Rank,Team,Wins,Draws,Loses,Team_goals,Opponents_goals,Goal_difference,Points,Opponent,opponent_rank,Date,Time,Home/Away,team_goals,opponent_goals,Outcome,Target_Winner,stat_Expected_Goals_xG_team,stat_Expected_Goals_xG_opponent,stat_Ball_Possession_team,stat_Ball_Possession_opponent,stat_Total_shots_team,stat_Total_shots_opponent,stat_Shots_on_target_team,stat_Shots_on_target_opponent,stat_Big_Chances_team,stat_Big_Chances_opponent,stat_Corner_Kicks_team,stat_Corner_Kicks_opponent,stat_Passes_team,stat_Passes_opponent,stat_Yellow_Cards_team,stat_Yellow_Cards_opponent,stat_Shots_off_target_team,stat_Shots_off_target_opponent,stat_Blocked_Shots_team,stat_Blocked_Shots_opponent,stat_Shots_inside_the_Box_team,stat_Shots_inside_the_Box_opponent,stat_Shots_outside_the_Box_team,stat_Shots_outside_the_Box_opponent,stat_Hit_the_Woodwork_team,stat_Hit_the_Woodwork_opponent,stat_Touches_in_opposition_box_team,stat_Touches_in_opposition_box_opponent,stat_Offsides_team,stat_Offsides_opponent,stat_Free_Kicks_team,stat_Free_Kicks_opponent,stat_Passes_in_final_third_team,stat_Passes_in_final_third_opponent,stat_Crosses_team,stat_Crosses_opponent,stat_Throw-ins_team,stat_Throw-ins_opponent,stat_Fouls_team,stat_Fouls_opponent,stat_Tackles_team,stat_Tackles_opponent,stat_Clearances_team,stat_Clearances_opponent,stat_Interceptions_team,stat_Interceptions_opponent,stat_Goalkeeper_Saves_team,stat_Goalkeeper_Saves_opponent,stat_Headed_Goals_team,stat_Headed_Goals_opponent,stat_Red_Cards_team,stat_Red_Cards_opponent,stat_xG_on_target_xGOT_team,stat_xG_on_target_xGOT_opponent,stat_Accurate_through_passes_team,stat_Accurate_through_passes_opponent,stat_Long_passes_team,stat_Long_passes_opponent,stat_Expected_assists_xA_team,stat_Expected_assists_xA_opponent,stat_Duels_won_team,stat_Duels_won_opponent,stat_Errors_leading_to_shot_team,stat_Errors_leading_to_shot_opponent,stat_Errors_leading_to_goal_team,stat_Errors_leading_to_goal_opponent,stat_xGOT_faced_team,stat_xGOT_faced_opponent,stat_Goals_prevented_team,stat_Goals_prevented_opponent,Team_encoded,Opponent_encoded,Home_encoded,Outcome_encoded,Target_encoded,win_rate_global,win_rate_lastN,home_win_rate,away_win_rate,h2h_win_rate,win_streak,form_score,goal_diff,goal_diff_win_rate,weighted_outcome
11.0,Auxerre,11,9,14,48,51,-3,42,Toulouse,10.0,01.12.2024,16:00,away,0,2,L,opponent,0.08,2.17,0.49,0.51,4,12,0,7,0.0,6.0,2,6,0.75,0.8,0.0,0.0,1,2,3,3,2.0,9.0,2.0,3.0,0.0,0.0,18.0,26.0,3,2,14,12,0.52,0.47,0.36,0.28,13,25,12,14,0.77,0.63,17.0,19.0,10.0,12.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,18,0,2,2,0.0,0.0,0.5,0.0,0.5,0,0.0,-2,0.0,0.0
11.0,Auxerre,11,9,14,48,51,-3,42,Strasbourg,7.0,02.03.2025,16:15,home,0,1,L,opponent,1.56,0.93,0.45,0.55,14,6,5,3,3.0,4.0,5,3,0.83,0.86,1.0,3.0,3,1,6,2,13.0,5.0,1.0,1.0,0.0,0.0,38.0,17.0,2,2,10,10,0.68,0.7,0.12,0.1,16,27,10,10,0.67,0.59,24.0,29.0,7.0,1.0,2,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,17,1,2,2,0.0,0.0,0.0,0.0,0.5,0,0.0,-1,0.0,0.0
11.0,Auxerre,11,9,14,48,51,-3,42,Rennes,12.0,03.11.2024,16:00,home,4,0,W,team,2.39,0.8,0.39,0.61,16,7,8,4,0.0,0.0,3,8,0.79,0.86,0.0,2.0,7,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,15,11,0.0,0.0,0.0,0.0,13,22,11,15,0.0,0.0,0.0,0.0,6.0,5.0,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,15,1,1,1,0.2,0.2,0.5,0.0,0.5,1,0.3,4,0.2,0.23
11.0,Auxerre,11,9,14,48,51,-3,42,Le Havre,15.0,04.05.2025,16:15,home,1,2,L,opponent,0.24,1.54,0.47,0.53,4,11,1,5,1.0,2.0,0,9,0.8,0.85,2.0,1.0,3,3,0,3,3.0,9.0,1.0,2.0,0.0,0.0,8.0,19.0,0,1,10,11,0.62,0.67,0.38,0.25,22,26,11,10,0.64,0.57,24.0,29.0,8.0,10.0,3,0,0.0,1.0,0.0,0.0,0.68,2.1,0.0,0.0,0.38,0.42,0.59,1.05,36.0,46.0,1.0,0.0,0.0,0.0,2.1,0.68,1.1,-0.32,1,3,1,2,2,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.0,0,0.2,-1,0.16666666666666666,0.17666666666666664
11.0,Auxerre,11,9,14,48,51,-3,42,Strasbourg,7.0,05.01.2025,14:00,away,1,3,L,opponent,1.32,2.31,0.4,0.6,14,11,7,4,3.0,4.0,3,4,0.81,0.88,2.0,1.0,6,3,1,4,11.0,10.0,3.0,1.0,0.0,0.0,16.0,24.0,0,1,10,13,0.66,0.72,0.15,0.13,14,17,13,10,0.63,0.61,24.0,19.0,7.0,6.0,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,17,0,2,2,0.14285714285714285,0.14285714285714285,0.3333333333333333,0.0,0.0,0,0.1,-2,0.14285714285714285,0.13
11.0,Auxerre,11,9,14,48,51,-3,42,St Etienne,17.0,05.10.2024,16:00,away,1,3,L,opponent,0.82,2.31,0.59,0.41,11,13,3,5,0.0,0.0,4,5,0.0,0.0,1.0,3.0,5,5,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,16,11,0.0,0.0,0.0,0.0,25,23,10,13,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16,0,2,2,0.125,0.125,0.3333333333333333,0.0,0.5,0,0.0,-2,0.125,0.0875
11.0,Auxerre,11,9,14,48,51,-3,42,Rennes,12.0,06.04.2025,16:15,away,1,0,W,team,0.78,0.99,0.37,0.63,11,18,3,5,2.0,2.0,5,8,0.81,0.89,0.0,0.0,3,7,5,6,7.0,12.0,4.0,6.0,0.0,1.0,20.0,30.0,4,2,10,5,0.65,0.74,0.36,0.42,13,18,5,10,0.63,0.67,27.0,12.0,10.0,9.0,5,2,1.0,0.0,0.0,0.0,0.89,0.67,0.0,0.0,0.51,0.4,0.83,0.88,38.0,35.0,0.0,0.0,0.0,0.0,0.67,0.89,0.67,-0.11,1,15,0,1,1,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.16666666666666666,1.0,1,0.3,1,0.2222222222222222,0.24555555555555555
11.0,Auxerre,11,9,14,48,51,-3,42,PSG,1.0,06.12.2024,20:00,home,0,0,D,draw,0.28,1.89,0.27,0.73,6,25,2,11,0.0,5.0,3,15,0.67,0.89,2.0,1.0,1,9,3,5,4.0,20.0,2.0,5.0,0.0,1.0,20.0,41.0,3,4,7,8,0.55,0.8,0.2,0.3,17,24,8,7,0.62,0.54,34.0,13.0,9.0,12.0,11,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,13,1,0,0,0.2,0.2,0.25,0.16666666666666666,0.5,0,0.2,0,0.2,0.2
11.0,Auxerre,11,9,14,48,51,-3,42,Marseille,2.0,08.11.2024,19:45,away,3,1,W,team,1.44,2.69,0.26,0.74,10,19,6,5,0.0,0.0,3,5,0.64,0.89,2.0,3.0,2,7,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6,13,16,0.0,0.0,0.0,0.0,14,20,16,13,0.0,0.0,0.0,0.0,8.0,4.0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,0,1,1,0.2727272727272727,0.3,0.25,0.2857142857142857,0.5,1,0.4,2,0.3,0.33
11.0,Auxerre,11,9,14,48,51,-3,42,Toulouse,10.0,09.02.2025,16:15,home,2,2,D,draw,0.69,0.83,0.53,0.47,9,7,3,3,1.0,3.0,3,5,0.8,0.8,1.0,1.0,3,2,3,2,7.0,4.0,2.0,3.0,0.0,0.0,15.0,13.0,0,3,9,11,0.56,0.63,0.27,0.27,28,26,11,9,0.61,0.46,21.0,20.0,11.0,11.0,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,18,1,0,0,0.25,0.3,0.2,0.2857142857142857,0.0,0,0.2,0,0.3,0.27
11.0,Auxerre,11,9,14,48,51,-3,42,Reims,16.0,09.03.2025,16:15,away,2,0,W,team,1.95,1.72,0.43,0.57,13,18,9,4,3.0,3.0,12,6,0.81,0.83,1.0,1.0,4,6,0,8,10.0,13.0,3.0,5.0,0.0,2.0,26.0,22.0,1,1,9,13,0.66,0.65,0.24,0.45,15,19,13,9,0.48,0.7,31.0,25.0,11.0,5.0,4,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14,0,1,1,0.3076923076923077,0.4,0.2,0.375,0.5,1,0.4,2,0.4,0.4
11.0,Auxerre,11,9,14,48,51,-3,42,Lille,5.0,10.01.2025,20:05,home,0,0,D,draw,0.58,1.47,0.29,0.71,13,13,3,5,0.0,2.0,6,10,0.65,0.85,0.0,4.0,5,1,5,7,9.0,8.0,4.0,5.0,0.0,0.0,17.0,37.0,0,1,8,7,0.47,0.75,0.2,0.32,21,27,7,8,0.55,0.46,36.0,19.0,15.0,4.0,5,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5,1,0,0,0.2857142857142857,0.4,0.16666666666666666,0.375,0.5,0,0.2,0,0.4,0.34
11.0,Auxerre,11,9,14,48,51,-3,42,Nantes,13.0,10.05.2025,20:00,home,1,1,D,draw,0.42,0.77,0.62,0.38,9,7,3,2,1.0,1.0,7,3,0.89,0.83,3.0,1.0,4,3,2,2,7.0,3.0,2.0,4.0,0.0,0.0,21.0,8.0,0,1,16,15,0.77,0.64,0.33,0.29,20,19,15,16,0.69,0.6,25.0,25.0,7.0,11.0,1,2,0.0,0.0,0.0,0.0,0.61,0.77,0.0,0.0,0.6,0.39,0.66,0.75,47.0,50.0,0.0,0.0,0.0,0.0,0.77,0.61,-0.23,-0.39,1,11,1,0,0,0.26666666666666666,0.3,0.14285714285714285,0.375,0.5,0,0.1,0,0.3,0.24
11.0,Auxerre,11,9,14,48,51,-3,42,Lyon,6.0,13.04.2025,19:45,home,1,3,L,opponent,0.92,2.76,0.41,0.59,14,13,3,7,1.0,6.0,3,6,0.83,0.88,3.0,2.0,7,3,4,3,5.0,11.0,9.0,2.0,0.0,1.0,26.0,30.0,1,5,9,11,0.72,0.7,0.17,0.25,14,15,11,9,0.67,0.67,20.0,20.0,10.0,7.0,4,2,0.0,0.0,0.0,0.0,0.49,3.96,0.0,0.0,0.45,0.39,0.44,1.73,36.0,42.0,1.0,0.0,0.0,1.0,3.96,0.49,0.71,-0.51,1,6,1,2,2,0.25,0.3,0.125,0.375,0.5,0,0.0,-2,0.3,0.21
11.0,Auxerre,11,9,14,48,51,-3,42,Brest,9.0,14.02.2025,19:45,away,2,2,D,draw,1.15,2.13,0.36,0.64,11,18,6,6,3.0,2.0,4,6,0.74,0.85,2.0,2.0,2,7,3,5,6.0,13.0,5.0,5.0,0.0,1.0,17.0,28.0,1,2,9,12,0.65,0.69,0.1,0.22,13,20,12,9,0.73,0.55,36.0,21.0,10.0,8.0,4,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,0.23529411764705882,0.3,0.125,0.3333333333333333,0.5,0,0.0,0,0.3,0.21
11.0,Auxerre,11,9,14,48,51,-3,42,Nice,4.0,14.03.2025,19:45,away,1,1,D,draw,0.75,2.16,0.49,0.51,10,20,4,6,1.0,3.0,3,7,0.8,0.84,3.0,1.0,2,7,4,7,5.0,18.0,5.0,2.0,0.0,0.0,11.0,37.0,0,2,14,18,0.66,0.67,0.23,0.33,18,22,18,14,0.74,0.65,22.0,21.0,7.0,13.0,5,3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12,0,0,0,0.2222222222222222,0.3,0.125,0.3,0.5,0,0.0,0,0.3,0.21
11.0,Auxerre,11,9,14,48,51,-3,42,Monaco,3.0,14.09.2024,18:00,home,0,3,L,opponent,0.77,2.93,0.41,0.59,13,19,3,9,0.0,0.0,1,6,0.0,0.0,3.0,0.0,5,4,5,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,15,12,0.0,0.0,0.0,0.0,15,16,13,16,0.0,0.0,0.0,0.0,0.0,0.0,6,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9,1,2,2,0.21052631578947367,0.2,0.1111111111111111,0.3,0.0,0,0.0,-3,0.2,0.14
11.0,Auxerre,11,9,14,48,51,-3,42,Lens,8.0,14.12.2024,18:00,home,2,2,D,draw,0.57,1.46,0.39,0.61,10,16,3,5,0.0,3.0,3,5,0.77,0.87,3.0,1.0,4,5,3,6,6.0,10.0,4.0,6.0,0.0,0.0,19.0,27.0,0,5,10,10,0.59,0.75,0.14,0.29,21,17,10,10,0.48,0.83,26.0,24.0,19.0,10.0,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,1,0,0,0.2,0.2,0.1,0.3,0.5,0,0.0,0,0.2,0.14
11.0,Auxerre,11,9,14,48,51,-3,42,PSG,1.0,17.05.2025,20:00,away,1,3,L,opponent,0.57,3.06,0.33,0.67,7,21,2,9,2.0,6.0,2,5,0.79,0.91,2.0,1.0,3,10,2,2,3.0,10.0,4.0,11.0,0.0,2.0,8.0,40.0,1,1,10,9,0.64,0.82,0.45,0.45,8,12,9,10,0.6,0.7,24.0,10.0,13.0,7.0,6,1,0.0,1.0,0.0,0.0,0.24,4.33,2.0,0.0,0.45,0.69,0.55,2.29,36.0,38.0,0.0,0.0,0.0,0.0,4.33,0.24,1.33,-0.74,1,13,0,2,2,0.19047619047619047,0.1,0.1,0.2727272727272727,0.0,0,0.0,-2,0.1,0.07
11.0,Auxerre,11,9,14,48,51,-3,42,Nice,4.0,18.08.2024,14:00,home,2,1,W,team,2.11,0.67,0.46,0.54,16,9,7,2,0.0,0.0,3,5,0.85,0.88,0.0,0.0,8,4,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,19,12,0.0,0.0,0.0,0.0,15,15,11,17,0.0,0.0,0.0,0.0,7.0,8.0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12,1,1,1,0.22727272727272727,0.2,0.18181818181818182,0.2727272727272727,0.0,1,0.3,1,0.2,0.23
11.0,Auxerre,11,9,14,48,51,-3,42,Angers,14.0,19.01.2025,16:15,away,0,2,L,opponent,0.51,0.87,0.53,0.47,10,12,4,4,0.0,2.0,2,4,0.87,0.86,1.0,2.0,5,4,1,4,6.0,7.0,4.0,5.0,0.0,1.0,18.0,15.0,1,4,9,10,0.7,0.77,0.17,0.26,24,16,10,9,0.45,0.74,22.0,17.0,13.0,10.0,2,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,2,2,0.21739130434782608,0.1,0.18181818181818182,0.25,0.5,0,0.2,-2,0.1,0.13
11.0,Auxerre,11,9,14,48,51,-3,42,Lille,5.0,20.04.2025,14:00,away,1,3,L,opponent,0.25,2.05,0.43,0.57,7,15,3,9,0.0,7.0,4,8,0.84,0.88,2.0,1.0,2,3,2,3,2.0,11.0,4.0,4.0,0.0,0.0,18.0,23.0,2,1,8,13,0.75,0.68,0.05,0.14,29,11,13,8,0.83,0.57,20.0,29.0,11.0,11.0,6,2,0.0,0.0,0.0,0.0,0.04,3.66,2.0,1.0,0.4,0.56,0.62,0.93,37.0,58.0,2.0,0.0,0.0,0.0,3.66,0.04,0.66,0.04,1,5,0,2,2,0.20833333333333334,0.1,0.18181818181818182,0.23076923076923078,0.0,0,0.1,-2,0.1,0.1
11.0,Auxerre,11,9,14,48,51,-3,42,Reims,16.0,20.10.2024,16:00,home,2,1,W,team,2.91,1.08,0.36,0.64,10,15,8,3,0.0,0.0,5,9,0.75,0.86,2.0,3.0,2,4,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,10,6,0.0,0.0,0.0,0.0,11,33,6,10,0.0,0.0,0.0,0.0,9.0,6.0,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14,1,1,1,0.24,0.2,0.25,0.23076923076923078,1.0,1,0.3,1,0.2,0.23
11.0,Auxerre,11,9,14,48,51,-3,42,Marseille,2.0,22.02.2025,20:05,home,3,0,W,team,1.96,0.66,0.21,0.79,9,8,5,2,3.0,3.0,2,5,0.64,0.9,1.0,3.0,3,4,1,2,8.0,6.0,1.0,2.0,0.0,1.0,17.0,22.0,2,1,13,9,0.46,0.73,0.23,0.27,7,19,9,13,0.58,0.54,34.0,18.0,7.0,0.0,2,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,1,1,1,0.2692307692307692,0.3,0.3076923076923077,0.23076923076923078,1.0,2,0.5,3,0.3,0.36
11.0,Auxerre,11,9,14,48,51,-3,42,Montpellier,18.0,22.09.2024,16:00,away,2,3,L,opponent,1.36,1.87,0.46,0.54,11,14,6,5,0.0,0.0,5,11,0.0,0.0,4.0,3.0,3,6,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,15,22,0.0,0.0,0.0,0.0,23,27,20,13,0.0,0.0,0.0,0.0,0.0,0.0,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10,0,2,2,0.25925925925925924,0.3,0.3076923076923077,0.21428571428571427,0.5,0,0.30000000000000004,-1,0.3,0.3
11.0,Auxerre,11,9,14,48,51,-3,42,St Etienne,17.0,24.01.2025,19:45,home,1,1,D,draw,0.84,1.18,0.37,0.63,11,8,5,3,1.0,2.0,3,4,0.76,0.83,2.0,0.0,5,2,1,3,7.0,4.0,4.0,4.0,1.0,0.0,29.0,20.0,0,3,13,15,0.65,0.64,0.18,0.22,18,25,15,13,0.42,0.78,32.0,19.0,14.0,9.0,2,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16,1,0,0,0.25,0.3,0.2857142857142857,0.21428571428571427,0.0,0,0.1,0,0.3,0.24
11.0,Auxerre,11,9,14,48,51,-3,42,Angers,14.0,24.11.2024,16:00,home,1,0,W,team,0.56,0.85,0.48,0.52,10,10,6,5,1.0,2.0,2,2,0.82,0.83,4.0,1.0,3,3,1,2,5.0,6.0,5.0,4.0,0.0,0.0,12.0,15.0,0,1,7,13,0.61,0.61,0.24,0.38,15,22,13,7,0.64,0.5,11.0,13.0,9.0,11.0,5,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,1,0.27586206896551724,0.4,0.3333333333333333,0.21428571428571427,0.0,1,0.3,1,0.4,0.37000000000000005
11.0,Auxerre,11,9,14,48,51,-3,42,Nantes,13.0,25.08.2024,16:00,away,0,2,L,opponent,1.61,1.72,0.62,0.38,10,8,3,6,0.0,0.0,12,3,0.0,0.0,1.0,2.0,3,1,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,5,0.0,0.0,0.0,0.0,21,32,6,9,0.0,0.0,0.0,0.0,0.0,0.0,4,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,11,0,2,2,0.26666666666666666,0.4,0.3333333333333333,0.2,0.0,0,0.2,-2,0.4,0.34
11.0,Auxerre,11,9,14,48,51,-3,42,Lens,8.0,27.04.2025,16:15,away,4,0,W,team,2.64,1.73,0.34,0.66,12,16,8,5,3.0,4.0,1,8,0.79,0.85,4.0,4.0,3,9,1,2,12.0,11.0,0.0,5.0,0.0,0.0,17.0,32.0,0,1,12,13,0.61,0.75,0.5,0.2,17,21,13,12,0.64,0.39,38.0,8.0,18.0,4.0,5,4,0.0,0.0,0.0,1.0,2.93,1.61,1.0,1.0,0.53,0.44,0.58,1.67,46.0,47.0,0.0,1.0,0.0,1.0,1.61,2.93,1.61,-1.07,1,4,0,1,1,0.2903225806451613,0.5,0.3333333333333333,0.25,0.0,1,0.4,4,0.5,0.47
11.0,Auxerre,11,9,14,48,51,-3,42,Brest,9.0,27.09.2024,18:00,home,3,0,W,team,2.01,0.62,0.38,0.62,15,8,4,4,0.0,0.0,2,3,0.0,0.0,2.0,0.0,6,4,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,18,15,0.0,0.0,0.0,0.0,24,28,13,16,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1,1,1,0.3125,0.5,0.375,0.25,0.0,2,0.5,3,0.5,0.5
11.0,Auxerre,11,9,14,48,51,-3,42,Lyon,6.0,27.10.2024,14:00,away,2,2,D,draw,1.3,1.87,0.37,0.63,17,12,4,8,0.0,0.0,4,5,0.77,0.85,4.0,0.0,7,2,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,7,14,0.0,0.0,0.0,0.0,21,21,14,7,0.0,0.0,0.0,0.0,12.0,7.0,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,0,0,0,0.30303030303030304,0.5,0.375,0.23529411764705882,0.0,0,0.30000000000000004,0,0.5,0.44000000000000006
11.0,Auxerre,11,9,14,48,51,-3,42,Montpellier,18.0,30.03.2025,16:15,home,1,0,W,team,2.0,0.46,0.53,0.47,21,12,6,1,2.0,0.0,10,6,0.85,0.8,3.0,1.0,10,6,5,5,16.0,4.0,5.0,8.0,0.0,1.0,40.0,14.0,0,3,14,14,0.75,0.65,0.5,0.27,11,20,14,14,0.61,0.78,40.0,26.0,5.0,1.0,1,5,0.0,0.0,0.0,0.0,0.98,0.01,1.0,1.0,0.61,0.57,1.34,0.75,64.0,50.0,0.0,0.0,0.0,0.0,0.01,0.98,0.01,-0.02,1,10,1,1,1,0.3235294117647059,0.6,0.4117647058823529,0.23529411764705882,0.0,1,0.4,1,0.6,0.54
9.0,Brest,15,5,14,52,59,-7,50,PSG,1.0,01.02.2025,16:00,home,2,5,L,opponent,0.85,3.6,0.34,0.66,14,14,7,7,0.0,10.0,4,7,0.79,0.89,1.0,0.0,4,4,3,3,6.0,13.0,8.0,1.0,0.0,1.0,17.0,37.0,3,0,12,9,0.68,0.81,0.14,0.27,16,12,9,12,0.71,0.8,18.0,16.0,10.0,7.0,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,13,1,2,2,0.0,0.0,0.0,0.5,0.5,0,0.0,-3,0.0,0.0
9.0,Brest,15,5,14,52,59,-7,50,Lyon,6.0,02.03.2025,14:00,away,1,2,L,opponent,1.95,1.44,0.34,0.66,15,10,5,4,2.0,3.0,5,2,0.76,0.89,1.0,2.0,5,5,5,1,10.0,6.0,5.0,4.0,0.0,0.0,36.0,20.0,2,0,16,12,0.6,0.79,0.29,0.31,12,22,12,16,0.75,0.77,17.0,26.0,5.0,4.0,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6,0,2,2,0.0,0.0,0.0,0.0,0.5,0,0.0,-1,0.0,0.0
9.0,Brest,15,5,14,52,59,-7,50,Nice,4.0,02.11.2024,18:00,home,0,1,L,opponent,1.03,1.58,0.64,0.36,16,12,6,3,0.0,0.0,6,2,0.86,0.79,0.0,2.0,9,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4,9,0.0,0.0,0.0,0.0,19,19,9,4,0.0,0.0,0.0,0.0,11.0,11.0,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,12,1,2,2,0.0,0.0,0.0,0.0,0.5,0,0.0,-1,0.0,0.0
9.0,Brest,15,5,14,52,59,-7,50,Montpellier,18.0,04.05.2025,16:15,home,1,0,W,team,1.08,0.56,0.64,0.36,16,6,5,1,1.0,0.0,4,6,0.88,0.85,1.0,2.0,6,2,5,3,11.0,3.0,5.0,3.0,0.0,0.0,35.0,12.0,0,3,18,14,0.75,0.7,0.43,0.07,19,15,14,18,0.69,0.65,24.0,24.0,6.0,12.0,1,4,0.0,0.0,0.0,0.0,1.87,0.09,1.0,0.0,0.76,0.49,1.21,0.55,64.0,47.0,1.0,0.0,0.0,0.0,0.09,1.87,0.09,0.97,2,10,1,1,1,0.25,0.25,0.3333333333333333,0.0,0.5,1,0.3,1,0.25,0.265
