Rank,Wins,Draws,Loses,Team_goals,Opponents_goals,Goal_difference,Points,opponent_rank,Time,team_goals,opponent_goals,stat_Expected_Goals_xG_team,stat_Expected_Goals_xG_opponent,stat_Ball_Possession_team,stat_Ball_Possession_opponent,stat_Total_shots_team,stat_Total_shots_opponent,stat_Shots_on_target_team,stat_Shots_on_target_opponent,stat_Corner_Kicks_team,stat_Corner_Kicks_opponent,stat_Passes_team,stat_Passes_opponent,stat_Yellow_Cards_team,stat_Yellow_Cards_opponent,stat_Shots_off_target_team,stat_Shots_off_target_opponent,stat_Blocked_Shots_team,stat_Blocked_Shots_opponent,stat_Offsides_team,stat_Offsides_opponent,stat_Free_Kicks_team,stat_Free_Kicks_opponent,stat_Throw-ins_team,stat_Throw-ins_opponent,stat_Fouls_team,stat_Fouls_opponent,stat_Interceptions_team,stat_Interceptions_opponent,stat_Goalkeeper_Saves_team,stat_Goalkeeper_Saves_opponent,stat_Big_Chances_team,stat_Big_Chances_opponent,stat_Shots_inside_the_Box_team,stat_Shots_inside_the_Box_opponent,stat_Shots_outside_the_Box_team,stat_Shots_outside_the_Box_opponent,stat_Hit_the_Woodwork_team,stat_Hit_the_Woodwork_opponent,stat_Headed_Goals_team,stat_Headed_Goals_opponent,stat_Touches_in_opposition_box_team,stat_Touches_in_opposition_box_opponent,stat_Passes_in_final_third_team,stat_Passes_in_final_third_opponent,stat_Crosses_team,stat_Crosses_opponent,stat_Tackles_team,stat_Tackles_opponent,stat_Clearances_team,stat_Clearances_opponent,stat_Red_Cards_team,stat_Red_Cards_opponent,stat_xG_on_target_xGOT_team,stat_xG_on_target_xGOT_opponent,stat_Accurate_through_passes_team,stat_Accurate_through_passes_opponent,stat_Long_passes_team,stat_Long_passes_opponent,stat_Expected_assists_xA_team,stat_Expected_assists_xA_opponent,stat_Duels_won_team,stat_Duels_won_opponent,stat_Errors_leading_to_shot_team,stat_Errors_leading_to_shot_opponent,stat_xGOT_faced_team,stat_xGOT_faced_opponent,stat_Goals_prevented_team,stat_Goals_prevented_opponent
15.0,7,8,19,24,50,-26,29,2.0,0.9926650361894058,2,3,1.12,1.98,0.41,0.59,7.0,14.0,3.0,8.0,0.0,7.0,0.76,0.83,3.0,2.0,4.0,4.0,0.0,2.0,2.0,1.0,17.0,14.0,14.0,26.0,14.0,17.0,9.0,9.0,5.0,1.0,1.0,5.0,3.0,11.0,4.0,3.0,0.0,1.0,0.0,0.0,8.0,21.0,0.58,0.63,0.13,0.27,0.46,0.45,26.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,7,8,19,24,50,-26,29,10.0,0.7481662588028526,1,1,1.08,0.38,0.39,0.61,7.0,11.0,1.0,2.0,1.0,4.0,0.74,0.82,4.0,2.0,5.0,8.0,1.0,1.0,0.0,0.0,20.0,13.0,22.0,34.0,13.0,20.0,7.0,6.0,1.0,0.0,1.0,1.0,5.0,5.0,2.0,6.0,0.0,0.0,0.0,0.0,15.0,11.0,0.52,0.64,0.6,0.27,0.63,0.63,31.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,7,8,19,24,50,-26,29,8.0,0.9926650361894058,2,4,0.91,2.49,0.48,0.52,8.0,14.0,4.0,8.0,3.0,2.0,0.68,0.75,2.0,1.0,3.0,5.0,1.0,1.0,2.0,3.0,18.0,20.0,24.0,19.0,20.0,18.0,9.0,12.0,4.0,2.0,3.0,4.0,7.0,6.0,1.0,8.0,0.0,1.0,1.0,0.0,19.0,16.0,0.45,0.61,0.29,0.22,0.68,0.55,20.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,7,8,19,24,50,-26,29,11.0,0.9437652807120952,0,2,0.22,2.15,0.53,0.47,8.0,19.0,3.0,6.0,3.0,5.0,0.75,0.76,6.0,4.0,2.0,8.0,3.0,5.0,4.0,5.0,17.0,16.0,22.0,16.0,16.0,17.0,6.0,12.0,4.0,3.0,0.0,4.0,6.0,10.0,2.0,9.0,0.0,0.0,0.0,0.0,21.0,29.0,0.6,0.68,0.35,0.38,0.69,0.94,28.0,34.0,0.0,0.0,0.22,2.09,0.0,0.0,0.46,0.49,0.73,0.68,69.0,48.0,0.0,0.0,2.09,0.22,-0.87,0.22
15.0,7,8,19,24,50,-26,29,13.0,0.7481662588028526,0,3,0.67,2.03,0.57,0.43,11.0,6.0,2.0,5.0,8.0,0.0,0.0,0.0,1.0,2.0,6.0,1.0,3.0,0.0,1.0,2.0,17.0,18.0,21.0,22.0,15.0,14.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,7,8,19,24,50,-26,29,14.0,0.8801955985915914,1,0,1.05,0.59,0.39,0.61,12.0,19.0,3.0,4.0,5.0,7.0,0.69,0.79,2.0,1.0,6.0,7.0,3.0,8.0,1.0,5.0,15.0,14.0,18.0,29.0,14.0,15.0,5.0,9.0,4.0,2.0,3.0,0.0,6.0,7.0,6.0,12.0,0.0,0.0,0.0,0.0,14.0,20.0,0.54,0.66,0.29,0.19,0.6,0.8,50.0,33.0,0.0,0.0,1.07,0.37,0.0,0.0,0.43,0.45,0.52,0.66,60.0,63.0,1.0,0.0,0.37,1.07,0.37,0.07
15.0,7,8,19,24,50,-26,29,13.0,0.9853300728678092,1,1,0.45,0.57,0.43,0.57,8.0,10.0,3.0,2.0,7.0,7.0,0.76,0.81,5.0,2.0,4.0,5.0,1.0,3.0,4.0,0.0,10.0,22.0,24.0,19.0,22.0,10.0,9.0,11.0,1.0,2.0,1.0,2.0,4.0,4.0,4.0,6.0,2.0,0.0,0.0,0.0,15.0,17.0,0.64,0.6,0.25,0.23,0.7,0.58,30.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,7,8,19,24,50,-26,29,9.0,0.9926650361894058,0,1,0.25,1.46,0.43,0.57,13.0,15.0,3.0,4.0,2.0,5.0,0.69,0.76,4.0,4.0,6.0,8.0,4.0,3.0,0.0,1.0,17.0,16.0,22.0,14.0,16.0,17.0,6.0,9.0,3.0,3.0,0.0,1.0,5.0,9.0,8.0,6.0,1.0,0.0,0.0,0.0,13.0,32.0,0.53,0.62,0.23,0.38,0.67,0.65,26.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,7,8,19,24,50,-26,29,12.0,0.9853300728678092,2,1,1.07,1.07,0.46,0.54,10.0,10.0,2.0,4.0,2.0,7.0,0.77,0.75,4.0,2.0,5.0,4.0,3.0,2.0,6.0,2.0,19.0,13.0,21.0,34.0,13.0,19.0,16.0,10.0,3.0,0.0,1.0,2.0,6.0,5.0,4.0,5.0,0.0,0.0,0.0,0.0,13.0,18.0,0.59,0.55,0.13,0.17,0.36,0.78,43.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,7,8,19,24,50,-26,29,14.0,0.7481662588028526,2,0,1.95,0.52,0.51,0.49,17.0,15.0,3.0,4.0,10.0,4.0,0.77,0.82,1.0,1.0,12.0,8.0,2.0,3.0,1.0,0.0,12.0,10.0,18.0,21.0,10.0,12.0,9.0,11.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,7,8,19,24,50,-26,29,16.0,0.7481662588028526,0,1,0.89,1.41,0.49,0.51,11.0,18.0,3.0,2.0,1.0,6.0,0.64,0.67,0.0,3.0,5.0,9.0,3.0,7.0,1.0,1.0,11.0,9.0,17.0,31.0,9.0,11.0,6.0,11.0,1.0,3.0,2.0,4.0,7.0,13.0,4.0,5.0,0.0,0.0,0.0,1.0,22.0,25.0,0.5,0.56,0.31,0.38,0.72,0.69,51.0,25.0,0.0,0.0,0.46,1.23,0.0,0.0,0.3,0.39,0.66,1.51,65.0,62.0,0.0,0.0,1.23,0.46,0.45,0.46
15.0,7,8,19,24,50,-26,29,4.0,0.9926650361894058,1,1,1.78,1.72,0.36,0.64,6.0,13.0,4.0,5.0,4.0,13.0,0.0,0.0,5.0,3.0,2.0,6.0,0.0,2.0,3.0,2.0,19.0,12.0,13.0,33.0,9.0,14.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,7,8,19,24,50,-26,29,17.0,0.7481662588028526,0,1,1.43,1.2,0.59,0.41,13.0,10.0,3.0,5.0,7.0,3.0,0.75,0.66,1.0,0.0,8.0,4.0,2.0,1.0,5.0,2.0,11.0,22.0,24.0,27.0,22.0,11.0,9.0,6.0,4.0,3.0,2.0,3.0,8.0,6.0,5.0,4.0,1.0,0.0,0.0,0.0,21.0,16.0,0.56,0.52,0.25,0.67,0.67,0.53,18.0,37.0,0.0,0.0,0.89,1.29,0.0,0.0,0.32,0.37,0.98,0.79,45.0,59.0,0.0,0.0,1.29,0.89,0.05,0.89
15.0,7,8,19,24,50,-26,29,18.0,0.9853300728678092,1,0,0.47,0.51,0.45,0.55,9.0,14.0,6.0,1.0,4.0,7.0,0.75,0.75,2.0,2.0,3.0,6.0,0.0,7.0,0.0,3.0,23.0,17.0,29.0,25.0,17.0,23.0,10.0,12.0,1.0,5.0,3.0,0.0,6.0,6.0,3.0,8.0,0.0,1.0,1.0,0.0,21.0,17.0,0.56,0.4,0.17,0.27,0.58,0.59,29.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,7,8,19,24,50,-26,29,6.0,0.9926650361894058,0,2,0.26,1.0,0.39,0.61,9.0,12.0,0.0,6.0,2.0,8.0,0.8,0.87,2.0,1.0,8.0,4.0,1.0,2.0,4.0,0.0,15.0,17.0,22.0,22.0,17.0,15.0,9.0,5.0,4.0,0.0,1.0,3.0,4.0,9.0,5.0,3.0,0.0,1.0,0.0,0.0,13.0,16.0,0.67,0.74,0.3,0.06,0.69,0.7,21.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,7,8,19,24,50,-26,29,18.0,0.9853300728678092,2,2,1.4,1.59,0.64,0.36,19.0,12.0,3.0,4.0,9.0,2.0,0.0,0.0,3.0,4.0,11.0,5.0,5.0,3.0,4.0,4.0,24.0,14.0,36.0,26.0,8.0,16.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,7,8,19,24,50,-26,29,3.0,0.9853300728678092,0,2,0.13,1.1,0.31,0.69,3.0,12.0,0.0,4.0,4.0,11.0,0.73,0.87,3.0,0.0,0.0,5.0,3.0,3.0,0.0,1.0,17.0,19.0,21.0,17.0,19.0,17.0,11.0,7.0,2.0,0.0,0.0,2.0,1.0,8.0,2.0,4.0,0.0,0.0,0.0,0.0,6.0,22.0,0.42,0.7,0.0,0.41,0.47,0.52,31.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,7,8,19,24,50,-26,29,8.0,0.8801955985915914,0,4,0.62,2.59,0.5,0.5,11.0,10.0,3.0,6.0,4.0,4.0,0.79,0.81,2.0,2.0,3.0,3.0,5.0,1.0,4.0,0.0,18.0,13.0,19.0,20.0,13.0,18.0,6.0,9.0,2.0,3.0,1.0,7.0,4.0,9.0,7.0,1.0,0.0,1.0,0.0,0.0,18.0,16.0,0.49,0.64,0.35,0.23,0.64,0.56,12.0,34.0,0.0,0.0,0.44,2.66,1.0,0.0,0.49,0.38,1.09,0.87,45.0,46.0,1.0,1.0,2.66,0.44,-1.34,0.44
15.0,7,8,19,24,50,-26,29,4.0,0.8801955985915914,0,1,0.28,1.23,0.25,0.75,7.0,13.0,3.0,5.0,1.0,8.0,0.7,0.86,3.0,1.0,1.0,3.0,3.0,5.0,1.0,3.0,9.0,21.0,16.0,24.0,21.0,9.0,8.0,7.0,4.0,3.0,0.0,6.0,2.0,9.0,5.0,4.0,0.0,1.0,0.0,1.0,12.0,21.0,0.5,0.65,0.18,0.16,0.63,0.75,34.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,7,8,19,24,50,-26,29,12.0,0.8801955985915914,0,1,0.69,1.85,0.43,0.57,8.0,19.0,4.0,6.0,4.0,4.0,0.73,0.79,4.0,4.0,3.0,7.0,1.0,6.0,5.0,2.0,17.0,16.0,20.0,26.0,16.0,17.0,8.0,4.0,5.0,4.0,1.0,6.0,5.0,12.0,3.0,7.0,0.0,1.0,0.0,0.0,17.0,27.0,0.53,0.61,0.12,0.35,0.64,0.74,33.0,34.0,0.0,0.0,0.34,1.99,0.0,0.0,0.34,0.42,0.46,0.42,45.0,64.0,0.0,2.0,1.99,0.34,0.67,0.34
15.0,7,8,19,24,50,-26,29,7.0,0.9853300728678092,0,3,0.48,1.7,0.51,0.49,11.0,14.0,2.0,8.0,2.0,4.0,0.0,0.0,3.0,1.0,8.0,4.0,1.0,2.0,2.0,0.0,18.0,13.0,26.0,34.0,10.0,16.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,7,8,19,24,50,-26,29,5.0,0.7481662588028526,0,1,0.34,1.29,0.55,0.45,11.0,8.0,4.0,4.0,8.0,3.0,0.0,0.0,3.0,2.0,6.0,2.0,1.0,2.0,2.0,5.0,27.0,23.0,41.0,27.0,18.0,17.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,7,8,19,24,50,-26,29,5.0,0.7481662588028526,0,0,0.75,0.46,0.53,0.47,10.0,4.0,2.0,1.0,5.0,2.0,0.78,0.76,3.0,1.0,4.0,2.0,4.0,1.0,1.0,1.0,19.0,13.0,27.0,24.0,13.0,19.0,11.0,11.0,1.0,2.0,0.0,1.0,7.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,17.0,12.0,0.6,0.44,0.26,0.13,0.53,0.58,19.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,7,8,19,24,50,-26,29,11.0,0.9999999995110024,1,0,0.7,0.82,0.36,0.64,8.0,19.0,4.0,6.0,5.0,6.0,0.77,0.84,4.0,3.0,2.0,3.0,2.0,10.0,1.0,4.0,16.0,17.0,19.0,31.0,17.0,16.0,12.0,7.0,6.0,3.0,3.0,2.0,7.0,11.0,1.0,8.0,1.0,0.0,1.0,0.0,17.0,21.0,0.61,0.71,0.27,0.19,0.52,0.71,32.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,7,8,19,24,50,-26,29,2.0,0.9926650361894058,0,1,0.11,1.71,0.48,0.52,5.0,16.0,0.0,9.0,2.0,12.0,0.0,0.0,3.0,4.0,4.0,3.0,1.0,4.0,0.0,4.0,25.0,12.0,27.0,18.0,12.0,19.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,7,8,19,24,50,-26,29,7.0,0.7481662588028526,0,0,0.12,0.55,0.31,0.69,4.0,10.0,1.0,2.0,2.0,5.0,0.64,0.84,3.0,1.0,2.0,5.0,1.0,3.0,3.0,1.0,14.0,15.0,21.0,41.0,15.0,14.0,10.0,5.0,2.0,1.0,0.0,2.0,1.0,5.0,3.0,5.0,0.0,0.0,0.0,0.0,3.0,12.0,0.43,0.69,0.14,0.22,0.76,0.56,25.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,7,8,19,24,50,-26,29,3.0,0.9926650361894058,2,0,2.43,0.5,0.32,0.68,11.0,12.0,5.0,3.0,5.0,11.0,0.7,0.86,5.0,3.0,5.0,4.0,1.0,5.0,1.0,1.0,14.0,17.0,13.0,22.0,17.0,14.0,6.0,4.0,3.0,3.0,5.0,0.0,6.0,4.0,5.0,8.0,2.0,0.0,0.0,0.0,16.0,15.0,0.62,0.74,0.19,0.19,0.57,0.75,49.0,15.0,0.0,0.0,1.59,0.63,5.0,0.0,0.37,0.54,1.49,0.67,59.0,54.0,1.0,0.0,0.63,1.59,0.63,-0.41
15.0,7,8,19,24,50,-26,29,6.0,0.9926650361894058,2,2,1.19,1.46,0.39,0.61,7.0,10.0,2.0,3.0,3.0,4.0,0.67,0.83,2.0,3.0,5.0,4.0,0.0,3.0,1.0,2.0,17.0,17.0,28.0,27.0,17.0,17.0,12.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,7,8,19,24,50,-26,29,10.0,0.7481662588028526,2,1,0.64,1.41,0.43,0.57,4.0,13.0,2.0,2.0,2.0,7.0,0.0,0.0,3.0,3.0,1.0,7.0,1.0,4.0,3.0,2.0,26.0,33.0,18.0,30.0,27.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,7,8,19,24,50,-26,29,16.0,0.7481662588028526,1,1,2.02,1.22,0.4,0.6,16.0,12.0,5.0,6.0,6.0,7.0,0.71,0.78,2.0,2.0,8.0,3.0,3.0,3.0,2.0,0.0,13.0,12.0,32.0,29.0,12.0,13.0,6.0,6.0,5.0,4.0,5.0,2.0,10.0,8.0,6.0,4.0,2.0,0.0,0.0,0.0,26.0,15.0,0.57,0.64,0.22,0.14,0.77,0.74,31.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,7,8,19,24,50,-26,29,1.0,0.8801955985915914,0,3,0.35,2.25,0.34,0.66,7.0,13.0,0.0,7.0,3.0,2.0,0.73,0.86,7.0,1.0,4.0,6.0,3.0,0.0,1.0,1.0,18.0,18.0,24.0,11.0,18.0,18.0,8.0,8.0,4.0,0.0,0.0,5.0,3.0,11.0,4.0,2.0,0.0,1.0,0.0,0.0,5.0,32.0,0.63,0.81,0.25,0.09,0.56,0.69,23.0,10.0,2.0,0.0,0.0,2.84,0.0,0.0,0.48,0.67,0.19,0.65,49.0,44.0,0.0,0.0,2.84,0.0,-0.16,0.0
15.0,7,8,19,24,50,-26,29,17.0,0.9853300728678092,0,1,0.37,1.02,0.59,0.41,13.0,11.0,3.0,2.0,6.0,3.0,0.81,0.68,2.0,4.0,7.0,6.0,3.0,3.0,1.0,1.0,20.0,19.0,29.0,28.0,19.0,20.0,13.0,10.0,1.0,3.0,0.0,2.0,6.0,6.0,7.0,5.0,0.0,0.0,0.0,0.0,16.0,12.0,0.6,0.41,0.08,0.5,0.53,0.57,16.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,7,8,19,24,50,-26,29,9.0,0.8801955985915914,0,1,0.93,0.94,0.62,0.38,14.0,15.0,4.0,6.0,2.0,7.0,0.0,0.0,1.0,1.0,8.0,8.0,2.0,1.0,1.0,2.0,28.0,8.0,28.0,21.0,9.0,22.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,5,12,17,25,60,-35,27,6.0,0.9926650361894058,0,2,0.21,1.27,0.27,0.73,4.0,14.0,1.0,8.0,2.0,8.0,0.65,0.87,5.0,1.0,2.0,5.0,1.0,1.0,1.0,2.0,14.0,20.0,21.0,24.0,20.0,14.0,10.0,7.0,6.0,1.0,0.0,1.0,2.0,6.0,2.0,7.0,0.0,1.0,0.0,0.0,4.0,21.0,0.36,0.79,0.25,0.14,0.86,0.58,42.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,5,12,17,25,60,-35,27,0.0,0.9511002440336918,2,2,1.78,2.02,0.26,0.74,10.0,20.0,5.0,5.0,3.0,11.0,0.65,0.89,4.0,2.0,1.0,7.0,4.0,8.0,0.0,2.0,12.0,13.0,14.0,18.0,13.0,12.0,4.0,1.0,3.0,3.0,3.0,5.0,8.0,16.0,2.0,4.0,0.0,0.0,0.0,0.0,17.0,32.0,0.59,0.77,0.5,0.24,0.62,0.5,44.0,12.0,0.0,0.0,1.66,2.24,3.0,1.0,0.41,0.7,1.28,1.47,44.0,51.0,0.0,0.0,2.24,1.66,1.24,-0.34
16.0,5,12,17,25,60,-35,27,4.0,0.9926650361894058,0,1,0.89,3.55,0.31,0.69,6.0,20.0,1.0,8.0,2.0,9.0,0.71,0.86,3.0,1.0,3.0,4.0,2.0,8.0,3.0,2.0,16.0,12.0,14.0,22.0,12.0,16.0,7.0,6.0,7.0,1.0,3.0,5.0,4.0,15.0,2.0,5.0,1.0,0.0,0.0,0.0,6.0,30.0,0.41,0.69,0.3,0.2,0.69,0.42,31.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,5,12,17,25,60,-35,27,17.0,0.8801955985915914,1,0,1.09,1.07,0.56,0.44,6.0,17.0,3.0,4.0,1.0,6.0,0.77,0.71,2.0,2.0,2.0,9.0,1.0,4.0,0.0,0.0,24.0,12.0,38.0,33.0,12.0,24.0,10.0,13.0,4.0,2.0,2.0,3.0,5.0,9.0,1.0,8.0,0.0,0.0,0.0,0.0,12.0,22.0,0.59,0.63,0.27,0.36,0.76,0.73,44.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,5,12,17,25,60,-35,27,7.0,0.7481662588028526,2,3,1.6,1.9,0.46,0.54,13.0,18.0,6.0,6.0,4.0,0.0,0.79,0.82,4.0,1.0,6.0,10.0,1.0,2.0,0.0,3.0,11.0,18.0,24.0,26.0,18.0,11.0,8.0,8.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,5,12,17,25,60,-35,27,10.0,0.7481662588028526,1,1,1.02,1.34,0.46,0.54,17.0,11.0,2.0,5.0,9.0,3.0,0.76,0.84,5.0,3.0,7.0,3.0,8.0,3.0,0.0,3.0,13.0,18.0,27.0,16.0,18.0,13.0,6.0,7.0,4.0,1.0,1.0,4.0,9.0,6.0,8.0,5.0,0.0,0.0,1.0,0.0,24.0,16.0,0.65,0.7,0.21,0.2,0.64,0.45,21.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,5,12,17,25,60,-35,27,8.0,0.9853300728678092,0,3,0.55,2.42,0.45,0.55,9.0,14.0,2.0,8.0,4.0,3.0,0.76,0.8,3.0,1.0,5.0,4.0,2.0,2.0,5.0,1.0,18.0,13.0,25.0,25.0,13.0,18.0,13.0,14.0,5.0,2.0,0.0,3.0,6.0,11.0,3.0,3.0,2.0,0.0,0.0,0.0,8.0,28.0,0.5,0.65,0.2,0.55,0.64,0.8,24.0,21.0,0.0,0.0,0.54,3.98,0.0,1.0,0.26,0.48,0.36,2.1,46.0,49.0,0.0,0.0,3.98,0.54,0.98,0.54
16.0,5,12,17,25,60,-35,27,18.0,0.9853300728678092,1,2,1.22,0.82,0.45,0.55,13.0,14.0,5.0,3.0,4.0,5.0,0.77,0.78,4.0,2.0,6.0,4.0,2.0,7.0,2.0,1.0,12.0,21.0,22.0,19.0,21.0,12.0,10.0,3.0,1.0,4.0,4.0,1.0,10.0,8.0,3.0,5.0,0.0,1.0,1.0,0.0,20.0,20.0,0.67,0.59,0.28,0.29,0.8,0.45,40.0,24.0,0.0,0.0,1.39,0.71,0.0,1.0,0.38,0.45,1.02,1.08,44.0,51.0,0.0,0.0,0.71,1.39,-1.29,0.39
16.0,5,12,17,25,60,-35,27,12.0,0.8801955985915914,1,1,1.77,1.23,0.41,0.59,16.0,10.0,2.0,2.0,7.0,5.0,0.0,0.0,2.0,3.0,12.0,8.0,2.0,0.0,2.0,2.0,10.0,18.0,28.0,31.0,12.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
