Rank,Team,Wins,Draws,Loses,Team_goals,Opponents_goals,Goal_difference,Points,Opponent,opponent_rank,Date,Time,Home/Away,team_goals,opponent_goals,Outcome,Target_Winner,stat_Expected_Goals_xG_team,stat_Expected_Goals_xG_opponent,stat_Ball_Possession_team,stat_Ball_Possession_opponent,stat_Total_shots_team,stat_Total_shots_opponent,stat_Shots_on_target_team,stat_Shots_on_target_opponent,stat_Big_Chances_team,stat_Big_Chances_opponent,stat_Corner_Kicks_team,stat_Corner_Kicks_opponent,stat_Passes_team,stat_Passes_opponent,stat_Yellow_Cards_team,stat_Yellow_Cards_opponent,stat_Shots_off_target_team,stat_Shots_off_target_opponent,stat_Blocked_Shots_team,stat_Blocked_Shots_opponent,stat_Shots_inside_the_Box_team,stat_Shots_inside_the_Box_opponent,stat_Shots_outside_the_Box_team,stat_Shots_outside_the_Box_opponent,stat_Hit_the_Woodwork_team,stat_Hit_the_Woodwork_opponent,stat_Touches_in_opposition_box_team,stat_Touches_in_opposition_box_opponent,stat_Offsides_team,stat_Offsides_opponent,stat_Free_Kicks_team,stat_Free_Kicks_opponent,stat_Passes_in_final_third_team,stat_Passes_in_final_third_opponent,stat_Crosses_team,stat_Crosses_opponent,stat_Throw-ins_team,stat_Throw-ins_opponent,stat_Fouls_team,stat_Fouls_opponent,stat_Tackles_team,stat_Tackles_opponent,stat_Clearances_team,stat_Clearances_opponent,stat_Interceptions_team,stat_Interceptions_opponent,stat_Goalkeeper_Saves_team,stat_Goalkeeper_Saves_opponent,stat_Red_Cards_team,stat_Red_Cards_opponent,stat_Headed_Goals_team,stat_Headed_Goals_opponent,stat_xG_on_target_xGOT_team,stat_xG_on_target_xGOT_opponent,stat_Accurate_through_passes_team,stat_Accurate_through_passes_opponent,stat_Long_passes_team,stat_Long_passes_opponent,stat_Expected_assists_xA_team,stat_Expected_assists_xA_opponent,stat_Duels_won_team,stat_Duels_won_opponent,stat_Errors_leading_to_shot_team,stat_Errors_leading_to_shot_opponent,stat_Errors_leading_to_goal_team,stat_Errors_leading_to_goal_opponent,stat_xGOT_faced_team,stat_xGOT_faced_opponent,stat_Goals_prevented_team,stat_Goals_prevented_opponent,Team_encoded,Opponent_encoded,Home_encoded,Outcome_encoded,Target_encoded,win_rate_global,win_rate_lastN,home_win_rate,away_win_rate,h2h_win_rate,win_streak,form_score,goal_diff,goal_diff_win_rate,weighted_outcome
6.0,Betis,16,12,10,57,50,7,60,Osasuna,9.0,19.10.2024,15:15,away,2,1,W,team,2.49,2.0,0.46,0.54,11,19,7,6,0.0,0.0,2,10,0.74,0.77,1.0,2.0,3,7,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,12,8,0.0,0.0,0.0,0.0,19,29,8,12,0.0,0.0,0.0,0.0,12.0,9.0,5,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,12,0,1,1,0.36,0.6,0.4166666666666667,0.3076923076923077,0.0,2,0.5,1,0.6,0.57
6.0,Betis,16,12,10,57,50,7,60,Girona,16.0,21.04.2025,20:00,away,3,1,W,team,1.54,0.87,0.39,0.61,17,11,9,5,5.0,2.0,9,8,0.83,0.88,2.0,3.0,5,5,3,1,15.0,7.0,2.0,4.0,0.0,0.0,23.0,24.0,0,5,13,11,0.76,0.72,0.42,0.26,10,22,11,13,0.45,0.81,27.0,11.0,13.0,2.0,4,6,0.0,0.0,2.0,0.0,1.95,1.13,0.0,0.0,0.43,0.72,0.69,0.47,40.0,41.0,0.0,0.0,0.0,0.0,1.13,1.95,0.13,-1.05,4,8,0,1,1,0.38461538461538464,0.6,0.4166666666666667,0.35714285714285715,0.0,3,0.6,2,0.6,0.6
6.0,Betis,16,12,10,57,50,7,60,Rayo Vallecano,8.0,22.12.2024,20:00,home,1,1,D,draw,1.7,0.62,0.55,0.45,14,10,5,4,3.0,1.0,5,5,0.83,0.76,0.0,4.0,6,4,3,2,10.0,7.0,4.0,3.0,0.0,0.0,29.0,12.0,2,5,14,9,0.75,0.66,0.13,0.16,28,31,9,14,0.63,0.54,28.0,26.0,16.0,13.0,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,13,1,0,0,0.37037037037037035,0.6,0.38461538461538464,0.35714285714285715,0.0,0,0.30000000000000004,0,0.6,0.51
6.0,Betis,16,12,10,57,50,7,60,Getafe,13.0,23.02.2025,17:30,away,2,1,W,team,2.07,1.11,0.51,0.49,13,10,6,4,3.0,1.0,5,2,0.72,0.7,0.0,3.0,5,3,2,3,10.0,5.0,3.0,5.0,1.0,0.0,19.0,17.0,3,2,17,20,0.65,0.5,0.44,0.13,31,25,20,17,0.45,0.56,37.0,34.0,12.0,4.0,3,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,7,0,1,1,0.39285714285714285,0.7,0.38461538461538464,0.4,1.0,1,0.4,1,0.7,0.61
6.0,Betis,16,12,10,57,50,7,60,Valencia,12.0,23.05.2025,20:00,home,1,1,D,draw,0.92,0.77,0.48,0.52,14,9,4,2,1.0,1.0,3,2,0.86,0.84,1.0,3.0,8,4,2,3,10.0,6.0,4.0,3.0,1.0,0.0,25.0,14.0,4,3,12,8,0.75,0.77,0.36,0.25,18,21,8,12,0.47,0.77,8.0,16.0,14.0,10.0,1,3,0.0,0.0,0.0,0.0,1.54,0.34,3.0,1.0,0.61,0.52,1.33,0.66,40.0,43.0,1.0,1.0,0.0,0.0,0.34,1.54,-0.66,0.54,4,17,1,0,0,0.3793103448275862,0.6,0.35714285714285715,0.4,0.5,0,0.2,0,0.6,0.48
6.0,Betis,16,12,10,57,50,7,60,Mallorca,10.0,23.09.2024,20:00,home,1,2,L,opponent,1.59,1.15,0.61,0.39,16,7,6,6,0.0,0.0,6,3,0.0,0.0,3.0,3.0,5,1,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,19,15,0.0,0.0,0.0,0.0,33,24,12,14,0.0,0.0,0.0,0.0,0.0,0.0,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,11,1,2,2,0.36666666666666664,0.5,0.3333333333333333,0.4,0.5,0,0.1,-1,0.5,0.38
6.0,Betis,16,12,10,57,50,7,60,Valencia,12.0,23.11.2024,13:00,away,2,4,L,opponent,0.97,1.59,0.51,0.49,7,11,3,5,2.0,3.0,4,2,0.82,0.8,2.0,4.0,4,2,0,4,3.0,9.0,4.0,2.0,0.0,1.0,15.0,17.0,6,4,10,16,0.67,0.63,0.21,0.23,29,18,16,10,0.94,0.55,18.0,25.0,6.0,11.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,17,0,2,2,0.3548387096774194,0.4,0.3333333333333333,0.375,0.0,0,0.0,-2,0.4,0.28
6.0,Betis,16,12,10,57,50,7,60,Valladolid,20.0,24.04.2025,20:30,home,5,1,W,team,1.81,0.82,0.69,0.31,16,10,6,5,3.0,1.0,4,4,0.88,0.78,1.0,0.0,5,1,5,4,13.0,4.0,3.0,6.0,0.0,0.0,38.0,10.0,1,4,7,7,0.82,0.69,0.3,0.06,22,16,7,7,0.53,0.41,19.0,22.0,6.0,12.0,4,1,0.0,0.0,1.0,0.0,2.39,1.1,0.0,0.0,0.53,0.46,1.31,0.09,42.0,44.0,0.0,0.0,1.0,0.0,1.1,2.39,0.08,-2.61,4,18,1,1,1,0.375,0.5,0.375,0.375,0.0,1,0.3,4,0.5,0.43999999999999995
6.0,Betis,16,12,10,57,50,7,60,Mallorca,10.0,25.01.2025,13:00,away,1,0,W,team,0.46,0.93,0.53,0.47,8,16,3,3,1.0,0.0,4,4,0.83,0.81,2.0,2.0,2,7,3,6,4.0,9.0,4.0,7.0,0.0,0.0,15.0,26.0,1,1,12,18,0.59,0.73,0.15,0.42,17,18,18,12,0.78,0.71,28.0,25.0,13.0,9.0,3,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,11,0,1,1,0.3939393939393939,0.6,0.375,0.4117647058823529,0.0,2,0.5,1,0.6,0.57
6.0,Betis,16,12,10,57,50,7,60,Alaves,15.0,25.08.2024,18:15,away,0,0,D,draw,1.37,0.12,0.63,0.37,15,5,3,1,0.0,0.0,8,3,0.0,0.0,4.0,1.0,10,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,19,20,0.0,0.0,0.0,0.0,28,26,16,17,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,0,0.38235294117647056,0.5,0.375,0.3888888888888889,0.0,0,0.30000000000000004,0,0.5,0.44000000000000006
6.0,Betis,16,12,10,57,50,7,60,Las Palmas,19.0,26.09.2024,18:00,away,1,1,D,draw,1.96,0.75,0.45,0.55,14,8,5,2,0.0,0.0,4,1,0.0,0.0,2.0,4.0,7,4,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,25,16,0.0,0.0,0.0,0.0,16,16,10,21,0.0,0.0,0.0,0.0,0.0,0.0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,9,0,0,0,0.37142857142857144,0.4,0.375,0.3684210526315789,1.0,0,0.1,0,0.4,0.31000000000000005
6.0,Betis,16,12,10,57,50,7,60,Atl. Madrid,3.0,27.10.2024,17:30,home,1,0,W,team,1.95,0.54,0.42,0.58,24,10,3,3,0.0,0.0,3,10,0.78,0.78,3.0,2.0,17,4,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,4,8,0.0,0.0,0.0,0.0,20,26,8,4,0.0,0.0,0.0,0.0,20.0,3.0,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,1,1,1,0.3888888888888889,0.4,0.4117647058823529,0.3684210526315789,0.0,1,0.3,1,0.4,0.37000000000000005
6.0,Betis,16,12,10,57,50,7,60,Espanyol,14.0,29.09.2024,17:30,home,1,0,W,team,2.4,0.44,0.53,0.47,20,8,12,1,0.0,0.0,8,4,0.0,0.0,2.0,4.0,5,3,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,23,13,0.0,0.0,0.0,0.0,16,19,14,20,0.0,0.0,0.0,0.0,0.0,0.0,1,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,6,1,1,1,0.40540540540540543,0.5,0.4444444444444444,0.3684210526315789,1.0,2,0.5,1,0.5,0.5
6.0,Betis,16,12,10,57,50,7,60,Sevilla,17.0,30.03.2025,20:00,home,2,1,W,team,1.15,0.7,0.56,0.44,11,6,3,2,1.0,1.0,2,2,0.87,0.8,3.0,3.0,5,2,3,2,4.0,5.0,7.0,1.0,0.0,0.0,17.0,11.0,1,1,22,10,0.76,0.6,0.0,0.1,25,22,10,22,0.46,0.39,23.0,25.0,12.0,10.0,1,1,0.0,0.0,0.0,0.0,1.88,0.68,1.0,0.0,0.52,0.48,0.77,0.37,50.0,55.0,0.0,0.0,0.0,0.0,0.68,1.88,-0.32,-0.12,4,16,1,1,1,0.42105263157894735,0.5,0.47368421052631576,0.3684210526315789,0.0,3,0.6,1,0.5,0.53
7.0,Celta Vigo,16,7,15,59,57,2,55,Girona,16.0,01.03.2025,13:00,away,2,2,D,draw,1.99,0.71,0.49,0.51,10,9,6,6,2.0,1.0,2,4,0.88,0.88,0.0,0.0,2,2,2,1,7.0,5.0,3.0,4.0,0.0,1.0,18.0,16.0,2,6,8,17,0.71,0.71,0.22,0.29,21,18,17,8,0.73,0.73,25.0,14.0,5.0,12.0,4,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,8,0,0,0,0.0,0.0,0.5,0.0,0.5,0,0.0,0,0.0,0.0
7.0,Celta Vigo,16,7,15,59,57,2,55,Osasuna,9.0,01.09.2024,16:00,away,2,3,L,opponent,1.68,2.19,0.5,0.5,12,10,3,4,0.0,0.0,3,6,0.0,0.0,0.0,2.0,6,6,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,2,15,0.0,0.0,0.0,0.0,26,15,10,19,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,12,0,2,2,0.0,0.0,0.5,0.0,0.5,0,0.0,-1,0.0,0.0
7.0,Celta Vigo,16,7,15,59,57,2,55,Valencia,12.0,02.02.2025,15:15,away,1,2,L,opponent,0.46,1.74,0.54,0.46,3,8,2,5,1.0,3.0,2,5,0.82,0.83,2.0,1.0,1,2,0,1,2.0,8.0,1.0,0.0,0.0,0.0,19.0,22.0,2,2,9,17,0.64,0.67,0.23,0.18,25,24,17,9,0.68,0.58,12.0,22.0,6.0,15.0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,17,0,2,2,0.0,0.0,0.5,0.0,0.5,0,0.0,-1,0.0,0.0
7.0,Celta Vigo,16,7,15,59,57,2,55,Real Madrid,2.0,04.05.2025,13:00,away,2,3,L,opponent,1.96,2.12,0.46,0.54,14,17,7,6,3.0,6.0,6,4,0.88,0.93,1.0,2.0,3,10,4,1,9.0,12.0,5.0,5.0,0.0,0.0,27.0,25.0,1,0,5,11,0.79,0.82,0.27,0.15,9,9,11,5,0.53,0.67,14.0,9.0,7.0,4.0,3,5,0.0,0.0,0.0,0.0,2.1,2.39,2.0,3.0,0.67,0.7,1.47,1.36,26.0,38.0,1.0,0.0,0.0,0.0,2.39,2.1,-0.61,0.1,5,14,0,2,2,0.0,0.0,0.5,0.0,0.5,0,0.0,-1,0.0,0.0
7.0,Celta Vigo,16,7,15,59,57,2,55,Getafe,13.0,04.11.2024,20:00,home,1,0,W,team,1.92,0.54,0.57,0.43,10,10,3,2,0.0,0.0,0,2,0.83,0.77,1.0,4.0,7,3,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,11,12,0.0,0.0,0.0,0.0,16,16,12,11,0.0,0.0,0.0,0.0,7.0,9.0,2,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,7,1,1,1,0.2,0.2,1.0,0.0,0.5,1,0.3,1,0.2,0.23
7.0,Celta Vigo,16,7,15,59,57,2,55,Mallorca,10.0,05.04.2025,17:30,away,2,1,W,team,0.82,0.5,0.56,0.44,10,7,4,2,2.0,2.0,2,4,0.86,0.81,0.0,3.0,4,3,2,2,5.0,6.0,5.0,1.0,0.0,0.0,21.0,13.0,0,3,9,11,0.74,0.52,0.17,0.5,18,23,11,9,0.4,0.52,20.0,31.0,5.0,12.0,1,2,0.0,0.0,0.0,1.0,1.69,1.01,0.0,0.0,0.63,0.43,0.47,0.6,40.0,48.0,0.0,0.0,0.0,0.0,1.01,1.69,0.01,-0.31,5,11,0,1,1,0.3333333333333333,0.3333333333333333,1.0,0.2,0.5,2,0.5,1,0.3333333333333333,0.3833333333333333
7.0,Celta Vigo,16,7,15,59,57,2,55,Las Palmas,19.0,05.10.2024,17:30,away,1,0,W,team,0.75,1.64,0.39,0.61,8,24,1,5,0.0,0.0,2,11,0.0,0.0,8.0,3.0,5,15,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,11,19,0.0,0.0,0.0,0.0,20,23,13,9,0.0,0.0,0.0,0.0,0.0,0.0,5,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,9,0,1,1,0.42857142857142855,0.42857142857142855,1.0,0.3333333333333333,0.5,3,0.6,1,0.42857142857142855,0.48
7.0,Celta Vigo,16,7,15,59,57,2,55,Mallorca,10.0,06.12.2024,20:00,home,2,0,W,team,0.81,0.84,0.49,0.51,12,9,5,4,2.0,2.0,3,3,0.84,0.85,1.0,0.0,6,3,1,2,4.0,7.0,8.0,2.0,0.0,0.0,24.0,13.0,0,3,12,9,0.74,0.71,0.25,0.29,18,21,9,12,0.55,0.64,21.0,13.0,8.0,17.0,4,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,11,1,1,1,0.5,0.5,1.0,0.3333333333333333,1.0,4,0.6,2,0.5,0.53
7.0,Celta Vigo,16,7,15,59,57,2,55,Betis,6.0,08.02.2025,13:00,home,3,2,W,team,2.4,1.2,0.55,0.45,14,12,6,5,2.0,1.0,4,7,0.85,0.83,3.0,5.0,4,3,4,4,8.0,9.0,6.0,3.0,0.0,2.0,32.0,29.0,2,3,11,11,0.76,0.71,0.14,0.48,17,17,11,11,0.82,0.53,25.0,30.0,14.0,7.0,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,1,1,1,0.5555555555555556,0.5555555555555556,1.0,0.3333333333333333,0.5,5,0.6,1,0.5555555555555556,0.5688888888888889
7.0,Celta Vigo,16,7,15,59,57,2,55,Leganes,18.0,08.03.2025,13:00,home,2,1,W,team,0.98,1.06,0.56,0.44,7,12,4,6,2.0,1.0,2,5,0.86,0.83,3.0,2.0,1,4,2,2,6.0,8.0,1.0,4.0,0.0,0.0,18.0,29.0,1,3,9,10,0.66,0.67,0.14,0.28,13,17,10,9,0.59,0.69,34.0,24.0,9.0,10.0,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,10,1,1,1,0.6,0.6,1.0,0.3333333333333333,0.5,6,0.6,1,0.6,0.6
7.0,Celta Vigo,16,7,15,59,57,2,55,Rayo Vallecano,8.0,10.01.2025,20:00,away,1,2,L,opponent,2.23,0.63,0.5,0.5,23,8,7,5,6.0,2.0,3,3,0.77,0.81,3.0,2.0,6,3,10,0,16.0,4.0,7.0,4.0,0.0,0.0,28.0,7.0,0,1,18,9,0.67,0.62,0.31,0.29,25,22,9,18,0.67,0.56,19.0,28.0,9.0,11.0,3,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,13,0,2,2,0.5454545454545454,0.6,1.0,0.2857142857142857,0.5,0,0.30000000000000004,-1,0.6,0.51
7.0,Celta Vigo,16,7,15,59,57,2,55,Sevilla,17.0,10.05.2025,15:15,home,3,2,W,team,0.72,2.24,0.5,0.5,8,19,4,10,2.0,6.0,3,6,0.87,0.83,0.0,2.0,3,5,1,4,5.0,13.0,3.0,6.0,0.0,0.0,12.0,22.0,1,3,16,11,0.71,0.75,0.25,0.38,13,20,11,16,0.64,0.58,49.0,10.0,4.0,13.0,8,1,1.0,0.0,0.0,0.0,2.04,2.59,1.0,0.0,0.61,0.41,0.54,1.0,47.0,56.0,1.0,0.0,1.0,1.0,2.59,2.04,0.56,-0.96,5,16,1,1,1,0.5833333333333334,0.7,1.0,0.2857142857142857,0.5,1,0.4,1,0.7,0.61
7.0,Celta Vigo,16,7,15,59,57,2,55,Betis,6.0,10.11.2024,13:00,away,2,2,D,draw,1.25,1.38,0.44,0.56,3,19,2,6,0.0,0.0,0,2,0.84,0.86,0.0,3.0,1,10,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,12,8,0.0,0.0,0.0,0.0,20,28,8,12,0.0,0.0,0.0,0.0,4.0,17.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,0,0,0,0.5384615384615384,0.7,1.0,0.25,1.0,0,0.2,0,0.7,0.5499999999999999
7.0,Celta Vigo,16,7,15,59,57,2,55,Espanyol,14.0,12.04.2025,17:30,home,0,2,L,opponent,0.92,1.21,0.64,0.36,16,5,6,3,0.0,2.0,13,5,0.86,0.8,2.0,2.0,5,1,5,1,11.0,4.0,5.0,1.0,1.0,0.0,37.0,12.0,0,1,10,14,0.77,0.58,0.19,0.22,26,10,14,10,0.62,0.67,14.0,43.0,6.0,8.0,1,6,0.0,0.0,0.0,0.0,0.9,1.91,0.0,1.0,0.59,0.32,1.03,0.54,36.0,47.0,0.0,0.0,1.0,0.0,1.91,0.9,-0.09,0.9,5,6,1,2,2,0.5,0.7,0.8333333333333334,0.25,0.5,0,0.1,-2,0.7,0.52
7.0,Celta Vigo,16,7,15,59,57,2,55,Real Sociedad,11.0,13.05.2025,19:00,away,1,0,W,team,1.1,1.73,0.39,0.61,6,15,2,5,3.0,8.0,1,14,0.74,0.84,1.0,3.0,3,6,1,4,5.0,13.0,1.0,2.0,0.0,1.0,6.0,26.0,3,5,18,11,0.55,0.68,1.0,0.26,17,21,11,18,0.64,0.4,36.0,8.0,2.0,12.0,5,1,0.0,0.0,0.0,0.0,0.56,0.68,2.0,0.0,0.35,0.43,0.46,1.18,36.0,42.0,0.0,0.0,0.0,0.0,0.68,0.56,0.68,-0.52,5,15,0,1,1,0.5333333333333333,0.7,0.8333333333333334,0.3333333333333333,0.5,1,0.3,1,0.7,0.58
7.0,Celta Vigo,16,7,15,59,57,2,55,Sevilla,17.0,14.12.2024,17:30,away,0,1,L,opponent,1.13,0.59,0.55,0.45,10,8,2,3,2.0,0.0,4,3,0.85,0.81,3.0,7.0,7,5,1,0,8.0,2.0,2.0,6.0,2.0,0.0,20.0,12.0,4,3,12,9,0.77,0.57,0.15,0.1,30,25,9,12,0.75,0.5,20.0,25.0,11.0,16.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,16,0,2,2,0.5,0.6,0.8333333333333334,0.3,1.0,0,0.2,-1,0.6,0.48
7.0,Celta Vigo,16,7,15,59,57,2,55,Atl. Madrid,3.0,15.02.2025,17:30,away,1,1,D,draw,1.51,0.53,0.67,0.33,11,9,4,3,2.0,1.0,7,2,0.91,0.79,5.0,3.0,5,2,2,4,6.0,8.0,5.0,1.0,0.0,0.0,25.0,15.0,1,1,8,18,0.83,0.65,0.1,0.0,15,21,18,8,0.4,0.5,17.0,21.0,8.0,10.0,2,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,0,0,0,0.47058823529411764,0.5,0.8333333333333334,0.2727272727272727,0.5,0,0.1,0,0.5,0.38
7.0,Celta Vigo,16,7,15,59,57,2,55,Valladolid,20.0,15.03.2025,13:00,away,1,0,W,team,1.56,0.67,0.61,0.39,10,5,1,2,2.0,2.0,4,3,0.88,0.78,3.0,3.0,4,3,5,0,7.0,3.0,3.0,2.0,0.0,1.0,25.0,10.0,2,2,9,15,0.73,0.48,0.15,0.27,25,15,15,9,0.67,0.67,16.0,17.0,3.0,12.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,18,0,1,1,0.5,0.5,0.8333333333333334,0.3333333333333333,0.5,1,0.3,1,0.5,0.43999999999999995
7.0,Celta Vigo,16,7,15,59,57,2,55,Valladolid,20.0,15.09.2024,13:00,home,3,1,W,team,1.58,0.55,0.54,0.46,14,6,7,1,0.0,0.0,5,3,0.0,0.0,3.0,5.0,5,4,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,10,19,0.0,0.0,0.0,0.0,30,20,14,15,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,18,1,1,1,0.5263157894736842,0.5,0.8571428571428571,0.3333333333333333,1.0,2,0.5,2,0.5,0.5
7.0,Celta Vigo,16,7,15,59,57,2,55,Alaves,15.0,16.08.2024,18:00,home,2,1,W,team,0.61,0.8,0.64,0.36,6,10,4,2,0.0,0.0,3,3,0.0,0.0,3.0,2.0,2,6,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,28,12,0.0,0.0,0.0,0.0,29,23,8,23,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,1,1,0.55,0.5,0.875,0.3333333333333333,0.5,3,0.6,1,0.5,0.53
7.0,Celta Vigo,16,7,15,59,57,2,55,Rayo Vallecano,8.0,18.05.2025,18:00,home,1,2,L,opponent,2.23,1.03,0.62,0.38,24,7,7,2,3.0,2.0,9,2,0.86,0.8,2.0,3.0,4,4,13,1,16.0,3.0,8.0,4.0,0.0,0.0,35.0,7.0,2,3,17,10,0.72,0.65,0.54,0.33,25,23,10,17,0.6,0.73,15.0,17.0,0.0,9.0,0,6,0.0,0.0,0.0,1.0,1.42,1.44,3.0,0.0,0.37,0.39,1.4,0.7,58.0,27.0,0.0,1.0,0.0,0.0,1.44,1.42,-0.56,0.42,5,13,1,2,2,0.5238095238095238,0.5,0.7777777777777778,0.3333333333333333,0.0,0,0.30000000000000004,-1,0.5,0.44000000000000006
7.0,Celta Vigo,16,7,15,59,57,2,55,Ath Bilbao,4.0,19.01.2025,13:00,home,1,2,L,opponent,0.59,1.83,0.59,0.41,3,14,1,6,1.0,4.0,3,4,0.85,0.8,0.0,0.0,2,5,0,3,1.0,8.0,2.0,6.0,0.0,0.0,9.0,22.0,3,0,6,14,0.71,0.57,0.07,0.4,20,13,14,6,0.5,0.63,13.0,20.0,8.0,12.0,4,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,1,2,2,0.5,0.4,0.7,0.3333333333333333,0.5,0,0.1,-1,0.4,0.31000000000000005
