Rank,Team,Wins,Draws,Loses,Team_goals,Opponents_goals,Goal_difference,Points,Opponent,opponent_rank,Date,Time,Home/Away,team_goals,opponent_goals,Outcome,Target_Winner,stat_Expected_Goals_xG_team,stat_Expected_Goals_xG_opponent,stat_Ball_Possession_team,stat_Ball_Possession_opponent,stat_Total_shots_team,stat_Total_shots_opponent,stat_Shots_on_target_team,stat_Shots_on_target_opponent,stat_Corner_Kicks_team,stat_Corner_Kicks_opponent,stat_Passes_team,stat_Passes_opponent,stat_Yellow_Cards_team,stat_Yellow_Cards_opponent,stat_Shots_off_target_team,stat_Shots_off_target_opponent,stat_Blocked_Shots_team,stat_Blocked_Shots_opponent,stat_Offsides_team,stat_Offsides_opponent,stat_Free_Kicks_team,stat_Free_Kicks_opponent,stat_Throw-ins_team,stat_Throw-ins_opponent,stat_Fouls_team,stat_Fouls_opponent,stat_Interceptions_team,stat_Interceptions_opponent,stat_Goalkeeper_Saves_team,stat_Goalkeeper_Saves_opponent,stat_Big_Chances_team,stat_Big_Chances_opponent,stat_Shots_inside_the_Box_team,stat_Shots_inside_the_Box_opponent,stat_Shots_outside_the_Box_team,stat_Shots_outside_the_Box_opponent,stat_Hit_the_Woodwork_team,stat_Hit_the_Woodwork_opponent,stat_Headed_Goals_team,stat_Headed_Goals_opponent,stat_Touches_in_opposition_box_team,stat_Touches_in_opposition_box_opponent,stat_Passes_in_final_third_team,stat_Passes_in_final_third_opponent,stat_Crosses_team,stat_Crosses_opponent,stat_Tackles_team,stat_Tackles_opponent,stat_Clearances_team,stat_Clearances_opponent,stat_Red_Cards_team,stat_Red_Cards_opponent,stat_xG_on_target_xGOT_team,stat_xG_on_target_xGOT_opponent,stat_Accurate_through_passes_team,stat_Accurate_through_passes_opponent,stat_Long_passes_team,stat_Long_passes_opponent,stat_Expected_assists_xA_team,stat_Expected_assists_xA_opponent,stat_Duels_won_team,stat_Duels_won_opponent,stat_Errors_leading_to_shot_team,stat_Errors_leading_to_shot_opponent,stat_Errors_leading_to_goal_team,stat_Errors_leading_to_goal_opponent,stat_xGOT_faced_team,stat_xGOT_faced_opponent,stat_Goals_prevented_team,stat_Goals_prevented_opponent
14.0,Nacional,9,7,18,32,50,-18,34,Sporting CP,1.0,17.08.2024,18:00,home,1,6,L,opponent,1.29,2.47,0.4,0.6,12.0,20.0,6.0,10.0,4.0,3.0,0.0,0.0,1.0,1.0,4.0,5.0,2.0,5.0,2.0,0.0,10.0,11.0,6.0,26.0,9.0,10.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,Nacional,9,7,18,32,50,-18,34,AFS,16.0,19.01.2025,15:30,home,3,1,W,team,1.9,1.55,0.49,0.51,17.0,13.0,7.0,3.0,4.0,6.0,0.78,0.78,2.0,4.0,6.0,9.0,4.0,1.0,1.0,0.0,14.0,12.0,25.0,18.0,12.0,14.0,4.0,10.0,2.0,4.0,3.0,2.0,13.0,7.0,4.0,6.0,3.0,1.0,0.0,1.0,24.0,17.0,0.65,0.63,0.43,0.25,0.67,0.43,27.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,Nacional,9,7,18,32,50,-18,34,Gil Vicente,13.0,19.04.2025,15:30,home,0,3,L,opponent,0.79,1.62,0.64,0.36,22.0,8.0,7.0,4.0,9.0,0.0,0.81,0.67,0.0,3.0,9.0,3.0,6.0,1.0,2.0,1.0,12.0,8.0,20.0,23.0,8.0,12.0,4.0,8.0,1.0,7.0,0.0,3.0,8.0,6.0,14.0,2.0,1.0,1.0,0.0,0.0,22.0,12.0,0.7,0.51,0.23,0.6,0.77,0.64,11.0,36.0,1.0,0.0,1.21,1.85,0.0,0.0,0.64,0.32,0.74,0.49,48.0,42.0,0.0,0.0,0.0,0.0,1.85,1.21,-1.15,1.21
14.0,Nacional,9,7,18,32,50,-18,34,Benfica,2.0,19.12.2024,17:00,home,0,2,L,opponent,0.15,1.47,0.33,0.67,5.0,16.0,1.0,7.0,4.0,11.0,0.73,0.84,2.0,4.0,0.0,5.0,4.0,4.0,0.0,1.0,9.0,12.0,22.0,28.0,12.0,9.0,8.0,11.0,5.0,1.0,0.0,5.0,0.0,13.0,5.0,3.0,0.0,2.0,0.0,0.0,6.0,40.0,0.52,0.7,0.13,0.21,0.65,0.55,40.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,Nacional,9,7,18,32,50,-18,34,Braga,4.0,20.09.2024,20:15,home,0,3,L,opponent,1.16,2.5,0.46,0.54,12.0,16.0,2.0,6.0,6.0,6.0,0.0,0.0,3.0,3.0,5.0,6.0,5.0,4.0,3.0,0.0,19.0,17.0,22.0,21.0,12.0,17.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,Nacional,9,7,18,32,50,-18,34,Braga,4.0,21.02.2025,20:15,away,0,1,L,opponent,0.31,1.39,0.45,0.55,8.0,20.0,3.0,7.0,6.0,7.0,0.77,0.83,2.0,1.0,4.0,8.0,1.0,5.0,3.0,0.0,14.0,14.0,24.0,21.0,14.0,14.0,16.0,10.0,6.0,3.0,0.0,3.0,4.0,17.0,4.0,3.0,0.0,1.0,0.0,0.0,13.0,34.0,0.54,0.75,0.14,0.32,0.69,0.53,25.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,Nacional,9,7,18,32,50,-18,34,Vitoria Guimaraes,6.0,23.12.2024,18:45,away,2,2,D,draw,0.53,1.2,0.41,0.59,8.0,16.0,2.0,3.0,1.0,7.0,0.74,0.8,1.0,1.0,5.0,6.0,1.0,7.0,1.0,0.0,15.0,11.0,25.0,26.0,11.0,15.0,10.0,14.0,1.0,0.0,1.0,4.0,5.0,10.0,3.0,6.0,0.0,1.0,1.0,0.0,10.0,32.0,0.6,0.61,0.27,0.14,0.73,0.8,38.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,Nacional,9,7,18,32,50,-18,34,Sporting CP,1.0,25.01.2025,20:30,away,0,2,L,opponent,0.42,1.15,0.36,0.64,3.0,15.0,1.0,5.0,2.0,6.0,0.72,0.86,1.0,1.0,1.0,5.0,1.0,5.0,2.0,1.0,12.0,16.0,21.0,19.0,16.0,12.0,17.0,16.0,3.0,1.0,1.0,3.0,1.0,6.0,2.0,9.0,0.0,0.0,0.0,0.0,10.0,31.0,0.46,0.72,0.17,0.11,0.7,0.65,27.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,Nacional,9,7,18,32,50,-18,34,Arouca,12.0,25.08.2024,15:30,away,0,1,L,opponent,0.74,0.57,0.54,0.46,11.0,10.0,1.0,4.0,2.0,9.0,0.0,0.0,6.0,2.0,6.0,4.0,4.0,2.0,0.0,1.0,19.0,13.0,30.0,24.0,11.0,17.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,Nacional,9,7,18,32,50,-18,34,Casa Pia,9.0,25.10.2024,18:45,away,0,1,L,opponent,1.04,0.79,0.57,0.43,19.0,14.0,6.0,5.0,7.0,7.0,0.81,0.7,3.0,3.0,13.0,7.0,0.0,2.0,3.0,0.0,17.0,12.0,18.0,16.0,12.0,17.0,7.0,9.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,Nacional,9,7,18,32,50,-18,34,Moreirense,10.0,27.04.2025,15:30,away,1,1,D,draw,0.52,0.49,0.42,0.58,18.0,8.0,4.0,3.0,5.0,2.0,0.78,0.84,0.0,1.0,9.0,3.0,5.0,2.0,3.0,0.0,10.0,13.0,22.0,22.0,13.0,10.0,9.0,7.0,2.0,3.0,1.0,1.0,11.0,3.0,7.0,5.0,1.0,0.0,1.0,0.0,23.0,14.0,0.61,0.66,0.37,0.23,0.76,0.58,25.0,21.0,0.0,0.0,0.83,0.56,0.0,1.0,0.5,0.39,0.61,0.7,50.0,45.0,1.0,0.0,0.0,0.0,0.56,0.83,-0.44,-0.17
14.0,Nacional,9,7,18,32,50,-18,34,Famalicao,7.0,29.09.2024,15:30,away,0,0,D,draw,0.57,0.7,0.34,0.66,11.0,16.0,4.0,5.0,4.0,8.0,0.0,0.0,4.0,1.0,6.0,6.0,1.0,5.0,2.0,1.0,16.0,26.0,29.0,29.0,22.0,13.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,Nacional,9,7,18,32,50,-18,34,Rio Ave,11.0,29.12.2024,15:30,away,1,2,L,opponent,0.52,1.9,0.51,0.49,13.0,20.0,2.0,7.0,6.0,11.0,0.84,0.8,1.0,0.0,11.0,6.0,0.0,7.0,1.0,2.0,10.0,14.0,9.0,16.0,14.0,10.0,14.0,6.0,5.0,1.0,1.0,3.0,8.0,13.0,5.0,7.0,0.0,1.0,0.0,1.0,17.0,23.0,0.75,0.58,0.21,0.25,0.71,0.76,20.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,Nacional,9,7,18,32,50,-18,34,Santa Clara,5.0,30.03.2025,15:30,away,0,1,L,opponent,0.52,0.83,0.63,0.37,9.0,13.0,4.0,5.0,4.0,3.0,0.72,0.65,3.0,3.0,4.0,7.0,1.0,1.0,0.0,4.0,23.0,16.0,35.0,22.0,16.0,23.0,2.0,11.0,4.0,4.0,0.0,2.0,6.0,9.0,3.0,4.0,1.0,0.0,0.0,0.0,15.0,18.0,0.52,0.49,0.33,0.31,0.7,0.5,25.0,26.0,1.0,0.0,0.84,0.92,0.0,0.0,0.38,0.29,0.31,0.67,57.0,44.0,0.0,0.0,1.0,0.0,0.92,0.84,-0.08,0.84
14.0,Nacional,9,7,18,32,50,-18,34,Boavista,18.0,30.11.2024,18:00,home,0,0,D,draw,0.98,0.8,0.61,0.39,22.0,9.0,8.0,2.0,4.0,7.0,0.82,0.71,1.0,2.0,8.0,4.0,6.0,3.0,0.0,1.0,15.0,14.0,25.0,17.0,14.0,15.0,7.0,13.0,2.0,8.0,1.0,2.0,11.0,6.0,11.0,3.0,0.0,0.0,0.0,0.0,23.0,16.0,0.59,0.56,0.38,0.05,0.83,0.64,20.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,Estrela,7,8,19,24,50,-26,29,Sporting CP,1.0,01.11.2024,20:15,away,1,5,L,opponent,1.83,3.26,0.36,0.64,9.0,20.0,5.0,8.0,2.0,12.0,0.82,0.88,4.0,0.0,3.0,5.0,1.0,7.0,1.0,0.0,13.0,15.0,11.0,13.0,15.0,13.0,8.0,5.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,Estrela,7,8,19,24,50,-26,29,Benfica,2.0,02.02.2025,20:30,home,2,3,L,opponent,1.12,1.98,0.41,0.59,7.0,14.0,3.0,8.0,0.0,7.0,0.76,0.83,3.0,2.0,4.0,4.0,0.0,2.0,2.0,1.0,17.0,14.0,14.0,26.0,14.0,17.0,9.0,9.0,5.0,1.0,1.0,5.0,3.0,11.0,4.0,3.0,0.0,1.0,0.0,0.0,8.0,21.0,0.58,0.63,0.13,0.27,0.46,0.45,26.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,Estrela,7,8,19,24,50,-26,29,Moreirense,10.0,02.03.2025,15:30,away,1,1,D,draw,1.08,0.38,0.39,0.61,7.0,11.0,1.0,2.0,1.0,4.0,0.74,0.82,4.0,2.0,5.0,8.0,1.0,1.0,0.0,0.0,20.0,13.0,22.0,34.0,13.0,20.0,7.0,6.0,1.0,0.0,1.0,1.0,5.0,5.0,2.0,6.0,0.0,0.0,0.0,0.0,15.0,11.0,0.52,0.64,0.6,0.27,0.63,0.63,31.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,Estrela,7,8,19,24,50,-26,29,Estoril,8.0,05.01.2025,20:30,home,2,4,L,opponent,0.91,2.49,0.48,0.52,8.0,14.0,4.0,8.0,3.0,2.0,0.68,0.75,2.0,1.0,3.0,5.0,1.0,1.0,2.0,3.0,18.0,20.0,24.0,19.0,20.0,18.0,9.0,12.0,4.0,2.0,3.0,4.0,7.0,6.0,1.0,8.0,0.0,1.0,1.0,0.0,19.0,16.0,0.45,0.61,0.29,0.22,0.68,0.55,20.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,Estrela,7,8,19,24,50,-26,29,Rio Ave,11.0,05.05.2025,19:30,away,0,2,L,opponent,0.22,2.15,0.53,0.47,8.0,19.0,3.0,6.0,3.0,5.0,0.75,0.76,6.0,4.0,2.0,8.0,3.0,5.0,4.0,5.0,17.0,16.0,22.0,16.0,16.0,17.0,6.0,12.0,4.0,3.0,0.0,4.0,6.0,10.0,2.0,9.0,0.0,0.0,0.0,0.0,21.0,29.0,0.6,0.68,0.35,0.38,0.69,0.94,28.0,34.0,0.0,0.0,0.22,2.09,0.0,0.0,0.46,0.49,0.73,0.68,69.0,48.0,0.0,0.0,0.0,0.0,2.09,0.22,-0.87,0.22
15.0,Estrela,7,8,19,24,50,-26,29,Gil Vicente,13.0,05.10.2024,15:30,away,0,3,L,opponent,0.67,2.03,0.57,0.43,11.0,6.0,2.0,5.0,8.0,0.0,0.0,0.0,1.0,2.0,6.0,1.0,3.0,0.0,1.0,2.0,17.0,18.0,21.0,22.0,15.0,14.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,Estrela,7,8,19,24,50,-26,29,Nacional,14.0,06.04.2025,18:00,away,1,0,W,team,1.05,0.59,0.39,0.61,12.0,19.0,3.0,4.0,5.0,7.0,0.69,0.79,2.0,1.0,6.0,7.0,3.0,8.0,1.0,5.0,15.0,14.0,18.0,29.0,14.0,15.0,5.0,9.0,4.0,2.0,3.0,0.0,6.0,7.0,6.0,12.0,0.0,0.0,0.0,0.0,14.0,20.0,0.54,0.66,0.29,0.19,0.6,0.8,50.0,33.0,0.0,0.0,1.07,0.37,0.0,0.0,0.43,0.45,0.52,0.66,60.0,63.0,1.0,0.0,0.0,1.0,0.37,1.07,0.37,0.07
15.0,Estrela,7,8,19,24,50,-26,29,Gil Vicente,13.0,07.03.2025,20:15,home,1,1,D,draw,0.45,0.57,0.43,0.57,8.0,10.0,3.0,2.0,7.0,7.0,0.76,0.81,5.0,2.0,4.0,5.0,1.0,3.0,4.0,0.0,10.0,22.0,24.0,19.0,22.0,10.0,9.0,11.0,1.0,2.0,1.0,2.0,4.0,4.0,4.0,6.0,2.0,0.0,0.0,0.0,15.0,17.0,0.64,0.6,0.25,0.23,0.7,0.58,30.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,Estrela,7,8,19,24,50,-26,29,Casa Pia,9.0,09.02.2025,20:30,away,0,1,L,opponent,0.25,1.46,0.43,0.57,13.0,15.0,3.0,4.0,2.0,5.0,0.69,0.76,4.0,4.0,6.0,8.0,4.0,3.0,0.0,1.0,17.0,16.0,22.0,14.0,16.0,17.0,6.0,9.0,3.0,3.0,0.0,1.0,5.0,9.0,8.0,6.0,1.0,0.0,0.0,0.0,13.0,32.0,0.53,0.62,0.23,0.38,0.67,0.65,26.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,Estrela,7,8,19,24,50,-26,29,Arouca,12.0,09.12.2024,20:15,home,2,1,W,team,1.07,1.07,0.46,0.54,10.0,10.0,2.0,4.0,2.0,7.0,0.77,0.75,4.0,2.0,5.0,4.0,3.0,2.0,6.0,2.0,19.0,13.0,21.0,34.0,13.0,19.0,16.0,10.0,3.0,0.0,1.0,2.0,6.0,5.0,4.0,5.0,0.0,0.0,0.0,0.0,13.0,18.0,0.59,0.55,0.13,0.17,0.36,0.78,43.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,Estrela,7,8,19,24,50,-26,29,Nacional,14.0,10.11.2024,15:30,home,2,0,W,team,1.95,0.52,0.51,0.49,17.0,15.0,3.0,4.0,10.0,4.0,0.77,0.82,1.0,1.0,12.0,8.0,2.0,3.0,1.0,0.0,12.0,10.0,18.0,21.0,10.0,12.0,9.0,11.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,Estrela,7,8,19,24,50,-26,29,AFS,16.0,11.05.2025,15:30,home,0,1,L,opponent,0.89,1.41,0.49,0.51,11.0,18.0,3.0,2.0,1.0,6.0,0.64,0.67,0.0,3.0,5.0,9.0,3.0,7.0,1.0,1.0,11.0,9.0,17.0,31.0,9.0,11.0,6.0,11.0,1.0,3.0,2.0,4.0,7.0,13.0,4.0,5.0,0.0,0.0,0.0,1.0,22.0,25.0,0.5,0.56,0.31,0.38,0.72,0.69,51.0,25.0,0.0,0.0,0.46,1.23,0.0,0.0,0.3,0.39,0.66,1.51,65.0,62.0,0.0,0.0,0.0,0.0,1.23,0.46,0.45,0.46
15.0,Estrela,7,8,19,24,50,-26,29,Braga,4.0,11.08.2024,20:30,away,1,1,D,draw,1.78,1.72,0.36,0.64,6.0,13.0,4.0,5.0,4.0,13.0,0.0,0.0,5.0,3.0,2.0,6.0,0.0,2.0,3.0,2.0,19.0,12.0,13.0,33.0,9.0,14.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,Estrela,7,8,19,24,50,-26,29,SC Farense,17.0,13.04.2025,15:30,home,0,1,L,opponent,1.43,1.2,0.59,0.41,13.0,10.0,3.0,5.0,7.0,3.0,0.75,0.66,1.0,0.0,8.0,4.0,2.0,1.0,5.0,2.0,11.0,22.0,24.0,27.0,22.0,11.0,9.0,6.0,4.0,3.0,2.0,3.0,8.0,6.0,5.0,4.0,1.0,0.0,0.0,0.0,21.0,16.0,0.56,0.52,0.25,0.67,0.67,0.53,18.0,37.0,0.0,0.0,0.89,1.29,0.0,0.0,0.32,0.37,0.98,0.79,45.0,59.0,0.0,0.0,0.0,0.0,1.29,0.89,0.05,0.89
15.0,Estrela,7,8,19,24,50,-26,29,Boavista,18.0,14.02.2025,20:15,away,1,0,W,team,0.47,0.51,0.45,0.55,9.0,14.0,6.0,1.0,4.0,7.0,0.75,0.75,2.0,2.0,3.0,6.0,0.0,7.0,0.0,3.0,23.0,17.0,29.0,25.0,17.0,23.0,10.0,12.0,1.0,5.0,3.0,0.0,6.0,6.0,3.0,8.0,0.0,1.0,1.0,0.0,21.0,17.0,0.56,0.4,0.17,0.27,0.58,0.59,29.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,Estrela,7,8,19,24,50,-26,29,Vitoria Guimaraes,6.0,16.03.2025,20:30,away,0,2,L,opponent,0.26,1.0,0.39,0.61,9.0,12.0,0.0,6.0,2.0,8.0,0.8,0.87,2.0,1.0,8.0,4.0,1.0,2.0,4.0,0.0,15.0,17.0,22.0,22.0,17.0,15.0,9.0,5.0,4.0,0.0,1.0,3.0,4.0,9.0,5.0,3.0,0.0,1.0,0.0,0.0,13.0,16.0,0.67,0.74,0.3,0.06,0.69,0.7,21.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,Estrela,7,8,19,24,50,-26,29,Boavista,18.0,16.09.2024,20:15,home,2,2,D,draw,1.4,1.59,0.64,0.36,19.0,12.0,3.0,4.0,9.0,2.0,0.0,0.0,3.0,4.0,11.0,5.0,5.0,3.0,4.0,4.0,24.0,14.0,36.0,26.0,8.0,16.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,Estrela,7,8,19,24,50,-26,29,FC Porto,3.0,16.12.2024,20:15,away,0,2,L,opponent,0.13,1.1,0.31,0.69,3.0,12.0,0.0,4.0,4.0,11.0,0.73,0.87,3.0,0.0,0.0,5.0,3.0,3.0,0.0,1.0,17.0,19.0,21.0,17.0,19.0,17.0,11.0,7.0,2.0,0.0,0.0,2.0,1.0,8.0,2.0,4.0,0.0,0.0,0.0,0.0,6.0,22.0,0.42,0.7,0.0,0.41,0.47,0.52,31.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,Estrela,7,8,19,24,50,-26,29,Estoril,8.0,17.05.2025,18:00,away,0,4,L,opponent,0.62,2.59,0.5,0.5,11.0,10.0,3.0,6.0,4.0,4.0,0.79,0.81,2.0,2.0,3.0,3.0,5.0,1.0,4.0,0.0,18.0,13.0,19.0,20.0,13.0,18.0,6.0,9.0,2.0,3.0,1.0,7.0,4.0,9.0,7.0,1.0,0.0,1.0,0.0,0.0,18.0,16.0,0.49,0.64,0.35,0.23,0.64,0.56,12.0,34.0,0.0,0.0,0.44,2.66,1.0,0.0,0.49,0.38,1.09,0.87,45.0,46.0,1.0,1.0,0.0,0.0,2.66,0.44,-1.34,0.44
15.0,Estrela,7,8,19,24,50,-26,29,Braga,4.0,19.01.2025,18:00,home,0,1,L,opponent,0.28,1.23,0.25,0.75,7.0,13.0,3.0,5.0,1.0,8.0,0.7,0.86,3.0,1.0,1.0,3.0,3.0,5.0,1.0,3.0,9.0,21.0,16.0,24.0,21.0,9.0,8.0,7.0,4.0,3.0,0.0,6.0,2.0,9.0,5.0,4.0,0.0,1.0,0.0,1.0,12.0,21.0,0.5,0.65,0.18,0.16,0.63,0.75,34.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,Estrela,7,8,19,24,50,-26,29,Arouca,12.0,19.04.2025,18:00,away,0,1,L,opponent,0.69,1.85,0.43,0.57,8.0,19.0,4.0,6.0,4.0,4.0,0.73,0.79,4.0,4.0,3.0,7.0,1.0,6.0,5.0,2.0,17.0,16.0,20.0,26.0,16.0,17.0,8.0,4.0,5.0,4.0,1.0,6.0,5.0,12.0,3.0,7.0,0.0,1.0,0.0,0.0,17.0,27.0,0.53,0.61,0.12,0.35,0.64,0.74,33.0,34.0,0.0,0.0,0.34,1.99,0.0,0.0,0.34,0.42,0.46,0.42,45.0,64.0,0.0,2.0,0.0,0.0,1.99,0.34,0.67,0.34
15.0,Estrela,7,8,19,24,50,-26,29,Famalicao,7.0,19.08.2024,20:15,home,0,3,L,opponent,0.48,1.7,0.51,0.49,11.0,14.0,2.0,8.0,2.0,4.0,0.0,0.0,3.0,1.0,8.0,4.0,1.0,2.0,2.0,0.0,18.0,13.0,26.0,34.0,10.0,16.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,Estrela,7,8,19,24,50,-26,29,Santa Clara,5.0,21.09.2024,15:30,away,0,1,L,opponent,0.34,1.29,0.55,0.45,11.0,8.0,4.0,4.0,8.0,3.0,0.0,0.0,3.0,2.0,6.0,2.0,1.0,2.0,2.0,5.0,27.0,23.0,41.0,27.0,18.0,17.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
