Rank,Team,Wins,Draws,Loses,Team_goals,Opponents_goals,Goal_difference,Points,Opponent,opponent_rank,Date,Time,Home/Away,team_goals,opponent_goals,Outcome,Target_Winner,stat_Expected_Goals_xG_team,stat_Expected_Goals_xG_opponent,stat_Ball_Possession_team,stat_Ball_Possession_opponent,stat_Total_shots_team,stat_Total_shots_opponent,stat_Shots_on_target_team,stat_Shots_on_target_opponent,stat_Big_Chances_team,stat_Big_Chances_opponent,stat_Corner_Kicks_team,stat_Corner_Kicks_opponent,stat_Passes_team,stat_Passes_opponent,stat_Yellow_Cards_team,stat_Yellow_Cards_opponent,stat_Shots_off_target_team,stat_Shots_off_target_opponent,stat_Blocked_Shots_team,stat_Blocked_Shots_opponent,stat_Shots_inside_the_Box_team,stat_Shots_inside_the_Box_opponent,stat_Shots_outside_the_Box_team,stat_Shots_outside_the_Box_opponent,stat_Hit_the_Woodwork_team,stat_Hit_the_Woodwork_opponent,stat_Touches_in_opposition_box_team,stat_Touches_in_opposition_box_opponent,stat_Offsides_team,stat_Offsides_opponent,stat_Free_Kicks_team,stat_Free_Kicks_opponent,stat_Passes_in_final_third_team,stat_Passes_in_final_third_opponent,stat_Crosses_team,stat_Crosses_opponent,stat_Throw-ins_team,stat_Throw-ins_opponent,stat_Fouls_team,stat_Fouls_opponent,stat_Tackles_team,stat_Tackles_opponent,stat_Clearances_team,stat_Clearances_opponent,stat_Interceptions_team,stat_Interceptions_opponent,stat_Goalkeeper_Saves_team,stat_Goalkeeper_Saves_opponent,stat_Headed_Goals_team,stat_Headed_Goals_opponent,stat_xG_on_target_xGOT_team,stat_xG_on_target_xGOT_opponent,stat_Accurate_through_passes_team,stat_Accurate_through_passes_opponent,stat_Long_passes_team,stat_Long_passes_opponent,stat_Expected_assists_xA_team,stat_Expected_assists_xA_opponent,stat_Duels_won_team,stat_Duels_won_opponent,stat_Errors_leading_to_shot_team,stat_Errors_leading_to_shot_opponent,stat_Errors_leading_to_goal_team,stat_Errors_leading_to_goal_opponent,stat_xGOT_faced_team,stat_xGOT_faced_opponent,stat_Goals_prevented_team,stat_Goals_prevented_opponent,stat_Red_Cards_team,stat_Red_Cards_opponent
10.0,Zwolle,10,11,13,43,51,-8,41,Utrecht,4.0,11.08.2024,13:30,away,0,1,L,opponent,0.29,1.62,0.52,0.49,5,9,1,2,0.0,0.0,1,2,0.83,0.79,3.0,0.0,3,3,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,22,34,18,10,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,Zwolle,10,11,13,43,51,-8,41,Twente,6.0,13.04.2025,13:30,home,1,1,D,draw,1.61,0.63,0.49,0.51,15,10,3,3,2.0,1.0,4,10,0.77,0.72,1.0,2.0,10,3,2,4,8.0,5.0,7.0,5.0,0.0,1.0,17.0,23.0,2,4,16.0,15.0,0.6,0.61,0.57,0.22,26,34,15,16,0.67,0.56,41.0,16.0,12.0,8.0,2,2,0.0,1.0,1.33,1.6,0.0,1.0,0.54,0.19,0.79,1.45,56.0,66.0,0.0,1.0,0.0,0.0,1.6,1.33,0.6,0.33,0.0,0.0
10.0,Zwolle,10,11,13,43,51,-8,41,Willem II,16.0,13.12.2024,19:00,home,0,1,L,opponent,1.47,0.53,0.71,0.29,19,9,2,5,0.0,2.0,9,5,0.87,0.7,0.0,3.0,9,4,8,0,13.0,3.0,6.0,6.0,0.0,0.0,39.0,11.0,0,2,14.0,11.0,0.75,0.6,0.25,0.1,14,16,11,14,0.8,0.46,21.0,40.0,7.0,5.0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,Zwolle,10,11,13,43,51,-8,41,Willem II,16.0,14.05.2025,19:00,away,2,1,W,team,1.09,1.0,0.58,0.42,16,15,6,3,0.0,2.0,8,3,0.84,0.73,2.0,2.0,6,5,4,7,9.0,10.0,7.0,5.0,1.0,0.0,30.0,30.0,1,3,11.0,8.0,0.75,0.57,0.31,0.21,23,26,8,11,0.47,0.69,30.0,15.0,15.0,16.0,2,4,0.0,0.0,1.88,0.85,2.0,1.0,0.45,0.4,1.3,0.6,61.0,69.0,1.0,0.0,0.0,0.0,0.85,1.88,-0.16,-0.12,0.0,0.0
10.0,Zwolle,10,11,13,43,51,-8,41,Twente,6.0,14.09.2024,15:30,away,1,1,D,draw,0.41,1.39,0.39,0.61,5,23,2,12,0.0,0.0,4,8,0.75,0.83,1.0,1.0,1,5,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,14,23,12,12,0.0,0.0,0.0,0.0,0.0,0.0,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,Zwolle,10,11,13,43,51,-8,41,Sparta Rotterdam,12.0,15.03.2025,17:45,away,1,1,D,draw,0.82,1.6,0.41,0.59,8,14,3,5,1.0,4.0,4,1,0.78,0.85,0.0,0.0,3,6,2,3,5.0,9.0,3.0,5.0,1.0,0.0,19.0,21.0,0,1,7.0,12.0,0.69,0.73,0.08,0.32,17,23,12,7,0.62,0.59,26.0,21.0,13.0,6.0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,Zwolle,10,11,13,43,51,-8,41,Heerenveen,9.0,16.02.2025,13:30,home,1,1,D,draw,0.79,1.29,0.46,0.54,8,12,5,3,1.0,2.0,3,3,0.74,0.77,0.0,1.0,3,4,0,5,4.0,8.0,4.0,4.0,0.0,1.0,16.0,32.0,2,3,10.0,16.0,0.64,0.64,0.31,0.11,23,33,16,10,0.61,0.69,49.0,28.0,11.0,7.0,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,Zwolle,10,11,13,43,51,-8,41,PSV,1.0,18.01.2025,15:30,home,3,1,W,team,1.18,3.18,0.29,0.71,7,18,3,4,1.0,7.0,2,5,0.69,0.83,2.0,2.0,4,9,0,5,3.0,16.0,4.0,2.0,0.0,1.0,19.0,56.0,2,1,8.0,9.0,0.64,0.66,0.22,0.32,12,26,9,8,0.59,0.55,54.0,13.0,14.0,8.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,Zwolle,10,11,13,43,51,-8,41,Groningen,13.0,18.05.2025,13:30,home,2,0,W,team,1.53,0.62,0.6,0.4,12,12,4,3,2.0,0.0,4,1,0.85,0.74,2.0,0.0,6,6,2,3,7.0,6.0,5.0,6.0,0.0,1.0,29.0,13.0,1,0,10.0,14.0,0.76,0.65,0.11,0.3,18,18,14,10,0.89,0.64,17.0,27.0,11.0,7.0,3,2,0.0,0.0,2.37,0.14,1.0,0.0,0.49,0.38,1.28,0.76,51.0,67.0,1.0,0.0,0.0,0.0,0.14,2.37,0.14,0.37,0.0,0.0
10.0,Zwolle,10,11,13,43,51,-8,41,Feyenoord,3.0,18.08.2024,13:30,home,1,5,L,opponent,0.92,2.63,0.42,0.58,7,16,2,8,0.0,0.0,1,2,0.8,0.87,1.0,1.0,4,6,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,15,13,10,8,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,Zwolle,10,11,13,43,51,-8,41,AZ Alkmaar,5.0,20.09.2024,19:00,home,1,2,L,opponent,1.62,2.29,0.52,0.48,16,18,2,6,0.0,0.0,10,9,0.82,0.8,2.0,4.0,6,7,8,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,29,20,14,14,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,Zwolle,10,11,13,43,51,-8,41,NAC Breda,15.0,20.10.2024,15:45,home,1,2,L,opponent,0.71,2.15,0.58,0.42,10,12,3,5,0.0,0.0,7,4,0.84,0.77,1.0,2.0,3,4,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6.0,7.0,0.0,0.0,0.0,0.0,23,24,7,6,0.0,0.0,0.0,0.0,8.0,6.0,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,Zwolle,10,11,13,43,51,-8,41,Waalwijk,17.0,20.12.2024,19:00,away,1,1,D,draw,1.4,2.05,0.58,0.42,10,13,4,7,2.0,5.0,3,7,0.82,0.77,1.0,2.0,3,2,3,4,6.0,8.0,4.0,5.0,0.0,0.0,26.0,28.0,2,0,7.0,9.0,0.67,0.64,0.26,0.1,28,25,9,7,0.72,0.71,28.0,27.0,9.0,10.0,6,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,Zwolle,10,11,13,43,51,-8,41,Nijmegen,8.0,24.08.2024,17:45,away,0,1,L,opponent,1.27,1.95,0.47,0.53,11,16,4,2,0.0,0.0,2,6,0.75,0.83,4.0,1.0,5,8,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,24,27,13,8,0.0,0.0,0.0,0.0,0.0,0.0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10.0,Zwolle,10,11,13,43,51,-8,41,Ajax,2.0,24.11.2024,15:45,away,0,2,L,opponent,1.14,1.0,0.43,0.57,13,5,6,2,0.0,2.0,0,7,0.84,0.85,1.0,3.0,5,3,2,0,7.0,3.0,6.0,2.0,0.0,0.0,15.0,35.0,3,2,15.0,12.0,0.68,0.71,0.33,0.27,9,13,12,15,0.69,0.55,26.0,9.0,4.0,4.0,0,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,Zwolle,10,11,13,43,51,-8,41,Feyenoord,3.0,25.04.2025,20:00,away,0,4,L,opponent,1.34,1.34,0.52,0.48,19,13,4,7,3.0,6.0,3,1,0.89,0.82,1.0,1.0,9,4,6,2,9.0,10.0,10.0,3.0,1.0,1.0,15.0,26.0,1,0,8.0,15.0,0.87,0.62,0.43,0.38,15,22,15,8,0.65,0.7,18.0,15.0,8.0,4.0,3,4,0.0,0.0,0.11,2.41,1.0,1.0,0.57,0.52,1.2,0.85,37.0,45.0,1.0,2.0,1.0,0.0,2.41,0.11,-1.59,0.11,0.0,0.0
10.0,Zwolle,10,11,13,43,51,-8,41,Sittard,11.0,26.01.2025,11:15,away,4,1,W,team,2.02,1.55,0.57,0.43,8,16,5,1,3.0,3.0,3,7,0.83,0.76,1.0,3.0,3,10,0,5,8.0,13.0,0.0,3.0,0.0,1.0,23.0,32.0,0,2,10.0,8.0,0.73,0.65,0.25,0.27,18,31,8,10,0.64,0.6,35.0,19.0,6.0,4.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10.0,Zwolle,10,11,13,43,51,-8,41,PSV,1.0,26.10.2024,17:45,away,0,6,L,opponent,0.1,2.47,0.26,0.74,4,21,2,9,0.0,0.0,4,9,0.69,0.91,0.0,0.0,1,6,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,7.0,9.0,0.0,0.0,0.0,0.0,13,30,9,7,0.0,0.0,0.0,0.0,8.0,8.0,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10.0,Zwolle,10,11,13,43,51,-8,41,Waalwijk,17.0,29.03.2025,20:00,home,2,0,W,team,2.6,0.27,0.6,0.4,25,6,11,2,3.0,1.0,11,3,0.89,0.75,1.0,2.0,9,2,5,2,17.0,2.0,8.0,4.0,0.0,1.0,47.0,3.0,1,3,13.0,11.0,0.81,0.59,0.48,0.12,17,22,11,13,0.75,0.64,33.0,22.0,6.0,7.0,2,9,0.0,0.0,2.36,1.07,0.0,0.0,0.71,0.45,3.36,0.19,46.0,48.0,0.0,0.0,0.0,0.0,1.07,2.36,1.07,0.36,0.0,1.0
10.0,Zwolle,10,11,13,43,51,-8,41,Almere City,18.0,29.09.2024,11:15,home,1,0,W,team,1.66,1.22,0.6,0.4,11,15,4,5,0.0,0.0,6,8,0.85,0.76,2.0,4.0,6,5,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,18,24,10,13,0.0,0.0,0.0,0.0,0.0,0.0,5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,Zwolle,10,11,13,43,51,-8,41,Sparta Rotterdam,12.0,30.11.2024,20:00,home,1,0,W,team,1.21,0.52,0.5,0.5,10,13,3,2,1.0,3.0,3,7,0.81,0.79,3.0,1.0,5,6,2,5,5.0,9.0,5.0,4.0,0.0,0.0,21.0,19.0,0,0,16.0,8.0,0.71,0.64,0.2,0.24,20,19,8,16,0.73,0.61,25.0,15.0,4.0,9.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,Sittard,11,8,15,37,54,-17,41,Heerenveen,9.0,01.02.2025,19:00,away,2,2,D,draw,1.0,2.89,0.37,0.63,6,26,4,6,2.0,3.0,1,12,0.71,0.82,3.0,0.0,2,11,0,9,4.0,20.0,2.0,6.0,0.0,1.0,9.0,41.0,1,1,15.0,11.0,0.62,0.71,0.25,0.39,17,25,11,15,0.79,0.7,49.0,31.0,12.0,5.0,4,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,Sittard,11,8,15,37,54,-17,41,Heerenveen,9.0,02.11.2024,20:00,home,3,0,W,team,0.91,0.55,0.35,0.65,6,11,3,2,0.0,0.0,1,8,0.73,0.86,0.0,0.0,2,4,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,10.0,8.0,0.0,0.0,0.0,0.0,25,24,8,10,0.0,0.0,0.0,0.0,13.0,9.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,Sittard,11,8,15,37,54,-17,41,PSV,1.0,03.05.2025,20:00,away,1,4,L,opponent,0.29,2.99,0.34,0.66,3,16,1,6,1.0,7.0,3,5,0.76,0.88,2.0,0.0,1,8,1,2,2.0,12.0,1.0,4.0,0.0,1.0,4.0,28.0,4,1,6.0,7.0,0.56,0.8,0.1,0.25,11,28,7,6,0.75,0.6,29.0,22.0,15.0,4.0,2,0,0.0,0.0,0.56,3.33,0.0,0.0,0.23,0.75,0.19,1.81,32.0,40.0,0.0,0.0,1.0,0.0,3.33,0.56,-0.67,-0.44,0.0,0.0
11.0,Sittard,11,8,15,37,54,-17,41,Twente,6.0,05.04.2025,17:45,away,1,1,D,draw,0.72,1.78,0.48,0.52,6,11,1,3,1.0,2.0,3,7,0.76,0.77,3.0,1.0,4,5,1,3,5.0,8.0,1.0,3.0,0.0,0.0,20.0,32.0,0,1,12.0,15.0,0.62,0.67,0.23,0.32,21,20,15,12,0.68,0.75,32.0,28.0,14.0,11.0,2,0,1.0,0.0,0.32,1.33,0.0,1.0,0.43,0.33,0.88,1.3,61.0,55.0,0.0,0.0,0.0,0.0,1.33,0.32,0.33,-0.68,0.0,0.0
11.0,Sittard,11,8,15,37,54,-17,41,AZ Alkmaar,5.0,06.10.2024,19:00,home,1,0,W,team,1.8,0.89,0.43,0.57,9,10,3,3,0.0,0.0,2,5,0.76,0.82,4.0,2.0,5,5,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,25,29,11,9,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,Sittard,11,8,15,37,54,-17,41,Heracles,14.0,07.12.2024,20:00,away,2,2,D,draw,0.71,1.43,0.49,0.51,7,15,5,7,1.0,3.0,3,5,0.8,0.8,1.0,2.0,1,6,1,2,4.0,9.0,3.0,6.0,1.0,0.0,13.0,30.0,0,3,17.0,11.0,0.6,0.71,0.15,0.29,25,28,11,17,0.72,0.58,23.0,15.0,6.0,8.0,5,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,Sittard,11,8,15,37,54,-17,41,Heracles,14.0,08.03.2025,15:30,home,1,0,W,team,2.48,0.19,0.46,0.54,12,5,5,0,4.0,0.0,2,6,0.7,0.74,0.0,2.0,4,2,3,3,10.0,2.0,2.0,3.0,0.0,0.0,22.0,13.0,2,1,19.0,11.0,0.55,0.61,0.5,0.04,27,30,11,19,0.73,0.55,18.0,21.0,10.0,6.0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,Sittard,11,8,15,37,54,-17,41,Ajax,2.0,09.02.2025,13:30,home,0,2,L,opponent,0.67,2.35,0.49,0.51,8,9,2,6,3.0,5.0,5,4,0.78,0.8,2.0,3.0,5,1,1,2,6.0,6.0,2.0,3.0,2.0,0.0,16.0,22.0,1,3,24.0,19.0,0.65,0.72,0.29,0.1,13,24,19,24,0.42,0.73,26.0,39.0,6.0,4.0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,Sittard,11,8,15,37,54,-17,41,Zwolle,10.0,09.11.2024,17:45,away,1,3,L,opponent,2.84,2.19,0.41,0.59,14,14,5,4,0.0,0.0,7,5,0.72,0.81,2.0,4.0,6,4,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,13.0,15.0,0.0,0.0,0.0,0.0,19,25,15,13,0.0,0.0,0.0,0.0,13.0,9.0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11.0,Sittard,11,8,15,37,54,-17,41,G.A. Eagles,7.0,10.01.2025,19:00,home,0,3,L,opponent,1.1,2.94,0.56,0.44,18,21,3,6,0.0,6.0,9,4,0.8,0.75,2.0,0.0,9,10,6,5,11.0,18.0,7.0,3.0,1.0,0.0,30.0,44.0,0,3,13.0,12.0,0.72,0.68,0.32,0.33,13,22,12,13,0.36,0.43,25.0,38.0,12.0,5.0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,Sittard,11,8,15,37,54,-17,41,NAC Breda,15.0,10.05.2025,17:45,home,1,0,W,team,1.43,1.07,0.38,0.62,10,6,4,4,2.0,2.0,5,3,0.76,0.83,1.0,2.0,4,0,2,2,6.0,6.0,4.0,0.0,0.0,0.0,24.0,9.0,2,1,10.0,14.0,0.54,0.76,0.17,0.44,21,28,14,10,0.87,0.59,28.0,18.0,13.0,12.0,4,3,0.0,0.0,1.28,0.79,1.0,0.0,0.3,0.48,1.2,0.75,41.0,54.0,0.0,0.0,0.0,1.0,0.79,1.28,0.79,0.23,0.0,0.0
11.0,Sittard,11,8,15,37,54,-17,41,G.A. Eagles,7.0,11.08.2024,13:30,away,2,0,W,team,0.89,1.26,0.35,0.65,13,18,4,4,0.0,0.0,3,6,0.7,0.82,1.0,1.0,4,10,5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,20,21,13,10,0.0,0.0,0.0,0.0,0.0,0.0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,Sittard,11,8,15,37,54,-17,41,Feyenoord,3.0,12.04.2025,15:30,home,0,2,L,opponent,0.3,1.75,0.49,0.51,7,14,2,8,0.0,2.0,5,7,0.79,0.83,2.0,1.0,4,2,1,4,6.0,9.0,1.0,5.0,0.0,1.0,22.0,23.0,0,0,7.0,18.0,0.55,0.73,0.3,0.25,17,17,18,7,0.76,0.75,14.0,30.0,10.0,5.0,6,2,0.0,0.0,0.05,2.85,0.0,0.0,0.28,0.49,1.26,0.81,39.0,52.0,0.0,0.0,0.0,0.0,2.85,0.05,0.85,0.05,1.0,0.0
11.0,Sittard,11,8,15,37,54,-17,41,Almere City,18.0,14.05.2025,19:00,away,1,1,D,draw,1.09,0.97,0.48,0.52,9,12,2,5,2.0,2.0,5,5,0.78,0.79,1.0,1.0,4,4,3,3,6.0,6.0,3.0,6.0,1.0,0.0,20.0,20.0,2,3,12.0,11.0,0.58,0.66,0.41,0.24,26,20,11,12,0.57,0.8,21.0,23.0,7.0,6.0,4,1,0.0,0.0,0.89,1.02,0.0,1.0,0.43,0.56,0.81,0.99,56.0,59.0,0.0,0.0,0.0,0.0,1.02,0.89,-0.11,-0.11,0.0,0.0
11.0,Sittard,11,8,15,37,54,-17,41,NAC Breda,15.0,14.09.2024,19:00,away,0,1,L,opponent,0.6,0.56,0.49,0.51,10,13,3,3,0.0,0.0,8,3,0.84,0.85,1.0,2.0,5,4,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,26,15,11,9,0.0,0.0,0.0,0.0,0.0,0.0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,Sittard,11,8,15,37,54,-17,41,Waalwijk,17.0,14.12.2024,19:00,home,3,2,W,team,2.87,1.64,0.55,0.45,16,15,8,7,6.0,3.0,12,7,0.76,0.75,1.0,1.0,3,4,5,4,12.0,11.0,4.0,4.0,0.0,1.0,34.0,21.0,2,2,4.0,5.0,0.56,0.62,0.3,0.4,25,34,5,4,0.83,0.65,22.0,39.0,9.0,11.0,5,5,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,Sittard,11,8,15,37,54,-17,41,Groningen,13.0,16.03.2025,13:30,away,0,1,L,opponent,0.36,1.12,0.43,0.57,4,7,1,4,1.0,3.0,1,9,0.72,0.8,4.0,0.0,2,2,1,1,1.0,5.0,3.0,2.0,0.0,0.0,12.0,18.0,2,0,12.0,11.0,0.47,0.65,0.1,0.08,18,33,11,12,0.48,0.69,44.0,17.0,10.0,10.0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,Sittard,11,8,15,37,54,-17,41,Almere City,18.0,16.08.2024,19:00,home,3,0,W,team,3.02,0.51,0.51,0.49,20,8,9,4,0.0,0.0,9,3,0.81,0.8,2.0,3.0,6,2,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,23,16,7,12,0.0,0.0,0.0,0.0,0.0,0.0,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,Sittard,11,8,15,37,54,-17,41,Utrecht,4.0,18.05.2025,13:30,home,0,0,D,draw,0.48,0.62,0.5,0.5,12,13,3,5,1.0,0.0,9,3,0.77,0.8,2.0,0.0,6,3,3,5,8.0,7.0,4.0,6.0,0.0,1.0,21.0,16.0,1,1,21.0,8.0,0.58,0.66,0.34,0.27,18,17,8,21,0.5,0.57,21.0,46.0,12.0,9.0,5,3,0.0,0.0,0.77,0.4,0.0,0.0,0.48,0.44,0.72,0.58,61.0,42.0,0.0,0.0,0.0,0.0,0.4,0.77,0.4,0.77,0.0,0.0
11.0,Sittard,11,8,15,37,54,-17,41,Ajax,2.0,18.09.2024,19:00,away,0,5,L,opponent,0.09,3.45,0.26,0.74,4,25,1,14,0.0,0.0,0,15,0.75,0.91,1.0,0.0,3,7,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,11,16,8,6,0.0,0.0,0.0,0.0,0.0,0.0,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11.0,Sittard,11,8,15,37,54,-17,41,Nijmegen,8.0,19.01.2025,15:45,away,1,4,L,opponent,0.21,1.14,0.53,0.47,9,14,2,7,0.0,1.0,1,2,0.87,0.86,5.0,0.0,7,7,0,0,2.0,9.0,7.0,5.0,0.0,2.0,8.0,18.0,0,1,6.0,14.0,0.79,0.71,0.11,0.37,16,18,14,6,0.7,0.45,29.0,31.0,5.0,6.0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
