Rank,Wins,Draws,Loses,Team_goals,Opponents_goals,Goal_difference,Points,opponent_rank,Time,team_goals,opponent_goals,stat_Expected_Goals_xG_team,stat_Expected_Goals_xG_opponent,stat_Ball_Possession_team,stat_Ball_Possession_opponent,stat_Total_shots_team,stat_Total_shots_opponent,stat_Shots_on_target_team,stat_Shots_on_target_opponent,stat_Big_Chances_team,stat_Big_Chances_opponent,stat_Corner_Kicks_team,stat_Corner_Kicks_opponent,stat_Passes_team,stat_Passes_opponent,stat_Yellow_Cards_team,stat_Yellow_Cards_opponent,stat_Red_Cards_team,stat_Red_Cards_opponent,stat_Shots_off_target_team,stat_Shots_off_target_opponent,stat_Blocked_Shots_team,stat_Blocked_Shots_opponent,stat_Shots_inside_the_Box_team,stat_Shots_inside_the_Box_opponent,stat_Shots_outside_the_Box_team,stat_Shots_outside_the_Box_opponent,stat_Hit_the_Woodwork_team,stat_Hit_the_Woodwork_opponent,stat_Touches_in_opposition_box_team,stat_Touches_in_opposition_box_opponent,stat_Offsides_team,stat_Offsides_opponent,stat_Free_Kicks_team,stat_Free_Kicks_opponent,stat_Passes_in_final_third_team,stat_Passes_in_final_third_opponent,stat_Crosses_team,stat_Crosses_opponent,stat_Throw-ins_team,stat_Throw-ins_opponent,stat_Fouls_team,stat_Fouls_opponent,stat_Tackles_team,stat_Tackles_opponent,stat_Clearances_team,stat_Clearances_opponent,stat_Interceptions_team,stat_Interceptions_opponent,stat_Goalkeeper_Saves_team,stat_Goalkeeper_Saves_opponent,stat_xG_on_target_xGOT_team,stat_xG_on_target_xGOT_opponent,stat_Headed_Goals_team,stat_Headed_Goals_opponent,stat_Accurate_through_passes_team,stat_Accurate_through_passes_opponent,stat_Long_passes_team,stat_Long_passes_opponent,stat_Expected_assists_xA_team,stat_Expected_assists_xA_opponent,stat_Duels_won_team,stat_Duels_won_opponent,stat_xGOT_faced_team,stat_xGOT_faced_opponent,stat_Goals_prevented_team,stat_Goals_prevented_opponent
1.0,21,5,4,55,33,22,68,5.0,0.749999999625,0,1,1.57,1.43,0.59,0.41,16,10,5,3,1.0,1.0,6,1,0.86,0.81,1.0,2.0,0.0,0.0,8,7,3.0,0.0,12.0,4.0,4.0,6.0,0.0,0.0,38.0,15.0,1,2,10.0,4.0,0.67,0.68,0.45,0.13,28,15,4,10,0.41,0.59,19.0,28.0,4.0,12.0,2,5,2.2,1.3,0.0,0.0,0.0,0.0,0.57,0.34,1.78,0.35,53.0,36.0,1.3,2.2,0.3,2.2
1.0,21,5,4,55,33,22,68,6.0,0.8649999995675,2,0,1.96,0.5,0.59,0.41,17,5,3,0,0.0,0.0,6,1,0.85,0.81,2.0,2.0,0.0,0.0,7,3,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,13.0,15.0,0.0,0.0,0.0,0.0,25,17,15,13,0.0,0.0,0.0,0.0,11.0,12.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,21,5,4,55,33,22,68,10.0,0.97249999951375,1,1,1.27,1.92,0.58,0.42,12,11,4,6,4.0,3.0,4,3,0.87,0.78,1.0,3.0,0.0,0.0,7,3,1.0,2.0,8.0,8.0,4.0,3.0,1.0,0.0,18.0,27.0,0,2,11.0,11.0,0.71,0.68,0.2,0.38,14,8,11,11,0.45,0.81,15.0,21.0,13.0,8.0,5,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,21,5,4,55,33,22,68,7.0,0.6149999996925,0,0,0.0,0.0,0.75,0.25,21,4,3,1,0.0,0.0,10,1,0.0,0.0,0.0,4.0,0.0,0.0,18,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,24,13,12,14,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,21,5,4,55,33,22,68,8.0,0.749999999625,2,1,0.0,0.0,0.53,0.47,10,14,4,6,0.0,0.0,6,6,0.0,0.0,2.0,3.0,0.0,0.0,6,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,20,14,6,8,0.0,0.0,0.0,0.0,0.0,0.0,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,21,5,4,55,33,22,68,6.0,0.8649999995675,4,0,3.28,0.62,0.51,0.49,15,11,8,3,6.0,0.0,4,5,0.84,0.8,1.0,0.0,0.0,0.0,6,0,1.0,8.0,11.0,6.0,4.0,5.0,1.0,0.0,36.0,23.0,1,2,12.0,13.0,0.78,0.74,0.25,0.16,22,19,13,12,0.83,0.38,20.0,24.0,17.0,6.0,3,4,3.88,0.81,0.0,0.0,0.0,0.0,0.61,0.55,1.02,0.79,54.0,40.0,0.81,3.88,0.81,-0.12
1.0,21,5,4,55,33,22,68,9.0,0.97249999951375,1,0,0.0,0.0,0.63,0.37,15,9,5,0,0.0,0.0,0,1,0.0,0.0,1.0,5.0,0.0,0.0,10,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,3,0.0,0.0,0.0,0.0,0.0,0.0,20,20,4,16,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,17,8,5,65,36,29,59,6.0,0.749999999625,1,1,1.63,1.94,0.47,0.53,12,19,2,6,5.0,2.0,7,6,0.81,0.82,1.0,2.0,0.0,0.0,6,4,4.0,9.0,9.0,14.0,3.0,5.0,1.0,0.0,16.0,41.0,3,0,10.0,7.0,0.67,0.67,0.44,0.22,15,17,7,10,0.69,0.8,45.0,18.0,7.0,6.0,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,17,8,5,65,36,29,59,6.0,0.749999999625,4,1,3.53,1.69,0.66,0.34,31,8,16,4,7.0,1.0,9,3,0.88,0.75,0.0,1.0,0.0,0.0,10,4,5.0,0.0,22.0,5.0,9.0,3.0,4.0,0.0,55.0,8.0,3,0,9.0,8.0,0.81,0.57,0.48,0.14,26,13,8,9,0.67,0.75,12.0,45.0,3.0,5.0,3,12,3.21,1.78,0.0,0.0,2.0,0.0,0.7,0.4,3.72,0.83,36.0,34.0,1.78,3.21,0.78,-0.79
2.0,17,8,5,65,36,29,59,13.0,0.6149999996925,3,0,0.0,0.0,0.71,0.29,21,11,10,3,0.0,0.0,4,5,0.0,0.0,1.0,1.0,0.0,0.0,11,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,23,19,8,8,0.0,0.0,0.0,0.0,0.0,0.0,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,17,8,5,65,36,29,59,5.0,0.6149999996925,1,2,2.87,0.63,0.55,0.45,19,7,10,3,4.0,1.0,6,3,0.87,0.87,2.0,2.0,0.0,0.0,6,2,3.0,2.0,15.0,2.0,4.0,5.0,1.0,0.0,44.0,12.0,2,1,8.0,10.0,0.83,0.56,0.25,0.11,15,14,10,8,0.67,0.8,11.0,20.0,4.0,4.0,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,17,8,5,65,36,29,59,11.0,0.85749999957125,1,0,1.02,0.85,0.51,0.49,13,15,7,4,0.0,0.0,5,8,0.84,0.85,2.0,2.0,0.0,0.0,2,8,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,7.0,16.0,0.0,0.0,0.0,0.0,17,14,16,7,0.0,0.0,0.0,0.0,13.0,14.0,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,17,8,5,65,36,29,59,7.0,0.8649999995675,0,1,0.0,0.0,0.68,0.32,16,10,6,2,0.0,0.0,10,3,0.0,0.0,2.0,0.0,0.0,0.0,10,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,17,17,8,10,0.0,0.0,0.0,0.0,0.0,0.0,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,17,8,5,65,36,29,59,5.0,0.6149999996925,3,2,2.07,0.76,0.52,0.48,15,8,8,4,3.0,1.0,4,2,0.9,0.87,2.0,2.0,0.0,0.0,3,2,4.0,2.0,11.0,3.0,4.0,5.0,0.0,0.0,26.0,15.0,1,3,13.0,12.0,0.76,0.71,0.28,0.08,15,10,12,13,0.54,0.73,23.0,20.0,8.0,10.0,2,5,3.5,1.93,0.0,0.0,1.0,0.0,0.64,0.45,2.17,0.71,42.0,33.0,1.93,3.5,-0.07,0.31
2.0,17,8,5,65,36,29,59,3.0,0.8649999995675,1,1,1.41,1.14,0.69,0.31,13,9,5,3,0.0,0.0,5,1,0.87,0.69,1.0,6.0,0.0,0.0,3,3,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,21.0,5.0,0.0,0.0,0.0,0.0,30,19,4,20,0.0,0.0,0.0,0.0,8.0,7.0,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,17,8,5,65,36,29,59,8.0,0.85749999957125,2,1,1.04,1.41,0.46,0.54,10,20,2,5,4.0,1.0,5,8,0.83,0.87,0.0,1.0,0.0,0.0,5,5,3.0,10.0,8.0,12.0,2.0,8.0,0.0,0.0,20.0,33.0,1,2,11.0,8.0,0.65,0.77,0.14,0.21,15,16,8,11,0.88,0.64,32.0,12.0,15.0,8.0,4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,17,8,5,65,36,29,59,11.0,0.749999999625,1,0,2.42,0.27,0.7,0.3,17,7,6,2,3.0,0.0,8,1,0.9,0.75,0.0,2.0,0.0,1.0,6,1,5.0,4.0,16.0,2.0,1.0,5.0,0.0,0.0,54.0,12.0,0,1,13.0,16.0,0.81,0.71,0.24,0.09,14,19,16,13,0.54,0.45,19.0,38.0,6.0,7.0,2,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,17,8,5,65,36,29,59,13.0,0.6149999996925,3,1,2.54,0.75,0.58,0.42,15,15,5,2,7.0,0.0,4,9,0.78,0.72,3.0,2.0,0.0,0.0,8,6,2.0,7.0,13.0,8.0,2.0,7.0,0.0,0.0,33.0,22.0,1,3,9.0,10.0,0.68,0.57,0.14,0.15,28,18,10,9,0.61,0.75,31.0,13.0,4.0,10.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,17,8,5,65,36,29,59,16.0,0.9074999995462499,2,2,2.77,1.46,0.61,0.39,19,6,8,5,0.0,0.0,8,5,0.84,0.79,3.0,1.0,0.0,0.0,8,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,13.0,6.0,0.0,0.0,0.0,0.0,21,17,6,13,0.0,0.0,0.0,0.0,5.0,12.0,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,17,8,5,65,36,29,59,1.0,0.8649999995675,2,0,1.05,0.64,0.55,0.45,13,10,3,3,1.0,1.0,3,5,0.87,0.87,3.0,2.0,0.0,1.0,7,5,3.0,2.0,9.0,4.0,4.0,6.0,0.0,0.0,32.0,13.0,0,0,8.0,13.0,0.71,0.72,0.21,0.4,15,15,13,8,0.57,0.55,15.0,18.0,4.0,13.0,3,1,0.16,0.19,0.0,0.0,2.0,0.0,0.5,0.6,1.27,0.41,48.0,30.0,0.19,0.16,0.19,-1.84
2.0,17,8,5,65,36,29,59,1.0,0.6149999996925,2,3,0.0,0.0,0.47,0.53,17,14,7,7,0.0,0.0,4,5,0.0,0.0,2.0,2.0,0.0,0.0,10,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,14,21,4,10,0.0,0.0,0.0,0.0,0.0,0.0,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,17,8,5,65,36,29,59,4.0,0.8649999995675,3,0,1.23,0.99,0.56,0.44,12,10,5,5,3.0,5.0,5,8,0.86,0.84,0.0,1.0,0.0,0.0,4,3,3.0,2.0,8.0,7.0,4.0,3.0,0.0,0.0,30.0,17.0,1,3,8.0,5.0,0.75,0.73,0.19,0.14,14,9,5,8,0.58,0.56,17.0,19.0,8.0,10.0,5,2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,17,8,5,65,36,29,59,1.0,0.8649999995675,1,0,2.61,0.71,0.53,0.47,25,9,10,3,2.0,2.0,1,6,0.88,0.86,3.0,4.0,0.0,0.0,8,5,7.0,1.0,19.0,6.0,6.0,3.0,0.0,0.0,48.0,30.0,3,0,12.0,7.0,0.83,0.77,0.44,0.39,12,16,7,12,0.9,0.43,17.0,25.0,5.0,9.0,3,9,3.06,0.21,0.0,0.0,0.0,0.0,0.68,0.52,1.8,1.22,46.0,38.0,0.21,3.06,0.21,2.06
2.0,17,8,5,65,36,29,59,15.0,0.85749999957125,3,0,0.0,0.0,0.64,0.36,19,6,6,2,0.0,0.0,3,3,0.0,0.0,2.0,3.0,0.0,0.0,13,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,17,19,15,20,0.0,0.0,0.0,0.0,0.0,0.0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,17,8,5,65,36,29,59,14.0,0.97249999951375,2,2,3.13,1.13,0.67,0.33,23,6,8,4,3.0,2.0,14,3,0.89,0.77,2.0,2.0,0.0,0.0,5,1,10.0,1.0,15.0,4.0,8.0,2.0,0.0,0.0,52.0,17.0,0,0,3.0,10.0,0.81,0.54,0.27,0.36,17,13,10,3,0.65,0.76,22.0,54.0,4.0,13.0,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,17,8,5,65,36,29,59,1.0,0.6149999996925,2,0,1.68,0.9,0.47,0.53,19,4,5,1,1.0,1.0,8,2,0.85,0.87,3.0,1.0,0.0,0.0,12,3,2.0,0.0,13.0,3.0,6.0,1.0,1.0,0.0,31.0,13.0,0,1,6.0,8.0,0.76,0.7,0.32,0.27,19,17,8,6,0.71,0.6,9.0,21.0,8.0,9.0,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,17,8,5,65,36,29,59,10.0,0.8649999995675,4,2,2.86,0.98,0.57,0.43,25,8,12,4,5.0,3.0,2,3,0.91,0.86,0.0,1.0,0.0,0.0,8,3,5.0,1.0,17.0,6.0,8.0,2.0,2.0,0.0,34.0,24.0,3,0,11.0,8.0,0.79,0.72,0.18,0.25,17,9,8,11,0.71,0.71,25.0,13.0,2.0,4.0,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,17,8,5,65,36,29,59,16.0,0.97249999951375,4,2,2.71,1.57,0.58,0.42,17,13,11,3,5.0,3.0,5,3,0.9,0.82,0.0,0.0,0.0,0.0,4,6,2.0,4.0,12.0,8.0,5.0,5.0,1.0,0.0,37.0,23.0,1,1,13.0,9.0,0.82,0.69,0.26,0.1,10,18,9,13,0.78,0.68,25.0,23.0,4.0,5.0,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,17,8,5,65,36,29,59,4.0,0.6149999996925,3,1,3.17,1.42,0.48,0.52,13,16,6,6,3.0,2.0,4,6,0.84,0.83,4.0,2.0,0.0,0.0,3,5,4.0,5.0,10.0,11.0,3.0,5.0,0.0,1.0,20.0,38.0,1,1,11.0,13.0,0.64,0.75,0.0,0.2,18,23,13,11,0.64,0.88,30.0,11.0,11.0,12.0,5,3,3.05,0.83,0.0,0.0,2.0,0.0,0.51,0.48,1.25,1.14,49.0,49.0,0.83,3.05,-0.17,0.05
2.0,17,8,5,65,36,29,59,5.0,0.6149999996925,1,0,0.0,0.0,0.5,0.5,14,13,5,3,0.0,0.0,7,8,0.0,0.0,1.0,4.0,0.0,1.0,9,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,19,13,14,13,0.0,0.0,0.0,0.0,0.0,0.0,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,17,8,5,65,36,29,59,9.0,0.749999999625,2,1,1.76,1.95,0.62,0.38,15,13,8,6,0.0,0.0,2,3,0.86,0.79,1.0,5.0,0.0,1.0,5,5,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,15.0,11.0,0.0,0.0,0.0,0.0,27,21,11,15,0.0,0.0,0.0,0.0,2.0,3.0,5,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,17,8,5,65,36,29,59,6.0,0.8649999995675,5,0,4.76,0.54,0.62,0.38,20,3,9,0,7.0,1.0,5,3,0.91,0.83,1.0,2.0,0.0,0.0,8,2,3.0,1.0,15.0,2.0,5.0,1.0,0.0,0.0,29.0,8.0,3,1,13.0,9.0,0.81,0.64,0.38,0.27,21,10,9,13,0.75,0.63,20.0,9.0,7.0,11.0,0,4,3.61,0.0,0.0,0.0,3.0,0.0,0.63,0.34,1.76,0.34,43.0,33.0,0.0,3.61,0.0,-1.39
2.0,17,8,5,65,36,29,59,6.0,0.6149999996925,2,4,0.0,0.0,0.68,0.32,27,7,9,4,0.0,0.0,11,2,0.0,0.0,3.0,5.0,0.0,0.0,18,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,25,17,5,11,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,17,8,5,65,36,29,59,3.0,0.8649999995675,2,2,1.66,1.18,0.58,0.42,14,11,6,4,3.0,3.0,6,5,0.82,0.8,2.0,2.0,0.0,0.0,4,3,4.0,4.0,8.0,6.0,6.0,5.0,0.0,0.0,24.0,24.0,2,2,10.0,9.0,0.7,0.66,0.22,0.19,20,19,9,10,0.47,0.53,17.0,21.0,9.0,9.0,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,17,8,5,65,36,29,59,7.0,0.6149999996925,1,2,1.79,1.93,0.6,0.4,13,11,6,3,4.0,2.0,7,8,0.87,0.8,3.0,4.0,1.0,0.0,6,3,1.0,5.0,8.0,9.0,5.0,2.0,1.0,0.0,36.0,17.0,0,2,13.0,12.0,0.76,0.68,0.38,0.29,13,12,12,13,0.88,0.5,16.0,31.0,2.0,7.0,1,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,17,8,5,65,36,29,59,14.0,0.749999999625,7,0,2.39,0.26,0.61,0.39,19,9,11,1,4.0,0.0,5,4,0.87,0.81,0.0,1.0,0.0,1.0,5,5,3.0,3.0,12.0,3.0,7.0,6.0,1.0,0.0,37.0,9.0,1,1,11.0,9.0,0.74,0.75,0.18,0.27,28,6,9,11,0.6,0.63,7.0,23.0,9.0,5.0,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,17,8,5,65,36,29,59,3.0,0.9649999995174999,0,1,0.66,0.62,0.69,0.31,15,4,3,3,2.0,0.0,2,2,0.87,0.75,1.0,3.0,0.0,0.0,9,0,3.0,1.0,10.0,4.0,5.0,1.0,1.0,0.0,25.0,14.0,3,0,16.0,9.0,0.71,0.54,0.27,0.0,35,21,9,16,0.59,0.56,17.0,37.0,13.0,12.0,2,3,0.64,1.46,0.0,0.0,0.0,0.0,0.41,0.46,1.38,0.29,51.0,49.0,1.46,0.64,0.46,0.64
2.0,17,8,5,65,36,29,59,15.0,0.97249999951375,1,1,2.34,0.73,0.69,0.31,19,9,7,2,3.0,1.0,6,0,0.91,0.79,2.0,4.0,0.0,0.0,8,4,4.0,3.0,15.0,5.0,4.0,4.0,0.0,0.0,43.0,14.0,0,2,10.0,10.0,0.83,0.69,0.33,0.29,20,14,10,10,0.6,0.73,14.0,49.0,4.0,4.0,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,17,8,5,65,36,29,59,5.0,0.8649999995675,1,1,1.05,2.31,0.65,0.35,18,14,5,7,0.0,4.0,8,2,0.85,0.79,1.0,1.0,0.0,0.0,7,5,6.0,2.0,10.0,10.0,8.0,4.0,1.0,0.0,45.0,20.0,0,3,16.0,11.0,0.73,0.72,0.19,0.33,26,10,11,16,0.25,0.73,8.0,44.0,4.0,13.0,6,4,2.13,2.92,0.0,0.0,0.0,0.0,0.52,0.33,1.38,0.7,37.0,39.0,2.92,2.13,1.92,1.13
2.0,17,8,5,65,36,29,59,12.0,0.6149999996925,2,1,0.0,0.0,0.62,0.38,13,11,4,5,0.0,0.0,1,6,0.0,0.0,2.0,3.0,0.0,0.0,9,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,15,17,13,13,0.0,0.0,0.0,0.0,0.0,0.0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,17,8,5,65,36,29,59,8.0,0.97249999951375,1,1,0.0,0.0,0.58,0.42,28,5,7,2,0.0,0.0,7,2,0.0,0.0,1.0,2.0,0.0,0.0,21,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,22,6,14,8,0.0,0.0,0.0,0.0,0.0,0.0,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,17,8,5,65,36,29,59,9.0,0.749999999625,4,3,1.93,1.2,0.61,0.39,14,18,9,9,3.0,1.0,1,8,0.89,0.8,0.0,2.0,0.0,0.0,2,6,3.0,3.0,9.0,10.0,5.0,8.0,1.0,0.0,34.0,28.0,1,1,11.0,6.0,0.76,0.76,0.14,0.24,19,13,6,11,0.69,0.58,20.0,14.0,11.0,14.0,6,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,17,8,5,65,36,29,59,3.0,0.8649999995675,0,0,1.2,0.46,0.59,0.41,14,7,3,0,3.0,0.0,5,5,0.83,0.77,3.0,3.0,0.0,0.0,7,2,4.0,5.0,10.0,5.0,4.0,2.0,0.0,0.0,28.0,15.0,4,2,6.0,9.0,0.68,0.61,0.24,0.25,25,10,9,6,0.41,0.71,11.0,35.0,6.0,8.0,0,3,0.38,0.0,0.0,0.0,0.0,0.0,0.53,0.49,1.19,0.34,43.0,50.0,0.0,0.38,0.0,0.38
2.0,17,8,5,65,36,29,59,10.0,0.97249999951375,1,1,0.0,0.0,0.51,0.49,18,14,4,5,0.0,0.0,6,4,0.0,0.0,1.0,3.0,1.0,0.0,14,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,12,21,5,10,0.0,0.0,0.0,0.0,0.0,0.0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,17,8,5,65,36,29,59,4.0,0.6149999996925,2,1,3.13,0.57,0.54,0.46,20,7,9,2,0.0,0.0,8,2,0.89,0.85,0.0,3.0,0.0,0.0,9,4,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,13.0,9.0,0.0,0.0,0.0,0.0,19,11,9,13,0.0,0.0,0.0,0.0,4.0,16.0,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,17,8,5,65,36,29,59,4.0,0.6149999996925,2,0,1.75,0.17,0.52,0.48,19,4,9,0,2.0,0.0,7,2,0.86,0.85,0.0,2.0,0.0,0.0,6,3,4.0,1.0,11.0,2.0,8.0,2.0,1.0,0.0,37.0,15.0,0,0,15.0,13.0,0.71,0.72,0.35,0.33,21,16,13,15,0.63,0.71,18.0,28.0,4.0,11.0,0,7,3.56,0.0,0.0,0.0,0.0,0.0,0.47,0.38,0.94,0.5,57.0,50.0,0.0,3.56,0.0,1.56
2.0,17,8,5,65,36,29,59,12.0,0.85749999957125,4,1,2.59,0.64,0.64,0.36,18,4,8,2,4.0,1.0,6,0,0.9,0.79,0.0,0.0,0.0,0.0,4,2,6.0,0.0,10.0,3.0,8.0,1.0,1.0,0.0,37.0,10.0,0,2,3.0,9.0,0.83,0.7,0.19,0.38,17,13,9,3,0.67,0.75,16.0,21.0,7.0,7.0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,15,10,5,49,25,24,55,12.0,0.97249999951375,4,1,3.28,0.49,0.57,0.43,20,4,15,2,6.0,1.0,2,5,0.85,0.72,1.0,2.0,0.0,0.0,2,1,3.0,1.0,15.0,3.0,5.0,1.0,0.0,0.0,43.0,9.0,7,0,10.0,12.0,0.74,0.49,0.25,0.15,13,28,12,10,0.5,0.61,26.0,23.0,9.0,12.0,1,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
