Rank,Team,Wins,Draws,Loses,Team_goals,Opponents_goals,Goal_difference,Points,Opponent,opponent_rank,Date,Time,Home/Away,team_goals,opponent_goals,Outcome,Target_Winner,stat_Expected_Goals_xG_team,stat_Expected_Goals_xG_opponent,stat_Ball_Possession_team,stat_Ball_Possession_opponent,stat_Total_shots_team,stat_Total_shots_opponent,stat_Shots_on_target_team,stat_Shots_on_target_opponent,stat_Big_Chances_team,stat_Big_Chances_opponent,stat_Corner_Kicks_team,stat_Corner_Kicks_opponent,stat_Passes_team,stat_Passes_opponent,stat_Yellow_Cards_team,stat_Yellow_Cards_opponent,stat_Shots_off_target_team,stat_Shots_off_target_opponent,stat_Blocked_Shots_team,stat_Blocked_Shots_opponent,stat_Shots_inside_the_Box_team,stat_Shots_inside_the_Box_opponent,stat_Shots_outside_the_Box_team,stat_Shots_outside_the_Box_opponent,stat_Hit_the_Woodwork_team,stat_Hit_the_Woodwork_opponent,stat_Touches_in_opposition_box_team,stat_Touches_in_opposition_box_opponent,stat_Offsides_team,stat_Offsides_opponent,stat_Free_Kicks_team,stat_Free_Kicks_opponent,stat_Passes_in_final_third_team,stat_Passes_in_final_third_opponent,stat_Crosses_team,stat_Crosses_opponent,stat_Throw-ins_team,stat_Throw-ins_opponent,stat_Fouls_team,stat_Fouls_opponent,stat_Tackles_team,stat_Tackles_opponent,stat_Clearances_team,stat_Clearances_opponent,stat_Interceptions_team,stat_Interceptions_opponent,stat_Goalkeeper_Saves_team,stat_Goalkeeper_Saves_opponent,stat_xG_on_target_xGOT_team,stat_xG_on_target_xGOT_opponent,stat_Accurate_through_passes_team,stat_Accurate_through_passes_opponent,stat_Long_passes_team,stat_Long_passes_opponent,stat_Expected_assists_xA_team,stat_Expected_assists_xA_opponent,stat_Duels_won_team,stat_Duels_won_opponent,stat_Errors_leading_to_shot_team,stat_Errors_leading_to_shot_opponent,stat_Errors_leading_to_goal_team,stat_Errors_leading_to_goal_opponent,stat_xGOT_faced_team,stat_xGOT_faced_opponent,stat_Goals_prevented_team,stat_Goals_prevented_opponent,stat_Headed_Goals_team,stat_Headed_Goals_opponent,stat_Red_Cards_team,stat_Red_Cards_opponent,Team_encoded,Opponent_encoded,Home_encoded,Outcome_encoded,Target_encoded,win_rate_global,win_rate_lastN,home_win_rate,away_win_rate,h2h_win_rate,win_streak,form_score,goal_diff,goal_diff_win_rate,weighted_outcome
2.0,Arsenal,20,14,4,69,34,35,74,West Ham,14.0,30.11.2024,17:30,away,5,2,W,team,3.0,1.46,0.61,0.39,16,12,7,5,5.0,2.0,10,2,0.83,0.78,1.0,4.0,5,3,4,4,13.0,8.0,3.0,4.0,0.0,1.0,32.0,17.0,1,1,10,13,0.75,0.68,0.32,0.11,23,11,13,10,0.35,0.73,13.0,19.0,5.0,8.0,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,18,0,1,1,0.5405405405405406,0.6,0.6111111111111112,0.47368421052631576,0.0,3,0.6,3,0.6,0.6
2.0,Arsenal,20,14,4,69,34,35,74,Brighton,8.0,31.08.2024,12:30,home,1,1,D,draw,1.7,1.63,0.36,0.64,11,22,7,4,0.0,0.0,3,7,0.0,0.0,5.0,2.0,1,11,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,8,12,0.0,0.0,0.0,0.0,13,15,12,7,0.0,0.0,0.0,0.0,0.0,0.0,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,4,1,0,0,0.5263157894736842,0.6,0.5789473684210527,0.47368421052631576,0.0,0,0.30000000000000004,0,0.6,0.51
6.0,Aston Villa,19,9,10,58,51,7,66,Wolves,16.0,01.02.2025,17:30,away,0,2,L,opponent,0.51,1.57,0.68,0.32,10,8,3,5,1.0,4.0,8,5,0.89,0.82,3.0,2.0,2,3,5,0,4.0,6.0,6.0,2.0,0.0,0.0,19.0,12.0,3,6,20,13,0.78,0.67,0.04,0.07,14,13,13,20,0.62,0.6,13.0,32.0,1.0,14.0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,19,0,2,2,0.0,0.0,0.5,0.0,0.5,0,0.0,-2,0.0,0.0
6.0,Aston Villa,19,9,10,58,51,7,66,Chelsea,4.0,01.12.2024,13:30,away,0,3,L,opponent,1.15,1.61,0.36,0.64,10,17,4,8,1.0,2.0,4,3,0.84,0.9,2.0,2.0,3,6,3,3,8.0,12.0,2.0,5.0,0.0,0.0,19.0,26.0,1,3,21,6,0.57,0.77,0.43,0.17,8,9,6,21,0.47,0.59,12.0,5.0,9.0,3.0,5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5,0,2,2,0.0,0.0,0.5,0.0,0.5,0,0.0,-3,0.0,0.0
6.0,Aston Villa,19,9,10,58,51,7,66,Brighton,8.0,02.04.2025,19:45,away,3,0,W,team,1.2,1.01,0.45,0.55,8,11,5,4,2.0,0.0,0,4,0.83,0.85,3.0,2.0,3,5,0,2,7.0,8.0,1.0,3.0,0.0,1.0,18.0,26.0,0,1,16,11,0.68,0.69,0.33,0.26,13,24,11,16,0.58,0.69,33.0,15.0,6.0,6.0,4,2,1.69,0.57,1.0,0.0,0.46,0.38,0.68,0.7,52.0,48.0,0.0,0.0,0.0,0.0,0.57,1.69,0.57,-1.31,0.0,0.0,0.0,0.0,1,4,0,1,1,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.5,1,0.3,3,0.3333333333333333,0.3233333333333333
6.0,Aston Villa,19,9,10,58,51,7,66,Fulham,11.0,03.05.2025,12:30,home,1,0,W,team,0.69,0.71,0.52,0.48,10,11,3,3,3.0,1.0,5,3,0.88,0.88,0.0,5.0,5,5,2,3,7.0,8.0,3.0,3.0,1.0,0.0,16.0,24.0,1,2,17,6,0.69,0.8,0.23,0.33,7,11,6,17,0.55,0.54,27.0,18.0,4.0,5.0,3,2,1.16,0.67,1.0,0.0,0.57,0.62,1.04,0.68,47.0,46.0,1.0,0.0,0.0,0.0,0.67,1.16,0.67,0.09,1.0,0.0,0.0,0.0,1,8,1,1,1,0.5,0.5,1.0,0.3333333333333333,0.5,2,0.5,1,0.5,0.5
6.0,Aston Villa,19,9,10,58,51,7,66,Tottenham,17.0,03.11.2024,14:00,away,1,4,L,opponent,1.85,2.63,0.49,0.51,12,16,1,6,0.0,0.0,4,6,0.82,0.88,0.0,2.0,8,8,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,14,14,0.0,0.0,0.0,0.0,16,12,14,14,0.0,0.0,0.0,0.0,11.0,14.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,17,0,2,2,0.4,0.4,1.0,0.25,0.5,0,0.30000000000000004,-3,0.4,0.37000000000000005
6.0,Aston Villa,19,9,10,58,51,7,66,Leicester,18.0,04.01.2025,15:00,home,2,1,W,team,1.4,0.36,0.61,0.39,13,4,5,2,3.0,2.0,6,2,0.89,0.85,0.0,1.0,3,2,5,0,8.0,3.0,5.0,1.0,1.0,0.0,25.0,9.0,1,1,11,10,0.77,0.61,0.18,0.1,18,17,10,11,0.58,0.55,15.0,16.0,8.0,10.0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10,1,1,1,0.5,0.6,1.0,0.25,0.5,1,0.4,1,0.6,0.54
6.0,Aston Villa,19,9,10,58,51,7,66,Brentford,10.0,04.12.2024,20:15,home,3,1,W,team,2.25,0.96,0.49,0.51,20,9,10,1,4.0,1.0,10,5,0.86,0.86,2.0,2.0,6,4,4,4,16.0,7.0,4.0,2.0,0.0,0.0,41.0,21.0,0,1,15,11,0.8,0.75,0.25,0.14,13,15,11,15,0.87,0.53,22.0,20.0,7.0,8.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,1,1,1,0.5714285714285714,0.8,1.0,0.25,0.5,2,0.5,2,0.8,0.7100000000000001
6.0,Aston Villa,19,9,10,58,51,7,66,Nottingham,7.0,05.04.2025,17:30,home,2,1,W,team,2.52,1.2,0.53,0.47,17,19,8,3,5.0,0.0,4,4,0.85,0.85,2.0,2.0,6,14,3,2,13.0,10.0,4.0,9.0,0.0,1.0,29.0,19.0,0,5,15,7,0.71,0.82,0.23,0.22,14,7,7,15,0.5,0.55,11.0,23.0,4.0,8.0,2,6,2.74,0.77,2.0,0.0,0.48,0.51,1.21,0.49,42.0,41.0,1.0,0.0,0.0,0.0,0.77,2.74,-0.23,0.74,0.0,0.0,0.0,0.0,1,15,1,1,1,0.625,0.8,1.0,0.25,0.5,3,0.6,1,0.8,0.7400000000000001
6.0,Aston Villa,19,9,10,58,51,7,66,Manchester Utd,15.0,06.10.2024,14:00,home,0,0,D,draw,0.88,0.6,0.54,0.46,11,10,1,4,0.0,0.0,6,3,0.0,0.0,1.0,5.0,7,4,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,12,13,0.0,0.0,0.0,0.0,16,14,12,11,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,13,1,0,0,0.5555555555555556,0.6,0.8,0.25,0.5,0,0.30000000000000004,0,0.6,0.51
6.0,Aston Villa,19,9,10,58,51,7,66,Southampton,20.0,07.12.2024,15:00,home,1,0,W,team,2.35,0.44,0.47,0.53,18,4,5,0,3.0,0.0,14,1,0.86,0.9,1.0,3.0,5,0,8,4,13.0,4.0,5.0,0.0,0.0,0.0,41.0,22.0,0,4,15,18,0.75,0.82,0.24,0.15,10,14,18,15,0.62,0.36,9.0,17.0,6.0,8.0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16,1,1,1,0.6,0.8,0.8333333333333334,0.25,0.5,1,0.4,1,0.8,0.68
6.0,Aston Villa,19,9,10,58,51,7,66,Brentford,10.0,08.03.2025,17:30,away,1,0,W,team,1.32,0.64,0.4,0.6,12,13,4,3,2.0,0.0,5,6,0.76,0.86,2.0,2.0,2,4,6,6,10.0,7.0,2.0,6.0,0.0,1.0,19.0,36.0,3,2,10,5,0.65,0.75,0.25,0.19,14,12,5,10,0.45,0.31,40.0,33.0,5.0,7.0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0,1,1,0.6363636363636364,0.8,0.8333333333333334,0.4,1.0,2,0.5,1,0.8,0.7100000000000001
6.0,Aston Villa,19,9,10,58,51,7,66,Liverpool,1.0,09.11.2024,20:00,away,0,2,L,opponent,1.5,2.02,0.37,0.63,12,14,2,5,0.0,0.0,9,2,0.82,0.88,3.0,0.0,8,6,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,11,15,0.0,0.0,0.0,0.0,9,13,15,11,0.0,0.0,0.0,0.0,6.0,8.0,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,11,0,2,2,0.5833333333333334,0.6,0.8333333333333334,0.3333333333333333,0.5,0,0.30000000000000004,-2,0.6,0.51
6.0,Aston Villa,19,9,10,58,51,7,66,Bournemouth,9.0,10.05.2025,17:30,away,1,0,W,team,0.99,0.29,0.34,0.66,6,10,3,4,2.0,2.0,0,10,0.69,0.86,5.0,4.0,3,3,0,3,4.0,8.0,2.0,2.0,1.0,0.0,15.0,28.0,0,2,19,12,0.45,0.79,0.25,0.16,17,14,12,19,0.62,0.5,22.0,34.0,5.0,3.0,4,2,1.41,0.44,0.0,0.0,0.31,0.57,0.56,0.64,48.0,46.0,0.0,0.0,0.0,1.0,0.44,1.41,0.44,0.41,0.0,0.0,1.0,0.0,1,2,0,1,1,0.6153846153846154,0.6,0.8333333333333334,0.42857142857142855,0.5,1,0.4,1,0.6,0.54
6.0,Aston Villa,19,9,10,58,51,7,66,Southampton,20.0,12.04.2025,15:00,away,3,0,W,team,2.88,0.28,0.6,0.4,25,7,10,2,5.0,1.0,13,2,0.93,0.86,1.0,3.0,9,4,6,1,13.0,5.0,12.0,2.0,1.0,0.0,48.0,8.0,0,0,11,4,0.88,0.72,0.1,0.13,10,6,4,11,0.44,0.58,19.0,37.0,9.0,11.0,2,7,3.27,0.33,2.0,0.0,0.73,0.55,1.39,0.13,45.0,31.0,0.0,1.0,0.0,0.0,0.33,3.27,0.33,0.27,0.0,0.0,0.0,0.0,1,16,0,1,1,0.6428571428571429,0.8,0.8333333333333334,0.5,1.0,2,0.5,3,0.8,0.7100000000000001
6.0,Aston Villa,19,9,10,58,51,7,66,Everton,13.0,14.09.2024,17:30,home,3,2,W,team,2.23,0.75,0.73,0.27,17,6,8,2,0.0,0.0,6,2,0.0,0.0,1.0,4.0,6,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,13,11,0.0,0.0,0.0,0.0,20,15,10,12,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,1,1,1,0.6666666666666666,0.8,0.8571428571428571,0.5,0.5,3,0.6,1,0.8,0.7400000000000001
6.0,Aston Villa,19,9,10,58,51,7,66,Nottingham,7.0,14.12.2024,17:30,away,1,2,L,opponent,0.44,1.65,0.5,0.5,8,17,2,6,0.0,3.0,3,4,0.88,0.91,1.0,0.0,4,6,2,5,7.0,12.0,1.0,5.0,0.0,0.0,31.0,27.0,2,2,12,5,0.72,0.9,0.31,0.24,11,5,5,12,0.45,0.74,21.0,24.0,6.0,8.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,15,0,2,2,0.625,0.6,0.8571428571428571,0.4444444444444444,1.0,0,0.30000000000000004,-1,0.6,0.51
6.0,Aston Villa,19,9,10,58,51,7,66,Everton,13.0,15.01.2025,19:30,away,1,0,W,team,1.36,1.09,0.5,0.5,11,10,3,3,3.0,2.0,5,8,0.83,0.81,1.0,2.0,4,6,4,1,6.0,7.0,5.0,3.0,0.0,0.0,20.0,14.0,1,5,17,10,0.6,0.61,0.0,0.2,16,20,10,17,0.73,0.53,35.0,24.0,9.0,9.0,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,0,1,1,0.6470588235294118,0.8,0.8571428571428571,0.5,1.0,1,0.4,1,0.8,0.68
6.0,Aston Villa,19,9,10,58,51,7,66,Ipswich,19.0,15.02.2025,15:00,home,1,1,D,draw,2.01,0.36,0.75,0.25,25,4,6,3,3.0,0.0,16,1,0.91,0.73,0.0,5.0,10,0,9,1,15.0,2.0,10.0,2.0,1.0,0.0,47.0,8.0,2,3,11,7,0.83,0.54,0.16,0.33,12,13,7,11,0.67,0.48,9.0,37.0,5.0,13.0,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,9,1,0,0,0.6111111111111112,0.6,0.75,0.5,0.5,0,0.2,0,0.6,0.48
6.0,Aston Villa,19,9,10,58,51,7,66,Tottenham,17.0,16.05.2025,19:30,home,2,0,W,team,1.56,0.32,0.69,0.31,18,3,7,1,2.0,1.0,9,1,0.9,0.79,1.0,2.0,7,1,4,1,11.0,2.0,7.0,1.0,0.0,0.0,40.0,8.0,1,0,12,5,0.79,0.69,0.14,0.11,12,14,5,12,0.87,0.33,9.0,33.0,3.0,13.0,1,5,2.06,0.1,0.0,0.0,0.61,0.28,1.42,0.17,44.0,23.0,0.0,1.0,0.0,0.0,0.1,2.06,0.1,-0.07,0.0,0.0,0.0,0.0,1,17,1,1,1,0.631578947368421,0.6,0.7777777777777778,0.5,0.0,1,0.4,2,0.6,0.54
6.0,Aston Villa,19,9,10,58,51,7,66,West Ham,14.0,17.08.2024,17:30,away,2,1,W,team,1.84,1.5,0.49,0.51,15,14,3,3,0.0,0.0,3,5,0.0,0.0,2.0,1.0,7,8,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,19,10,0.0,0.0,0.0,0.0,21,15,11,18,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,18,0,1,1,0.65,0.6,0.7777777777777778,0.5454545454545454,0.5,2,0.5,1,0.6,0.57
6.0,Aston Villa,19,9,10,58,51,7,66,Arsenal,2.0,18.01.2025,17:30,away,2,2,D,draw,1.06,1.55,0.35,0.65,8,18,4,6,2.0,2.0,1,10,0.73,0.88,3.0,2.0,3,7,1,5,5.0,11.0,3.0,6.0,1.0,1.0,13.0,35.0,2,3,10,18,0.51,0.78,0.2,0.29,10,12,18,10,0.44,0.58,41.0,8.0,3.0,11.0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0.6190476190476191,0.6,0.7777777777777778,0.5,0.5,0,0.30000000000000004,0,0.6,0.51
6.0,Aston Villa,19,9,10,58,51,7,66,Liverpool,1.0,19.02.2025,19:30,home,2,2,D,draw,0.73,2.44,0.52,0.48,9,17,4,3,2.0,3.0,6,8,0.84,0.84,1.0,0.0,3,10,2,4,5.0,14.0,4.0,3.0,0.0,1.0,24.0,44.0,2,2,6,8,0.69,0.75,0.21,0.14,12,16,8,6,0.55,0.73,20.0,24.0,3.0,7.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,11,1,0,0,0.5909090909090909,0.4,0.7,0.5,0.0,0,0.1,0,0.4,0.31000000000000005
6.0,Aston Villa,19,9,10,58,51,7,66,Newcastle,5.0,19.04.2025,17:30,home,4,1,W,team,2.28,1.02,0.49,0.51,23,10,9,3,5.0,2.0,7,7,0.85,0.85,1.0,3.0,10,4,4,3,19.0,8.0,4.0,2.0,3.0,0.0,31.0,36.0,0,1,12,9,0.77,0.76,0.29,0.27,6,8,9,12,0.75,0.55,19.0,22.0,6.0,3.0,2,5,2.33,0.64,1.0,0.0,0.5,0.44,1.49,0.94,51.0,42.0,1.0,1.0,0.0,0.0,0.64,2.33,-0.36,-0.67,0.0,1.0,0.0,0.0,1,14,1,1,1,0.6086956521739131,0.6,0.7272727272727273,0.5,0.5,1,0.3,3,0.6,0.51
6.0,Aston Villa,19,9,10,58,51,7,66,Fulham,11.0,19.10.2024,15:00,away,3,1,W,team,1.9,1.86,0.48,0.52,14,10,5,4,0.0,0.0,11,6,0.87,0.85,5.0,3.0,5,5,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,8,11,0.0,0.0,0.0,0.0,13,14,11,8,0.0,0.0,0.0,0.0,13.0,14.0,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,8,0,1,1,0.625,0.6,0.7272727272727273,0.5384615384615384,1.0,2,0.5,2,0.6,0.57
6.0,Aston Villa,19,9,10,58,51,7,66,Wolves,16.0,21.09.2024,15:00,home,3,1,W,team,1.86,0.86,0.53,0.47,9,10,4,4,0.0,0.0,6,5,0.0,0.0,3.0,6.0,0,0,5,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5,18,13,0.0,0.0,0.0,0.0,13,14,11,16,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,19,1,1,1,0.64,0.6,0.75,0.5384615384615384,0.0,3,0.6,2,0.6,0.6
6.0,Aston Villa,19,9,10,58,51,7,66,Manchester City,3.0,21.12.2024,12:30,home,2,1,W,team,1.41,1.03,0.45,0.55,11,12,6,6,4.0,2.0,5,4,0.86,0.92,3.0,3.0,3,5,2,1,10.0,7.0,1.0,5.0,2.0,0.0,17.0,22.0,3,0,7,14,0.62,0.85,0.33,0.14,13,10,14,7,0.59,0.67,17.0,15.0,3.0,5.0,5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12,1,1,1,0.6538461538461539,0.8,0.7692307692307693,0.5384615384615384,0.5,4,0.6,1,0.8,0.7400000000000001
6.0,Aston Villa,19,9,10,58,51,7,66,Chelsea,4.0,22.02.2025,17:30,home,2,1,W,team,2.56,2.12,0.52,0.48,12,15,6,7,3.0,2.0,2,3,0.87,0.88,1.0,3.0,3,5,3,3,10.0,10.0,2.0,5.0,0.0,0.0,33.0,25.0,1,1,16,15,0.74,0.78,0.23,0.25,14,13,15,16,0.53,0.44,17.0,25.0,6.0,7.0,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5,1,1,1,0.6666666666666666,1.0,0.7857142857142857,0.5384615384615384,0.0,5,0.6,1,1.0,0.8799999999999999
6.0,Aston Villa,19,9,10,58,51,7,66,Manchester City,3.0,22.04.2025,20:00,away,1,2,L,opponent,1.68,1.09,0.38,0.62,7,14,3,6,4.0,2.0,2,10,0.81,0.9,3.0,3.0,3,6,1,2,6.0,10.0,1.0,4.0,1.0,0.0,23.0,24.0,2,2,9,10,0.63,0.8,0.2,0.38,16,15,10,9,0.69,0.58,23.0,15.0,2.0,4.0,4,2,1.23,1.42,1.0,0.0,0.48,0.4,0.35,1.26,41.0,34.0,0.0,0.0,0.0,0.0,1.42,1.23,-0.58,0.23,0.0,0.0,0.0,0.0,1,12,0,2,2,0.6428571428571429,0.8,0.7857142857142857,0.5,1.0,0,0.30000000000000004,-1,0.8,0.6500000000000001
6.0,Aston Villa,19,9,10,58,51,7,66,Crystal Palace,12.0,23.11.2024,15:00,home,2,2,D,draw,3.18,1.27,0.7,0.3,17,13,5,6,4.0,3.0,10,1,0.87,0.69,3.0,2.0,6,6,6,1,15.0,10.0,2.0,3.0,1.0,1.0,46.0,17.0,1,2,11,10,0.76,0.57,0.3,0.13,16,15,10,11,0.56,0.73,12.0,25.0,6.0,9.0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,6,1,0,0,0.6206896551724138,0.6,0.7333333333333333,0.5,0.5,0,0.1,0,0.6,0.44999999999999996
6.0,Aston Villa,19,9,10,58,51,7,66,Arsenal,2.0,24.08.2024,17:30,home,0,2,L,opponent,1.96,1.34,0.39,0.61,11,9,3,4,0.0,0.0,4,1,0.0,0.0,1.0,3.0,5,4,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,16,9,0.0,0.0,0.0,0.0,11,14,8,15,0.0,0.0,0.0,0.0,0.0,0.0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,2,2,0.6,0.4,0.6875,0.5,0.0,0,0.0,-2,0.4,0.28
6.0,Aston Villa,19,9,10,58,51,7,66,Crystal Palace,12.0,25.02.2025,19:30,away,1,4,L,opponent,0.33,3.82,0.64,0.36,6,19,2,6,2.0,6.0,8,3,0.86,0.73,1.0,3.0,3,8,1,5,6.0,15.0,0.0,4.0,1.0,0.0,19.0,30.0,7,7,19,10,0.68,0.59,0.31,0.33,20,13,10,19,0.5,0.69,14.0,24.0,9.0,9.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,0,2,2,0.5806451612903226,0.2,0.6875,0.4666666666666667,0.0,0,0.0,-3,0.2,0.14
6.0,Aston Villa,19,9,10,58,51,7,66,Manchester Utd,15.0,25.05.2025,16:00,away,0,2,L,opponent,0.4,2.86,0.33,0.67,6,24,1,10,0.0,4.0,3,4,0.73,0.88,2.0,2.0,2,13,3,1,4.0,13.0,2.0,12.0,0.0,1.0,18.0,51.0,3,5,10,10,0.6,0.82,0.0,0.33,8,12,10,10,0.44,0.79,20.0,21.0,5.0,7.0,8,1,0.04,3.11,0.0,3.0,0.31,0.68,0.27,1.93,39.0,47.0,1.0,1.0,0.0,0.0,3.11,0.04,1.11,0.04,0.0,1.0,1.0,0.0,1,13,0,2,2,0.5625,0.0,0.6875,0.4375,0.0,0,0.0,-2,0.0,0.0
6.0,Aston Villa,19,9,10,58,51,7,66,West Ham,14.0,26.01.2025,16:30,home,1,1,D,draw,0.79,1.39,0.45,0.55,14,14,4,4,0.0,3.0,4,3,0.82,0.85,2.0,3.0,6,6,4,4,9.0,9.0,5.0,5.0,0.0,0.0,26.0,39.0,2,4,16,13,0.74,0.73,0.24,0.41,17,16,13,16,0.56,0.61,22.0,24.0,9.0,13.0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,18,1,0,0,0.5454545454545454,0.0,0.6470588235294118,0.4375,1.0,0,0.0,0,0.0,0.0
6.0,Aston Villa,19,9,10,58,51,7,66,Bournemouth,9.0,26.10.2024,15:00,home,1,1,D,draw,1.8,0.31,0.57,0.43,18,11,8,3,0.0,0.0,9,7,0.83,0.83,7.0,6.0,5,4,5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,14,12,0.0,0.0,0.0,0.0,14,7,12,14,0.0,0.0,0.0,0.0,10.0,11.0,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1,0,0,0.5294117647058824,0.0,0.6111111111111112,0.4375,1.0,0,0.0,0,0.0,0.0
