Rank,Team,Wins,Draws,Loses,Team_goals,Opponents_goals,Goal_difference,Points,Opponent,opponent_rank,Date,Time,Home/Away,team_goals,opponent_goals,Outcome,Target_Winner,stat_Expected_Goals_xG_team,stat_Expected_Goals_xG_opponent,stat_Ball_Possession_team,stat_Ball_Possession_opponent,stat_Total_shots_team,stat_Total_shots_opponent,stat_Shots_on_target_team,stat_Shots_on_target_opponent,stat_Big_Chances_team,stat_Big_Chances_opponent,stat_Corner_Kicks_team,stat_Corner_Kicks_opponent,stat_Passes_team,stat_Passes_opponent,stat_Yellow_Cards_team,stat_Yellow_Cards_opponent,stat_Red_Cards_team,stat_Red_Cards_opponent,stat_Shots_off_target_team,stat_Shots_off_target_opponent,stat_Blocked_Shots_team,stat_Blocked_Shots_opponent,stat_Shots_inside_the_Box_team,stat_Shots_inside_the_Box_opponent,stat_Shots_outside_the_Box_team,stat_Shots_outside_the_Box_opponent,stat_Hit_the_Woodwork_team,stat_Hit_the_Woodwork_opponent,stat_Touches_in_opposition_box_team,stat_Touches_in_opposition_box_opponent,stat_Offsides_team,stat_Offsides_opponent,stat_Free_Kicks_team,stat_Free_Kicks_opponent,stat_Passes_in_final_third_team,stat_Passes_in_final_third_opponent,stat_Crosses_team,stat_Crosses_opponent,stat_Throw-ins_team,stat_Throw-ins_opponent,stat_Fouls_team,stat_Fouls_opponent,stat_Tackles_team,stat_Tackles_opponent,stat_Clearances_team,stat_Clearances_opponent,stat_Interceptions_team,stat_Interceptions_opponent,stat_Goalkeeper_Saves_team,stat_Goalkeeper_Saves_opponent,stat_xG_on_target_xGOT_team,stat_xG_on_target_xGOT_opponent,stat_Headed_Goals_team,stat_Headed_Goals_opponent,stat_Accurate_through_passes_team,stat_Accurate_through_passes_opponent,stat_Long_passes_team,stat_Long_passes_opponent,stat_Expected_assists_xA_team,stat_Expected_assists_xA_opponent,stat_Duels_won_team,stat_Duels_won_opponent,stat_Errors_leading_to_shot_team,stat_Errors_leading_to_shot_opponent,stat_Errors_leading_to_goal_team,stat_Errors_leading_to_goal_opponent,stat_xGOT_faced_team,stat_xGOT_faced_opponent,stat_Goals_prevented_team,stat_Goals_prevented_opponent,Team_encoded,Opponent_encoded,Home_encoded,Outcome_encoded,Target_encoded,win_rate_global,win_rate_lastN,home_win_rate,away_win_rate,h2h_win_rate,win_streak,form_score,goal_diff,goal_diff_win_rate,weighted_outcome
10.0,Charleroi,10,7,13,36,36,0,37,Club Brugge KV,2.0,16.03.2025,17:30,away,2,4,L,opponent,0.98,2.86,0.43,0.57,8,25,4,12,3.0,5.0,3,2,0.86,0.91,1.0,0.0,0.0,0.0,3,8,1.0,5.0,6.0,17.0,2.0,8.0,0.0,2.0,24.0,34.0,0,3,8.0,11.0,0.72,0.79,0.25,0.18,9,17,11,8,0.71,0.71,13.0,25.0,4.0,2.0,8,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,0,2,2,0.5,0.4,0.6666666666666666,0.3333333333333333,0.5,0,0.1,-2,0.4,0.31000000000000005
10.0,Charleroi,10,7,13,36,36,0,37,Royale Union SG,3.0,16.08.2024,19:45,away,0,1,L,opponent,0.0,0.0,0.55,0.45,6,18,1,4,0.0,0.0,4,5,0.0,0.0,4.0,1.0,0.0,0.0,5,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,27,24,19,14,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,13,0,2,2,0.47368421052631576,0.2,0.6666666666666666,0.3,0.0,0,0.0,-1,0.2,0.14
10.0,Charleroi,10,7,13,36,36,0,37,Gent,6.0,17.01.2025,19:45,away,1,1,D,draw,0.77,0.78,0.4,0.6,12,8,5,3,2.0,1.0,7,6,0.77,0.85,1.0,1.0,0.0,0.0,7,2,0.0,3.0,7.0,4.0,5.0,4.0,0.0,0.0,18.0,33.0,2,2,11.0,5.0,0.66,0.7,0.25,0.08,19,17,5,11,0.8,0.78,41.0,27.0,12.0,10.0,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,8,0,0,0,0.45,0.2,0.6666666666666666,0.2727272727272727,1.0,0,0.0,0,0.2,0.14
10.0,Charleroi,10,7,13,36,36,0,37,KV Mechelen,8.0,18.05.2025,15:00,away,1,1,D,draw,0.52,1.82,0.38,0.62,11,19,5,6,1.0,4.0,3,10,0.8,0.88,0.0,1.0,0.0,0.0,5,10,1.0,3.0,6.0,15.0,4.0,4.0,0.0,1.0,17.0,41.0,0,1,11.0,7.0,0.65,0.75,0.42,0.32,9,21,7,11,0.68,0.73,29.0,14.0,10.0,13.0,5,4,1.83,1.27,0.0,0.0,0.0,0.0,0.52,0.78,0.74,1.35,49.0,32.0,0.0,0.0,0.0,0.0,1.27,1.83,0.27,0.09,4,9,0,0,0,0.42857142857142855,0.0,0.6666666666666666,0.25,0.0,0,0.0,0,0.0,0.0
10.0,Charleroi,10,7,13,36,36,0,37,KV Mechelen,8.0,19.04.2025,17:15,home,3,0,W,team,2.02,1.91,0.52,0.48,13,24,7,7,2.0,4.0,5,5,0.82,0.85,1.0,0.0,0.0,0.0,3,7,3.0,10.0,12.0,13.0,1.0,11.0,0.0,1.0,26.0,25.0,1,1,9.0,13.0,0.7,0.77,0.32,0.24,17,18,13,9,0.71,0.5,13.0,29.0,7.0,6.0,7,4,4.52,1.52,0.0,0.0,0.0,0.0,0.52,0.66,1.71,1.48,50.0,44.0,0.0,0.0,0.0,0.0,1.52,4.52,1.52,1.52,4,9,1,1,1,0.45454545454545453,0.2,0.7,0.25,0.0,1,0.3,3,0.2,0.23
10.0,Charleroi,10,7,13,36,36,0,37,St. Liege,7.0,20.10.2024,17:30,away,1,2,L,opponent,0.96,1.84,0.67,0.33,13,14,3,9,0.0,0.0,5,5,0.81,0.66,2.0,2.0,0.0,0.0,4,3,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,11.0,12.0,0.0,0.0,0.0,0.0,23,24,12,11,0.0,0.0,0.0,0.0,5.0,14.0,7,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,14,0,2,2,0.43478260869565216,0.2,0.7,0.23076923076923078,1.0,0,0.2,-1,0.2,0.2
10.0,Charleroi,10,7,13,36,36,0,37,Anderlecht,4.0,21.09.2024,19:45,away,0,0,D,draw,0.0,0.0,0.43,0.57,9,10,3,4,0.0,0.0,3,6,0.0,0.0,3.0,4.0,0.0,0.0,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,11,30,12,6,0.0,0.0,0.0,0.0,0.0,0.0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,0,0.4166666666666667,0.2,0.7,0.21428571428571427,0.0,0,0.1,0,0.2,0.17
10.0,Charleroi,10,7,13,36,36,0,37,St. Truiden,14.0,21.12.2024,15:00,home,2,1,W,team,1.77,1.16,0.49,0.51,19,14,7,4,5.0,1.0,12,5,0.85,0.86,1.0,1.0,0.0,0.0,4,5,8.0,5.0,11.0,8.0,8.0,6.0,0.0,1.0,35.0,20.0,1,2,9.0,5.0,0.76,0.69,0.21,0.25,17,9,5,9,0.4,0.71,19.0,22.0,9.0,6.0,3,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,15,1,1,1,0.44,0.4,0.7272727272727273,0.21428571428571427,1.0,1,0.3,1,0.4,0.37000000000000005
10.0,Charleroi,10,7,13,36,36,0,37,Westerlo,9.0,22.02.2025,17:15,away,3,1,W,team,2.05,0.18,0.6,0.4,11,6,4,2,2.0,1.0,9,2,0.84,0.81,1.0,1.0,0.0,0.0,4,1,3.0,3.0,7.0,3.0,4.0,3.0,0.0,0.0,38.0,11.0,3,1,7.0,8.0,0.75,0.67,0.14,0.13,21,22,8,7,0.67,0.62,24.0,47.0,6.0,5.0,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,16,0,1,1,0.46153846153846156,0.6,0.7272727272727273,0.26666666666666666,0.6666666666666666,2,0.5,2,0.6,0.57
10.0,Charleroi,10,7,13,36,36,0,37,Dender,12.0,22.04.2025,19:30,away,1,2,L,opponent,2.06,0.77,0.6,0.4,27,7,7,4,1.0,2.0,6,3,0.8,0.71,1.0,3.0,0.0,0.0,15,2,5.0,1.0,14.0,6.0,13.0,1.0,0.0,0.0,52.0,11.0,0,2,6.0,10.0,0.73,0.53,0.41,0.11,17,11,10,6,0.71,0.67,13.0,47.0,10.0,16.0,2,6,2.79,2.04,0.0,0.0,0.0,1.0,0.38,0.46,2.41,0.79,50.0,53.0,0.0,1.0,1.0,0.0,2.04,2.79,0.04,1.79,4,6,0,2,2,0.4444444444444444,0.4,0.7272727272727273,0.25,0.5,0,0.30000000000000004,-1,0.4,0.37000000000000005
10.0,Charleroi,10,7,13,36,36,0,37,Genk,1.0,23.11.2024,19:45,away,0,3,L,opponent,0.87,2.65,0.41,0.59,13,18,6,7,1.0,2.0,2,5,0.78,0.86,2.0,1.0,0.0,0.0,5,7,2.0,4.0,10.0,10.0,3.0,8.0,0.0,2.0,25.0,21.0,1,2,6.0,10.0,0.67,0.7,0.29,0.1,22,17,10,6,0.53,0.45,25.0,26.0,9.0,11.0,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,7,0,2,2,0.42857142857142855,0.4,0.7272727272727273,0.23529411764705882,0.5,0,0.1,-3,0.4,0.31000000000000005
10.0,Charleroi,10,7,13,36,36,0,37,Leuven,11.0,24.05.2025,19:00,home,2,1,W,team,2.04,1.71,0.5,0.5,16,14,3,5,2.0,1.0,4,6,0.86,0.87,1.0,1.0,0.0,0.0,3,4,10.0,5.0,11.0,9.0,5.0,5.0,0.0,1.0,28.0,27.0,2,1,10.0,13.0,0.75,0.67,0.33,0.2,15,17,13,10,0.6,0.82,25.0,17.0,10.0,7.0,4,1,1.43,0.74,0.0,0.0,0.0,0.0,0.59,0.41,1.32,1.6,44.0,33.0,0.0,0.0,0.0,0.0,0.74,1.43,0.74,-0.57,4,11,1,1,1,0.4482758620689655,0.6,0.75,0.23529411764705882,0.0,1,0.3,1,0.6,0.51
10.0,Charleroi,10,7,13,36,36,0,37,Cercle Brugge KSV,13.0,25.01.2025,17:15,home,1,1,D,draw,0.79,1.2,0.49,0.51,7,12,3,5,1.0,1.0,2,4,0.71,0.76,3.0,1.0,1.0,0.0,3,6,1.0,1.0,4.0,9.0,3.0,3.0,0.0,1.0,17.0,22.0,5,1,8.0,7.0,0.59,0.56,0.4,0.14,24,28,7,8,0.67,0.77,33.0,16.0,1.0,10.0,4,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,1,0,0,0.43333333333333335,0.4,0.6923076923076923,0.23529411764705882,0.0,0,0.2,0,0.4,0.34
10.0,Charleroi,10,7,13,36,36,0,37,Kortrijk,15.0,25.08.2024,18:15,home,1,0,W,team,0.0,0.0,0.66,0.34,12,5,3,1,0.0,0.0,4,2,0.0,0.0,1.0,3.0,0.0,0.0,9,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,19,23,8,11,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10,1,1,1,0.45161290322580644,0.4,0.7142857142857143,0.23529411764705882,0.5,1,0.4,1,0.4,0.4
10.0,Charleroi,10,7,13,36,36,0,37,Dender,12.0,26.04.2025,19:45,home,4,1,W,team,2.77,0.9,0.54,0.46,24,8,7,4,4.0,1.0,9,3,0.83,0.78,1.0,2.0,0.0,0.0,12,3,5.0,1.0,18.0,6.0,6.0,2.0,3.0,0.0,38.0,22.0,1,0,6.0,10.0,0.78,0.73,0.14,0.11,12,19,10,6,0.62,0.6,21.0,36.0,9.0,8.0,3,3,2.53,1.58,0.0,0.0,1.0,1.0,0.49,0.41,1.2,0.87,59.0,54.0,0.0,1.0,0.0,0.0,1.58,2.53,0.58,-1.47,4,6,1,1,1,0.46875,0.6,0.7333333333333333,0.23529411764705882,0.3333333333333333,2,0.5,3,0.6,0.57
10.0,Charleroi,10,7,13,36,36,0,37,Leuven,11.0,26.10.2024,15:00,home,0,2,L,opponent,0.96,0.8,0.65,0.35,19,7,4,4,0.0,0.0,9,5,0.8,0.75,0.0,2.0,0.0,0.0,7,0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,20.0,11.0,0.0,0.0,0.0,0.0,28,19,11,20,0.0,0.0,0.0,0.0,9.0,7.0,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,11,1,2,2,0.45454545454545453,0.6,0.6875,0.23529411764705882,0.5,0,0.30000000000000004,-2,0.6,0.51
10.0,Charleroi,10,7,13,36,36,0,37,Kortrijk,15.0,26.12.2024,15:00,away,1,0,W,team,0.96,0.92,0.5,0.5,18,13,6,2,0.0,2.0,10,8,0.8,0.79,2.0,1.0,0.0,0.0,8,5,4.0,6.0,10.0,9.0,8.0,4.0,0.0,0.0,31.0,20.0,2,0,9.0,6.0,0.73,0.62,0.26,0.13,17,17,6,9,0.69,0.4,30.0,34.0,5.0,3.0,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10,0,1,1,0.47058823529411764,0.6,0.6875,0.2777777777777778,1.0,1,0.4,1,0.6,0.54
10.0,Charleroi,10,7,13,36,36,0,37,Club Brugge KV,2.0,27.09.2024,19:45,home,1,1,D,draw,0.0,0.0,0.49,0.51,14,18,5,4,0.0,0.0,4,6,0.0,0.0,3.0,1.0,0.0,1.0,9,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0.0,0.0,0.0,0.0,0.0,0.0,21,12,10,5,0.0,0.0,0.0,0.0,0.0,0.0,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,1,0,0,0.45714285714285713,0.6,0.6470588235294118,0.2777777777777778,0.0,0,0.2,0,0.6,0.48
10.0,Charleroi,10,7,13,36,36,0,37,Genk,1.0,28.02.2025,19:45,home,1,1,D,draw,1.92,1.27,0.42,0.58,11,12,6,4,3.0,4.0,3,4,0.78,0.87,3.0,1.0,0.0,0.0,3,7,2.0,1.0,8.0,8.0,3.0,4.0,0.0,1.0,27.0,18.0,2,0,11.0,11.0,0.68,0.71,0.38,0.2,8,14,11,11,0.81,0.45,21.0,15.0,8.0,13.0,3,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,7,1,0,0,0.4444444444444444,0.4,0.6111111111111112,0.2777777777777778,0.0,0,0.1,0,0.4,0.31000000000000005
10.0,Charleroi,10,7,13,36,36,0,37,Leuven,11.0,28.03.2025,19:45,away,0,0,D,draw,2.09,0.85,0.65,0.35,24,8,5,1,3.0,0.0,8,4,0.89,0.79,2.0,4.0,0.0,1.0,13,6,6.0,1.0,16.0,5.0,8.0,3.0,0.0,0.0,33.0,11.0,2,1,10.0,11.0,0.86,0.64,0.29,0.31,21,19,11,10,0.75,0.64,12.0,28.0,7.0,7.0,1,5,1.63,0.65,0.0,0.0,0.0,0.0,0.67,0.5,1.9,0.48,54.0,46.0,0.0,2.0,0.0,0.0,0.65,1.63,0.65,1.63,4,11,0,0,0,0.43243243243243246,0.2,0.6111111111111112,0.2631578947368421,0.3333333333333333,0,0.0,0,0.2,0.14
10.0,Charleroi,10,7,13,36,36,0,37,Antwerp,5.0,28.07.2024,17:30,home,0,1,L,opponent,0.0,0.0,0.5,0.5,12,12,5,4,0.0,0.0,5,6,0.0,0.0,5.0,2.0,0.0,0.0,7,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,24,17,15,7,0.0,0.0,0.0,0.0,0.0,0.0,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,1,2,2,0.42105263157894735,0.2,0.5789473684210527,0.2631578947368421,1.0,0,0.0,-1,0.2,0.14
10.0,Charleroi,10,7,13,36,36,0,37,Antwerp,5.0,29.05.2025,17:30,away,2,1,W,team,2.4,1.88,0.44,0.56,16,15,3,5,2.0,5.0,7,2,0.8,0.85,2.0,1.0,0.0,0.0,7,6,6.0,4.0,10.0,10.0,6.0,5.0,0.0,0.0,25.0,28.0,1,2,14.0,11.0,0.72,0.69,0.29,0.42,12,25,11,14,0.48,0.63,21.0,16.0,10.0,13.0,4,1,1.42,1.27,1.0,0.0,1.0,1.0,0.39,0.6,1.87,1.48,59.0,48.0,0.0,0.0,0.0,0.0,1.27,1.42,0.27,-0.58,4,1,0,1,1,0.4358974358974359,0.2,0.5789473684210527,0.3,0.5,1,0.3,1,0.2,0.23
10.0,Charleroi,10,7,13,36,36,0,37,St. Liege,7.0,30.11.2024,19:45,home,1,1,D,draw,1.0,0.6,0.7,0.3,17,9,2,5,2.0,2.0,8,1,0.83,0.59,1.0,2.0,0.0,0.0,8,1,7.0,3.0,9.0,6.0,8.0,3.0,2.0,0.0,25.0,12.0,1,1,10.0,7.0,0.72,0.55,0.25,0.0,22,14,7,10,0.14,0.6,11.0,44.0,6.0,8.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,14,1,0,0,0.425,0.2,0.55,0.3,0.6666666666666666,0,0.2,0,0.2,0.2
10.0,Charleroi,10,7,13,36,36,0,37,KV Mechelen,8.0,31.08.2024,15:00,away,2,5,L,opponent,0.0,0.0,0.59,0.41,25,11,6,7,0.0,0.0,7,0,0.0,0.0,3.0,1.0,0.0,0.0,19,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,21,18,11,9,0.0,0.0,0.0,0.0,0.0,0.0,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,9,0,2,2,0.4146341463414634,0.2,0.55,0.2857142857142857,0.3333333333333333,0,0.1,-3,0.2,0.17
2.0,Club Brugge KV,17,8,5,65,36,29,59,Gent,6.0,01.03.2025,15:00,away,1,1,D,draw,1.63,1.94,0.47,0.53,12,19,2,6,5.0,2.0,7,6,0.81,0.82,1.0,2.0,0.0,0.0,6,4,4.0,9.0,9.0,14.0,3.0,5.0,1.0,0.0,16.0,41.0,3,0,10.0,7.0,0.67,0.67,0.44,0.22,15,17,7,10,0.69,0.8,45.0,18.0,7.0,6.0,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,8,0,0,0,0.0,0.0,0.5,0.0,0.5,0,0.0,0,0.0,0.0
2.0,Club Brugge KV,17,8,5,65,36,29,59,Gent,6.0,01.05.2025,15:00,home,4,1,W,team,3.53,1.69,0.66,0.34,31,8,16,4,7.0,1.0,9,3,0.88,0.75,0.0,1.0,0.0,0.0,10,4,5.0,0.0,22.0,5.0,9.0,3.0,4.0,0.0,55.0,8.0,3,0,9.0,8.0,0.81,0.57,0.48,0.14,26,13,8,9,0.67,0.75,12.0,45.0,3.0,5.0,3,12,3.21,1.78,0.0,0.0,2.0,0.0,0.7,0.4,3.72,0.83,36.0,34.0,0.0,2.0,0.0,0.0,1.78,3.21,0.78,-0.79,5,8,1,1,1,0.5,0.5,1.0,0.0,0.0,1,0.2,3,0.5,0.41000000000000003
2.0,Club Brugge KV,17,8,5,65,36,29,59,Cercle Brugge KSV,13.0,01.09.2024,12:30,home,3,0,W,team,0.0,0.0,0.71,0.29,21,11,10,3,0.0,0.0,4,5,0.0,0.0,1.0,1.0,0.0,0.0,11,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,23,19,8,8,0.0,0.0,0.0,0.0,0.0,0.0,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,1,1,1,0.6666666666666666,0.6666666666666666,1.0,0.0,0.5,2,0.5,3,0.6666666666666666,0.6166666666666666
2.0,Club Brugge KV,17,8,5,65,36,29,59,Antwerp,5.0,02.02.2025,12:30,away,1,2,L,opponent,2.87,0.63,0.55,0.45,19,7,10,3,4.0,1.0,6,3,0.87,0.87,2.0,2.0,0.0,0.0,6,2,3.0,2.0,15.0,2.0,4.0,5.0,1.0,0.0,44.0,12.0,2,1,8.0,10.0,0.83,0.56,0.25,0.11,15,14,10,8,0.67,0.8,11.0,20.0,4.0,4.0,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,0,2,2,0.5,0.5,1.0,0.0,0.5,0,0.30000000000000004,-1,0.5,0.44000000000000006
2.0,Club Brugge KV,17,8,5,65,36,29,59,Leuven,11.0,02.11.2024,17:15,away,1,0,W,team,1.02,0.85,0.51,0.49,13,15,7,4,0.0,0.0,5,8,0.84,0.85,2.0,2.0,0.0,0.0,2,8,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,7.0,16.0,0.0,0.0,0.0,0.0,17,14,16,7,0.0,0.0,0.0,0.0,13.0,14.0,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,11,0,1,1,0.6,0.6,1.0,0.3333333333333333,0.5,1,0.4,1,0.6,0.54
2.0,Club Brugge KV,17,8,5,65,36,29,59,St. Liege,7.0,04.08.2024,17:30,away,0,1,L,opponent,0.0,0.0,0.68,0.32,16,10,6,2,0.0,0.0,10,3,0.0,0.0,2.0,0.0,0.0,0.0,10,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,17,17,8,10,0.0,0.0,0.0,0.0,0.0,0.0,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,14,0,2,2,0.5,0.6,1.0,0.25,0.5,0,0.2,-1,0.6,0.48
2.0,Club Brugge KV,17,8,5,65,36,29,59,Antwerp,5.0,06.04.2025,12:30,away,3,2,W,team,2.07,0.76,0.52,0.48,15,8,8,4,3.0,1.0,4,2,0.9,0.87,2.0,2.0,0.0,0.0,3,2,4.0,2.0,11.0,3.0,4.0,5.0,0.0,0.0,26.0,15.0,1,3,13.0,12.0,0.76,0.71,0.28,0.08,15,10,12,13,0.54,0.73,23.0,20.0,8.0,10.0,2,5,3.5,1.93,0.0,0.0,1.0,0.0,0.64,0.45,2.17,0.71,42.0,33.0,0.0,1.0,0.0,0.0,1.93,3.5,-0.07,0.31,5,1,0,1,1,0.5714285714285714,0.6,1.0,0.4,0.0,1,0.4,1,0.6,0.54
2.0,Club Brugge KV,17,8,5,65,36,29,59,Royale Union SG,3.0,06.10.2024,17:30,home,1,1,D,draw,1.41,1.14,0.69,0.31,13,9,5,3,0.0,0.0,5,1,0.87,0.69,1.0,6.0,0.0,0.0,3,3,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,21.0,5.0,0.0,0.0,0.0,0.0,30,19,4,20,0.0,0.0,0.0,0.0,8.0,7.0,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,13,1,0,0,0.5,0.4,0.6666666666666666,0.4,0.5,0,0.2,0,0.4,0.34
2.0,Club Brugge KV,17,8,5,65,36,29,59,KV Mechelen,8.0,07.12.2024,17:15,away,2,1,W,team,1.04,1.41,0.46,0.54,10,20,2,5,4.0,1.0,5,8,0.83,0.87,0.0,1.0,0.0,0.0,5,5,3.0,10.0,8.0,12.0,2.0,8.0,0.0,0.0,20.0,33.0,1,2,11.0,8.0,0.65,0.77,0.14,0.21,15,16,8,11,0.88,0.64,32.0,12.0,15.0,8.0,4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,9,0,1,1,0.5555555555555556,0.6,0.6666666666666666,0.5,0.5,1,0.4,1,0.6,0.54
2.0,Club Brugge KV,17,8,5,65,36,29,59,Leuven,11.0,08.02.2025,15:00,home,1,0,W,team,2.42,0.27,0.7,0.3,17,7,6,2,3.0,0.0,8,1,0.9,0.75,0.0,2.0,0.0,1.0,6,1,5.0,4.0,16.0,2.0,1.0,5.0,0.0,0.0,54.0,12.0,0,1,13.0,16.0,0.81,0.71,0.24,0.09,14,19,16,13,0.54,0.45,19.0,38.0,6.0,7.0,2,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,11,1,1,1,0.6,0.6,0.75,0.5,1.0,2,0.5,1,0.6,0.57
2.0,Club Brugge KV,17,8,5,65,36,29,59,Cercle Brugge KSV,13.0,09.03.2025,12:30,away,3,1,W,team,2.54,0.75,0.58,0.42,15,15,5,2,7.0,0.0,4,9,0.78,0.72,3.0,2.0,0.0,0.0,8,6,2.0,7.0,13.0,8.0,2.0,7.0,0.0,0.0,33.0,22.0,1,3,9.0,10.0,0.68,0.57,0.14,0.15,28,18,10,9,0.61,0.75,31.0,13.0,4.0,10.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,0,1,1,0.6363636363636364,0.8,0.75,0.5714285714285714,1.0,3,0.6,2,0.8,0.7400000000000001
