Rank,Wins,Draws,Loses,Team_goals,Opponents_goals,Goal_difference,Points,opponent_rank,Time,team_goals,opponent_goals,stat_Ball_Possession_team,stat_Ball_Possession_opponent,stat_Total_shots_team,stat_Total_shots_opponent,stat_Shots_on_target_team,stat_Shots_on_target_opponent,stat_Corner_Kicks_team,stat_Corner_Kicks_opponent,stat_Yellow_Cards_team,stat_Yellow_Cards_opponent,stat_Shots_off_target_team,stat_Shots_off_target_opponent,stat_Blocked_Shots_team,stat_Blocked_Shots_opponent,stat_Offsides_team,stat_Offsides_opponent,stat_Free_Kicks_team,stat_Free_Kicks_opponent,stat_Throw-ins_team,stat_Throw-ins_opponent,stat_Fouls_team,stat_Fouls_opponent,stat_Goalkeeper_Saves_team,stat_Goalkeeper_Saves_opponent,stat_Expected_Goals_xG_team,stat_Expected_Goals_xG_opponent,stat_Big_Chances_team,stat_Big_Chances_opponent,stat_Passes_team,stat_Passes_opponent,stat_Red_Cards_team,stat_Red_Cards_opponent,stat_Shots_inside_the_Box_team,stat_Shots_inside_the_Box_opponent,stat_Shots_outside_the_Box_team,stat_Shots_outside_the_Box_opponent,stat_Hit_the_Woodwork_team,stat_Hit_the_Woodwork_opponent,stat_Headed_Goals_team,stat_Headed_Goals_opponent,stat_Touches_in_opposition_box_team,stat_Touches_in_opposition_box_opponent,stat_Passes_in_final_third_team,stat_Passes_in_final_third_opponent,stat_Crosses_team,stat_Crosses_opponent,stat_Tackles_team,stat_Tackles_opponent,stat_Clearances_team,stat_Clearances_opponent,stat_Interceptions_team,stat_Interceptions_opponent,stat_xG_on_target_xGOT_team,stat_xG_on_target_xGOT_opponent,stat_Accurate_through_passes_team,stat_Accurate_through_passes_opponent,stat_Long_passes_team,stat_Long_passes_opponent,stat_Expected_assists_xA_team,stat_Expected_assists_xA_opponent,stat_Duels_won_team,stat_Duels_won_opponent,stat_Errors_leading_to_shot_team,stat_Errors_leading_to_shot_opponent,stat_xGOT_faced_team,stat_xGOT_faced_opponent,stat_Goals_prevented_team,stat_Goals_prevented_opponent
13.0,8,7,15,29,46,-17,31,3.0,0.7574999996212499,1,4,0.41,0.59,8,19,4,6,2,9,1.0,1.0,2,7,2,6,2,4,11.0,11.0,21,15,11,11,2,3,0.49,1.38,0.0,1.0,0.79,0.84,0.0,0.0,3.0,10.0,5.0,9.0,0.0,0.0,0.0,1.0,14.0,29.0,0.66,0.66,0.4,0.6,0.79,0.59,16.0,10.0,13.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,8,7,15,29,46,-17,31,9.0,0.649999999675,1,0,0.38,0.62,9,15,2,4,5,7,1.0,1.0,2,5,5,6,2,2,8.0,13.0,13,33,13,8,4,1,0.81,0.71,0.0,0.0,0.7,0.83,0.0,0.0,5.0,9.0,4.0,6.0,0.0,0.0,0.0,0.0,19.0,22.0,0.57,0.63,0.05,0.12,0.56,0.72,40.0,23.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,8,7,15,29,46,-17,31,7.0,0.7649999996175,0,0,0.46,0.54,10,7,0,2,1,3,1.0,4.0,7,4,3,1,2,4,12.0,12.0,26,21,12,12,2,0,0.49,0.17,0.0,1.0,0.72,0.75,0.0,0.0,6.0,1.0,4.0,6.0,1.0,0.0,0.0,0.0,16.0,13.0,0.57,0.52,0.42,0.17,0.57,0.41,33.0,26.0,8.0,9.0,0.0,0.04,0.0,0.0,0.3,0.39,0.33,0.29,71.0,53.0,0.0,1.0,0.04,0.0,0.04,0.0
13.0,8,7,15,29,46,-17,31,10.0,0.9499999995249999,0,2,0.46,0.54,9,12,2,5,6,3,2.0,2.0,3,6,4,1,2,2,5.0,5.0,13,21,6,8,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,8,7,15,29,46,-17,31,12.0,0.5649999997174999,2,1,0.61,0.39,19,12,6,5,10,3,1.0,2.0,6,3,7,4,2,0,15.0,11.0,30,21,11,15,4,4,1.16,1.22,0.0,0.0,0.74,0.58,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,8,7,15,29,46,-17,31,12.0,0.7649999996175,0,1,0.5,0.5,10,15,2,3,1,8,0.0,1.0,7,9,1,3,1,3,10.0,6.0,23,28,6,10,2,2,0.7,1.52,2.0,4.0,0.67,0.66,0.0,0.0,4.0,11.0,6.0,4.0,0.0,1.0,0.0,1.0,15.0,25.0,0.52,0.5,0.31,0.31,0.5,0.6,34.0,29.0,7.0,7.0,0.2,1.27,0.0,0.0,0.27,0.4,0.61,1.22,52.0,66.0,1.0,0.0,1.27,0.2,0.27,0.2
13.0,8,7,15,29,46,-17,31,2.0,0.8499999995749999,1,2,0.58,0.42,18,9,6,4,3,6,0.0,2.0,6,3,6,2,1,2,16.0,15.0,24,16,12,13,2,5,0.49,0.74,0.0,0.0,0.81,0.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,8,7,15,29,46,-17,31,11.0,0.6999999996499999,0,1,0.5,0.5,9,11,2,1,3,5,5.0,0.0,6,8,1,2,1,3,11.0,12.0,34,30,12,11,0,2,1.36,0.91,3.0,2.0,0.61,0.64,0.0,0.0,6.0,7.0,3.0,4.0,0.0,0.0,0.0,0.0,17.0,15.0,0.48,0.47,0.1,0.29,0.41,0.5,36.0,41.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,8,7,15,29,46,-17,31,12.0,0.749999999625,3,2,0.27,0.73,12,23,5,11,6,10,0.0,1.0,3,7,4,5,4,1,13.0,4.0,10,14,4,13,9,2,1.16,2.04,1.0,2.0,0.64,0.86,1.0,1.0,5.0,11.0,7.0,12.0,0.0,0.0,1.0,0.0,10.0,44.0,0.56,0.76,0.29,0.21,0.67,0.67,53.0,10.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,8,7,15,29,46,-17,31,10.0,0.7149999996424999,2,2,0.39,0.61,18,12,4,6,6,5,2.0,2.0,6,4,8,2,0,3,7.0,11.0,34,24,11,7,4,2,1.47,1.57,3.0,2.0,0.63,0.76,0.0,0.0,8.0,8.0,10.0,4.0,1.0,1.0,0.0,0.0,19.0,18.0,0.49,0.61,0.23,0.17,0.67,0.81,18.0,29.0,23.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,8,7,15,29,46,-17,31,4.0,0.749999999625,2,2,0.36,0.64,15,8,6,2,7,3,0.0,2.0,8,5,1,1,1,1,6.0,5.0,23,25,5,6,0,4,1.51,0.47,3.0,1.0,0.66,0.8,0.0,0.0,7.0,3.0,8.0,5.0,0.0,1.0,1.0,0.0,16.0,19.0,0.53,0.74,0.26,0.04,0.71,0.47,33.0,33.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,8,7,15,29,46,-17,31,7.0,0.5649999997174999,1,2,0.62,0.38,15,7,2,4,7,8,1.0,2.0,5,3,8,0,1,4,13.0,13.0,17,10,13,13,2,1,0.89,0.35,0.0,0.0,0.83,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,8,7,15,29,46,-17,31,8.0,0.7649999996175,0,1,0.46,0.54,16,13,7,9,7,4,2.0,1.0,2,3,7,1,2,1,8.0,11.0,23,17,11,8,8,7,1.0,1.85,1.0,5.0,0.79,0.87,0.0,0.0,9.0,10.0,7.0,3.0,0.0,0.0,0.0,0.0,20.0,25.0,0.62,0.72,0.28,0.24,0.56,0.67,34.0,41.0,5.0,9.0,0.81,2.7,0.0,2.0,0.47,0.65,0.5,1.25,45.0,37.0,0.0,1.0,2.7,0.81,1.7,0.81
13.0,8,7,15,29,46,-17,31,16.0,0.7649999996175,1,0,0.37,0.63,19,18,8,3,3,5,1.0,1.0,7,5,4,10,2,3,8.0,15.0,29,38,15,8,3,7,2.34,0.89,3.0,1.0,0.57,0.73,0.0,0.0,12.0,10.0,7.0,9.0,0.0,0.0,0.0,0.0,14.0,28.0,0.59,0.65,0.15,0.37,0.5,0.73,46.0,21.0,11.0,11.0,2.11,0.33,1.0,1.0,0.26,0.34,0.97,1.36,67.0,55.0,1.0,2.0,0.33,2.11,0.33,1.11
13.0,8,7,15,29,46,-17,31,5.0,0.9999999995,2,2,0.34,0.66,15,14,6,3,6,3,2.0,3.0,6,7,3,4,1,1,10.0,13.0,18,31,13,9,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,8,7,15,29,46,-17,31,7.0,0.749999999625,0,1,0.38,0.62,18,14,5,5,4,4,1.0,0.0,10,5,3,4,2,4,5.0,13.0,30,26,15,10,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,8,7,15,29,46,-17,31,5.0,0.89999999955,0,2,0.35,0.65,9,17,2,7,5,6,1.0,0.0,3,7,4,3,0,7,14.0,13.0,26,31,13,14,5,2,0.35,1.18,0.0,2.0,0.7,0.82,0.0,0.0,7.0,8.0,2.0,9.0,0.0,0.0,0.0,0.0,12.0,22.0,0.65,0.67,0.27,0.16,0.56,0.58,22.0,12.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,8,7,15,29,46,-17,31,10.0,0.7999999995999999,0,0,0.32,0.68,8,15,2,4,0,5,0.0,1.0,5,9,1,2,0,2,5.0,11.0,20,23,11,5,4,2,0.45,0.66,0.0,0.0,0.56,0.83,0.0,0.0,2.0,6.0,6.0,9.0,0.0,1.0,0.0,0.0,3.0,24.0,0.42,0.68,0.33,0.44,0.83,0.64,20.0,19.0,23.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,8,7,15,29,46,-17,31,3.0,0.80749999959625,2,0,0.3,0.7,16,22,5,5,1,12,4.0,2.0,7,5,4,12,1,4,9.0,9.0,17,32,13,11,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,8,7,15,29,46,-17,31,2.0,0.6999999996499999,1,1,0.4,0.6,11,17,7,6,7,4,4.0,3.0,0,9,4,2,1,4,11.0,8.0,31,27,8,11,5,6,0.96,1.08,0.0,3.0,0.53,0.71,1.0,0.0,6.0,10.0,5.0,7.0,0.0,0.0,1.0,1.0,13.0,30.0,0.44,0.7,0.33,0.2,0.61,0.43,63.0,46.0,5.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,8,7,15,29,46,-17,31,1.0,0.9999999995,1,0,0.33,0.67,15,13,4,2,4,7,4.0,6.0,5,9,6,2,0,3,6.0,6.0,16,27,13,10,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,8,7,15,29,46,-17,31,9.0,0.6999999996499999,0,2,0.62,0.38,18,6,5,3,5,1,2.0,4.0,9,2,4,1,1,3,14.0,8.0,40,22,8,14,1,5,2.38,0.32,4.0,1.0,0.75,0.64,0.0,0.0,11.0,2.0,7.0,4.0,1.0,0.0,0.0,0.0,33.0,10.0,0.59,0.47,0.29,0.25,0.09,0.57,21.0,50.0,4.0,9.0,1.89,1.38,0.0,0.0,0.35,0.42,0.85,0.27,51.0,65.0,0.0,1.0,1.38,1.89,-0.62,1.89
13.0,8,7,15,29,46,-17,31,14.0,0.8499999995749999,1,0,0.5,0.5,10,4,5,1,5,2,1.0,3.0,3,2,2,1,3,1,9.0,12.0,32,29,13,10,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,8,7,15,29,46,-17,31,6.0,0.89999999955,1,2,0.4,0.6,14,21,3,7,4,10,3.0,2.0,7,6,4,8,2,2,12.0,8.0,18,23,8,12,5,2,0.93,2.08,0.0,3.0,0.75,0.81,0.0,0.0,9.0,16.0,5.0,5.0,1.0,0.0,0.0,0.0,18.0,44.0,0.63,0.72,0.21,0.25,0.56,0.5,43.0,16.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,8,7,15,29,46,-17,31,14.0,0.749999999625,3,0,0.32,0.68,8,27,5,9,2,7,0.0,2.0,2,11,1,7,3,0,8.0,8.0,24,19,8,8,9,2,3.15,1.54,6.0,2.0,0.63,0.81,0.0,0.0,7.0,8.0,1.0,19.0,0.0,0.0,0.0,0.0,15.0,35.0,0.43,0.69,0.13,0.33,0.5,0.6,33.0,15.0,7.0,5.0,2.44,2.24,1.0,1.0,0.31,0.33,0.93,1.5,42.0,51.0,1.0,0.0,2.24,2.44,2.24,-0.56
13.0,8,7,15,29,46,-17,31,15.0,0.8149999995924999,1,0,0.43,0.57,12,9,3,2,5,2,2.0,1.0,5,4,4,3,4,6,15.0,16.0,21,24,16,15,2,2,0.58,1.04,0.0,0.0,0.74,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,8,7,15,29,46,-17,31,15.0,0.649999999675,0,0,0.43,0.57,7,14,2,3,3,3,2.0,1.0,2,7,3,4,4,2,11.0,17.0,27,32,17,11,3,2,0.76,1.05,1.0,1.0,0.51,0.63,0.0,0.0,5.0,6.0,2.0,8.0,0.0,0.0,0.0,0.0,21.0,25.0,0.45,0.56,0.36,0.23,0.65,0.72,50.0,44.0,9.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,8,7,15,29,46,-17,31,6.0,0.9999999995,1,2,0.58,0.42,17,14,8,5,5,4,2.0,4.0,7,5,2,4,3,3,12.0,10.0,28,20,14,14,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,8,7,15,29,46,-17,31,11.0,0.7999999995999999,0,0,0.46,0.54,16,19,7,8,5,8,2.0,3.0,7,9,2,2,1,2,9.0,10.0,14,27,10,9,8,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,8,7,15,29,46,-17,31,1.0,0.89999999955,0,2,0.42,0.58,8,22,0,7,1,4,1.0,0.0,6,10,2,5,2,2,9.0,13.0,20,29,13,9,5,0,0.33,1.54,0.0,3.0,0.69,0.74,0.0,0.0,4.0,15.0,4.0,7.0,0.0,1.0,0.0,0.0,10.0,46.0,0.56,0.62,0.0,0.28,0.6,0.61,37.0,10.0,15.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,8,7,15,29,46,-17,31,8.0,0.6149999996925,0,2,0.55,0.45,23,14,3,5,9,3,1.0,3.0,12,5,8,4,1,3,9.0,7.0,28,31,7,9,3,3,1.3,1.25,1.0,3.0,0.81,0.77,0.0,0.0,9.0,10.0,14.0,4.0,0.0,0.0,0.0,0.0,22.0,29.0,0.68,0.72,0.26,0.29,0.6,0.71,20.0,27.0,19.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,8,7,15,29,46,-17,31,15.0,0.82249999958875,1,1,0.48,0.52,18,13,7,2,6,6,6.0,1.0,6,8,5,3,2,1,13.0,17.0,19,20,17,13,1,6,2.11,0.63,4.0,1.0,0.67,0.66,1.0,1.0,13.0,6.0,5.0,7.0,1.0,0.0,1.0,0.0,25.0,21.0,0.54,0.48,0.4,0.18,0.53,0.63,37.0,21.0,12.0,3.0,1.07,0.76,0.0,0.0,0.29,0.37,1.19,0.44,61.0,54.0,0.0,0.0,0.76,1.07,-0.24,-0.13
13.0,8,7,15,29,46,-17,31,0.0,0.649999999675,1,1,0.51,0.49,19,11,7,3,6,3,3.0,1.0,4,5,8,3,2,2,7.0,9.0,41,18,9,7,2,6,2.57,0.87,4.0,1.0,0.76,0.77,0.0,0.0,13.0,4.0,6.0,7.0,0.0,0.0,0.0,0.0,34.0,12.0,0.65,0.51,0.25,0.27,0.64,0.44,26.0,48.0,9.0,10.0,2.71,0.6,0.0,0.0,0.38,0.36,0.9,0.81,48.0,39.0,0.0,3.0,0.6,2.71,-0.4,1.71
13.0,8,7,15,29,46,-17,31,14.0,0.7649999996175,1,1,0.62,0.38,15,10,4,4,5,4,0.0,2.0,6,4,5,2,2,4,13.0,5.0,29,21,5,13,3,3,0.64,1.09,0.0,3.0,0.75,0.65,0.0,0.0,3.0,8.0,12.0,2.0,1.0,0.0,0.0,0.0,11.0,18.0,0.58,0.6,0.1,0.29,0.38,0.65,21.0,35.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,8,7,15,29,46,-17,31,9.0,0.6999999996499999,1,3,0.26,0.74,4,21,1,10,0,14,2.0,4.0,2,9,1,2,1,1,14.0,22.0,16,22,22,14,7,0,0.09,2.07,0.0,0.0,0.64,0.85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,8,7,15,29,46,-17,31,16.0,0.8499999995749999,1,2,0.62,0.38,17,10,3,5,7,1,2.0,5.0,8,3,6,2,1,6,12.0,9.0,28,37,10,13,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,8,7,15,29,46,-17,31,4.0,0.72249999963875,1,0,0.31,0.69,9,8,1,1,3,1,3.0,4.0,6,6,2,1,2,2,14.0,14.0,31,19,17,13,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,8,7,15,29,46,-17,31,11.0,0.649999999675,4,0,0.27,0.73,14,24,9,8,2,7,2.0,3.0,3,10,2,6,1,1,7.0,20.0,14,25,20,7,8,5,2.49,1.07,4.0,1.0,0.61,0.88,0.0,0.0,9.0,11.0,5.0,13.0,0.0,0.0,0.0,0.0,19.0,35.0,0.44,0.79,0.63,0.22,0.5,0.5,43.0,12.0,4.0,5.0,3.5,0.95,0.0,1.0,0.33,0.56,0.33,1.68,41.0,54.0,0.0,1.0,0.95,3.5,0.95,-0.5
13.0,8,7,15,29,46,-17,31,16.0,0.7649999996175,0,2,0.61,0.39,10,11,2,6,5,4,6.0,3.0,4,2,4,3,1,1,15.0,17.0,37,24,17,15,4,2,1.03,1.76,2.0,3.0,0.73,0.57,2.0,0.0,4.0,7.0,6.0,4.0,0.0,0.0,0.0,0.0,15.0,19.0,0.6,0.55,0.15,0.11,0.69,0.85,18.0,24.0,13.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,8,7,15,29,46,-17,31,8.0,0.8149999995924999,2,6,0.52,0.48,19,16,6,7,3,3,2.0,0.0,8,7,5,2,2,7,8.0,12.0,12,14,11,8,1,4,1.57,3.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,7,10,13,26,37,-11,31,7.0,0.6149999996925,0,0,0.54,0.46,18,7,5,4,9,3,3.0,2.0,7,1,6,2,1,2,15.0,9.0,38,28,9,15,4,5,1.32,0.33,2.0,0.0,0.67,0.6,1.0,0.0,12.0,5.0,6.0,2.0,0.0,0.0,0.0,0.0,30.0,18.0,0.63,0.49,0.27,0.25,0.73,0.67,21.0,31.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,7,10,13,26,37,-11,31,4.0,0.6999999996499999,1,0,0.41,0.59,6,12,1,3,6,9,2.0,1.0,3,6,2,3,0,1,12.0,8.0,23,38,8,12,3,0,0.58,1.34,1.0,3.0,0.67,0.68,0.0,0.0,5.0,10.0,1.0,2.0,0.0,1.0,0.0,0.0,15.0,34.0,0.54,0.56,0.19,0.23,0.71,0.72,60.0,17.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,7,10,13,26,37,-11,31,9.0,0.7149999996424999,0,2,0.48,0.52,19,13,3,5,9,3,3.0,3.0,10,7,6,1,1,2,14.0,13.0,22,17,13,14,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,7,10,13,26,37,-11,31,15.0,0.57249999971375,1,1,0.55,0.45,21,7,11,5,5,6,1.0,1.0,5,2,5,0,0,5,18.0,13.0,34,16,13,18,4,10,2.17,0.55,3.0,1.0,0.73,0.69,0.0,0.0,10.0,4.0,11.0,3.0,0.0,0.0,0.0,0.0,18.0,13.0,0.59,0.51,0.55,0.32,1.0,0.58,30.0,31.0,5.0,10.0,2.6,1.48,0.0,0.0,0.36,0.46,0.86,0.76,52.0,49.0,0.0,1.0,1.48,2.6,0.48,1.6
14.0,7,10,13,26,37,-11,31,16.0,0.6999999996499999,2,0,0.51,0.49,20,6,6,1,6,3,0.0,0.0,8,5,6,0,2,4,12.0,11.0,34,24,11,12,1,4,1.82,0.29,2.0,0.0,0.78,0.71,0.0,0.0,12.0,5.0,8.0,1.0,2.0,0.0,0.0,0.0,28.0,17.0,0.71,0.51,0.13,0.25,0.6,0.59,31.0,20.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,7,10,13,26,37,-11,31,15.0,0.7999999995999999,0,1,0.6,0.4,22,13,5,6,12,6,1.0,3.0,7,4,10,3,3,1,14.0,11.0,35,20,11,14,5,5,1.07,0.77,0.0,0.0,0.77,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,7,10,13,26,37,-11,31,11.0,0.72249999963875,0,1,0.58,0.42,7,11,1,4,2,7,1.0,4.0,6,5,0,2,0,2,18.0,18.0,24,27,18,18,3,1,0.72,2.11,0.0,3.0,0.84,0.76,0.0,0.0,3.0,8.0,4.0,3.0,0.0,1.0,0.0,0.0,16.0,20.0,0.75,0.62,0.22,0.39,0.6,0.65,17.0,21.0,10.0,12.0,0.01,2.95,0.0,0.0,0.57,0.53,0.38,0.4,52.0,60.0,0.0,0.0,2.95,0.01,1.95,0.01
