Rank,Wins,Draws,Loses,Team_goals,Opponents_goals,Goal_difference,Points,opponent_rank,Time,team_goals,opponent_goals,stat_Expected_Goals_xG_team,stat_Expected_Goals_xG_opponent,stat_Ball_Possession_team,stat_Ball_Possession_opponent,stat_Total_shots_team,stat_Total_shots_opponent,stat_Shots_on_target_team,stat_Shots_on_target_opponent,stat_Big_Chances_team,stat_Big_Chances_opponent,stat_Corner_Kicks_team,stat_Corner_Kicks_opponent,stat_Passes_team,stat_Passes_opponent,stat_Yellow_Cards_team,stat_Yellow_Cards_opponent,stat_Shots_off_target_team,stat_Shots_off_target_opponent,stat_Blocked_Shots_team,stat_Blocked_Shots_opponent,stat_Shots_inside_the_Box_team,stat_Shots_inside_the_Box_opponent,stat_Shots_outside_the_Box_team,stat_Shots_outside_the_Box_opponent,stat_Hit_the_Woodwork_team,stat_Hit_the_Woodwork_opponent,stat_Touches_in_opposition_box_team,stat_Touches_in_opposition_box_opponent,stat_Offsides_team,stat_Offsides_opponent,stat_Free_Kicks_team,stat_Free_Kicks_opponent,stat_Passes_in_final_third_team,stat_Passes_in_final_third_opponent,stat_Crosses_team,stat_Crosses_opponent,stat_Throw-ins_team,stat_Throw-ins_opponent,stat_Fouls_team,stat_Fouls_opponent,stat_Tackles_team,stat_Tackles_opponent,stat_Clearances_team,stat_Clearances_opponent,stat_Interceptions_team,stat_Interceptions_opponent,stat_Goalkeeper_Saves_team,stat_Goalkeeper_Saves_opponent,stat_xG_on_target_xGOT_team,stat_xG_on_target_xGOT_opponent,stat_Accurate_through_passes_team,stat_Accurate_through_passes_opponent,stat_Long_passes_team,stat_Long_passes_opponent,stat_Expected_assists_xA_team,stat_Expected_assists_xA_opponent,stat_Duels_won_team,stat_Duels_won_opponent,stat_Errors_leading_to_shot_team,stat_Errors_leading_to_shot_opponent,stat_xGOT_faced_team,stat_xGOT_faced_opponent,stat_Goals_prevented_team,stat_Goals_prevented_opponent,stat_Headed_Goals_team,stat_Headed_Goals_opponent,stat_Red_Cards_team,stat_Red_Cards_opponent
7.0,18,11,9,61,49,12,65,1.0,0.8740359892678478,2,2,0.63,0.35,0.52,0.48,12.0,6.0,5.0,3.0,1.0,1.0,7.0,1.0,0.89,0.87,2.0,2.0,6.0,1.0,1.0,2.0,6.0,3.0,6.0,2.0,0.0,0.0,18.0,16.0,1.0,1.0,19.0,9.0,0.78,0.75,0.13,0.3,15.0,15.0,9.0,19.0,0.89,0.56,10.0,26.0,13.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,18,11,9,61,49,12,65,9.0,0.7197943441029334,0,5,0.47,2.18,0.48,0.52,7.0,13.0,2.0,7.0,1.0,4.0,1.0,7.0,0.84,0.86,3.0,2.0,2.0,3.0,3.0,3.0,4.0,10.0,3.0,3.0,1.0,0.0,9.0,25.0,2.0,0.0,18.0,16.0,0.68,0.7,0.0,0.19,13.0,12.0,16.0,18.0,0.44,0.56,21.0,16.0,4.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7.0,18,11,9,61,49,12,65,14.0,0.9999999994858612,2,1,1.5,0.82,0.55,0.45,14.0,7.0,7.0,2.0,0.0,0.0,9.0,6.0,0.87,0.83,2.0,2.0,4.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,15.0,0.0,0.0,0.0,0.0,15.0,10.0,13.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,18,11,9,61,49,12,65,2.0,0.9999999994858612,0,6,0.41,2.13,0.51,0.49,9.0,12.0,2.0,7.0,1.0,5.0,4.0,2.0,0.87,0.87,2.0,4.0,4.0,1.0,3.0,4.0,5.0,8.0,4.0,4.0,0.0,0.0,16.0,15.0,1.0,0.0,14.0,7.0,0.79,0.64,0.11,0.5,16.0,14.0,7.0,14.0,0.67,0.4,4.0,20.0,7.0,9.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7.0,18,11,9,61,49,12,65,2.0,0.9999999994858612,2,2,2.27,1.17,0.44,0.56,12.0,10.0,4.0,3.0,4.0,3.0,1.0,5.0,0.85,0.86,3.0,1.0,3.0,3.0,5.0,4.0,9.0,8.0,3.0,2.0,0.0,0.0,17.0,32.0,0.0,1.0,14.0,10.0,0.78,0.68,0.27,0.29,12.0,19.0,10.0,14.0,0.5,0.4,25.0,7.0,11.0,3.0,1.0,2.0,2.23,0.95,3.0,0.0,0.61,0.43,1.11,1.02,34.0,43.0,0.0,0.0,0.95,2.23,-1.05,0.23,0.0,1.0,0.0,0.0
7.0,18,11,9,61,49,12,65,19.0,0.9999999994858612,3,1,2.43,0.55,0.67,0.33,13.0,11.0,6.0,3.0,0.0,0.0,6.0,3.0,0.91,0.81,1.0,2.0,6.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,15.0,0.0,0.0,0.0,0.0,22.0,14.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,18,11,9,61,49,12,65,14.0,0.8740359892678478,3,0,1.45,1.31,0.65,0.35,14.0,16.0,5.0,3.0,2.0,3.0,6.0,5.0,0.89,0.76,2.0,6.0,4.0,9.0,5.0,4.0,9.0,11.0,5.0,5.0,0.0,1.0,23.0,25.0,0.0,2.0,10.0,8.0,0.75,0.66,0.4,0.3,15.0,17.0,8.0,10.0,0.6,0.87,22.0,17.0,7.0,9.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
7.0,18,11,9,61,49,12,65,4.0,0.9999999994858612,0,1,0.07,1.51,0.31,0.69,2.0,16.0,1.0,3.0,0.0,0.0,1.0,7.0,0.78,0.9,2.0,4.0,0.0,10.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,9.0,0.0,0.0,0.0,0.0,11.0,15.0,9.0,16.0,0.0,0.0,0.0,0.0,7.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7.0,18,11,9,61,49,12,65,17.0,0.9999999994858612,2,1,1.96,0.63,0.6,0.4,13.0,11.0,7.0,2.0,3.0,2.0,6.0,6.0,0.88,0.76,1.0,3.0,3.0,4.0,3.0,5.0,8.0,5.0,5.0,6.0,0.0,1.0,28.0,12.0,1.0,1.0,13.0,12.0,0.82,0.53,0.11,0.17,17.0,25.0,12.0,13.0,0.56,0.86,22.0,28.0,12.0,6.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7.0,18,11,9,61,49,12,65,19.0,0.7197943441029334,0,0,1.16,1.03,0.63,0.37,9.0,9.0,3.0,2.0,1.0,1.0,6.0,6.0,0.88,0.79,2.0,4.0,4.0,4.0,2.0,3.0,5.0,7.0,4.0,2.0,0.0,1.0,27.0,24.0,1.0,0.0,21.0,12.0,0.76,0.66,0.25,0.25,22.0,16.0,12.0,21.0,0.8,0.58,20.0,27.0,5.0,9.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,18,11,9,61,49,12,65,6.0,0.5809768634545106,1,2,1.44,2.48,0.54,0.46,20.0,14.0,6.0,5.0,0.0,0.0,10.0,3.0,0.89,0.86,4.0,3.0,7.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,15.0,0.0,0.0,0.0,0.0,14.0,19.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,18,11,9,61,49,12,65,13.0,0.8894601537843392,2,0,1.05,0.51,0.62,0.38,15.0,8.0,6.0,4.0,1.0,1.0,8.0,6.0,0.9,0.81,1.0,3.0,6.0,4.0,3.0,0.0,9.0,6.0,6.0,2.0,0.0,0.0,29.0,20.0,2.0,0.0,16.0,10.0,0.8,0.67,0.35,0.24,17.0,12.0,10.0,16.0,0.64,0.43,23.0,23.0,6.0,3.0,4.0,4.0,1.66,1.13,0.0,0.0,0.54,0.53,1.28,0.67,38.0,42.0,1.0,0.0,1.13,1.66,1.13,-0.34,0.0,0.0,1.0,1.0
7.0,18,11,9,61,49,12,65,12.0,0.8894601537843392,1,2,1.17,0.92,0.65,0.35,17.0,8.0,5.0,3.0,0.0,0.0,13.0,4.0,0.86,0.73,1.0,4.0,10.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,14.0,11.0,0.0,0.0,0.0,0.0,25.0,13.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7.0,18,11,9,61,49,12,65,9.0,0.9999999994858612,3,0,2.0,0.07,0.69,0.31,13.0,3.0,4.0,1.0,3.0,0.0,3.0,0.0,0.88,0.75,3.0,3.0,5.0,2.0,4.0,0.0,9.0,0.0,4.0,3.0,0.0,0.0,27.0,4.0,2.0,0.0,14.0,14.0,0.74,0.58,0.09,0.25,22.0,8.0,14.0,14.0,0.22,0.57,7.0,34.0,13.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
7.0,18,11,9,61,49,12,65,17.0,0.9999999994858612,0,1,1.64,0.42,0.73,0.27,26.0,9.0,7.0,3.0,2.0,1.0,14.0,4.0,0.88,0.64,2.0,3.0,12.0,5.0,7.0,1.0,18.0,6.0,8.0,3.0,2.0,0.0,47.0,13.0,1.0,0.0,11.0,11.0,0.82,0.43,0.25,0.67,17.0,19.0,11.0,11.0,0.63,0.67,16.0,65.0,7.0,5.0,2.0,7.0,1.55,0.49,0.0,0.0,0.59,0.38,1.22,0.41,49.0,47.0,1.0,0.0,0.49,1.55,-0.51,1.55,0.0,0.0,1.0,2.0
7.0,18,11,9,61,49,12,65,6.0,0.9999999994858612,1,2,1.43,0.59,0.7,0.3,22.0,7.0,3.0,3.0,1.0,2.0,14.0,2.0,0.89,0.77,1.0,4.0,11.0,3.0,8.0,1.0,12.0,5.0,10.0,2.0,1.0,1.0,47.0,11.0,0.0,2.0,12.0,9.0,0.76,0.52,0.2,0.2,28.0,11.0,9.0,12.0,0.5,0.67,10.0,46.0,4.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
7.0,18,11,9,61,49,12,65,13.0,0.7197943441029334,3,0,1.9,0.27,0.61,0.39,18.0,6.0,4.0,2.0,0.0,0.0,7.0,4.0,0.88,0.78,3.0,1.0,10.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,15.0,19.0,12.0,6.0,0.0,0.0,0.0,0.0,7.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,18,11,9,61,49,12,65,16.0,0.9999999994858612,2,2,1.45,0.87,0.7,0.3,14.0,7.0,7.0,5.0,4.0,2.0,5.0,1.0,0.89,0.75,1.0,3.0,4.0,1.0,3.0,1.0,9.0,6.0,5.0,1.0,0.0,0.0,36.0,13.0,7.0,1.0,11.0,12.0,0.78,0.45,0.22,0.5,24.0,6.0,12.0,11.0,0.6,0.54,14.0,33.0,3.0,10.0,3.0,5.0,2.94,1.6,2.0,0.0,0.63,0.44,1.56,0.55,33.0,43.0,1.0,1.0,1.6,2.94,-0.4,0.94,1.0,0.0,0.0,0.0
7.0,18,11,9,61,49,12,65,3.0,0.9999999994858612,1,1,0.62,2.84,0.4,0.6,11.0,14.0,5.0,4.0,1.0,5.0,2.0,7.0,0.8,0.86,2.0,3.0,5.0,9.0,1.0,1.0,2.0,13.0,9.0,1.0,1.0,2.0,9.0,24.0,0.0,3.0,11.0,6.0,0.68,0.78,0.17,0.21,21.0,22.0,6.0,11.0,0.38,0.64,24.0,12.0,14.0,8.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,18,11,9,61,49,12,65,11.0,0.5809768634545106,3,2,1.97,0.71,0.42,0.58,13.0,12.0,7.0,7.0,0.0,0.0,1.0,3.0,0.77,0.84,3.0,2.0,5.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,14.0,0.0,0.0,0.0,0.0,27.0,29.0,13.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,18,11,9,61,49,12,65,11.0,0.9999999994858612,1,1,1.1,0.39,0.59,0.41,16.0,7.0,6.0,2.0,3.0,1.0,5.0,3.0,0.86,0.8,3.0,4.0,7.0,1.0,3.0,4.0,11.0,6.0,5.0,1.0,0.0,0.0,31.0,16.0,0.0,1.0,20.0,9.0,0.7,0.52,0.18,0.42,16.0,18.0,9.0,20.0,0.69,0.62,26.0,29.0,15.0,8.0,1.0,5.0,1.66,0.51,0.0,0.0,0.53,0.39,0.88,0.5,49.0,42.0,1.0,1.0,0.51,1.66,-0.49,0.66,0.0,0.0,0.0,0.0
7.0,18,11,9,61,49,12,65,8.0,0.9999999994858612,2,2,1.98,1.28,0.42,0.58,7.0,10.0,5.0,4.0,0.0,0.0,5.0,7.0,0.88,0.89,4.0,2.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0,19.0,0.0,0.0,0.0,0.0,25.0,16.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,18,11,9,61,49,12,65,10.0,0.9999999994858612,5,1,3.27,0.99,0.49,0.51,14.0,14.0,7.0,2.0,0.0,0.0,5.0,3.0,0.79,0.8,5.0,2.0,4.0,7.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,14.0,18.0,0.0,0.0,0.0,0.0,14.0,19.0,18.0,14.0,0.0,0.0,0.0,0.0,8.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
8.0,18,9,11,61,43,18,63,2.0,0.8740359892678478,1,1,0.6,1.34,0.38,0.62,10.0,16.0,4.0,6.0,1.0,2.0,8.0,11.0,0.84,0.91,0.0,2.0,1.0,7.0,5.0,3.0,5.0,12.0,5.0,4.0,0.0,3.0,18.0,42.0,2.0,5.0,9.0,5.0,0.74,0.82,0.27,0.45,8.0,16.0,5.0,9.0,0.8,0.63,15.0,15.0,14.0,6.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,18,9,11,61,43,18,63,7.0,0.9999999994858612,1,2,1.45,2.85,0.61,0.39,15.0,21.0,4.0,8.0,1.0,3.0,3.0,5.0,0.88,0.84,2.0,1.0,7.0,9.0,4.0,4.0,10.0,15.0,5.0,6.0,0.0,0.0,39.0,34.0,0.0,1.0,6.0,14.0,0.75,0.75,0.35,0.33,22.0,10.0,14.0,6.0,0.44,0.67,15.0,34.0,4.0,13.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8.0,18,9,11,61,43,18,63,20.0,0.9999999994858612,1,0,2.52,1.13,0.57,0.43,18.0,12.0,7.0,2.0,0.0,0.0,5.0,3.0,0.86,0.8,1.0,2.0,6.0,7.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,18.0,15.0,0.0,0.0,0.0,0.0,15.0,9.0,15.0,18.0,0.0,0.0,0.0,0.0,9.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,18,9,11,61,43,18,63,6.0,0.9999999994858612,2,2,2.67,1.96,0.52,0.48,19.0,15.0,6.0,8.0,3.0,6.0,7.0,4.0,0.87,0.88,4.0,3.0,5.0,5.0,8.0,2.0,15.0,10.0,4.0,5.0,0.0,0.0,30.0,30.0,2.0,4.0,12.0,12.0,0.7,0.71,0.27,0.55,9.0,8.0,12.0,12.0,0.43,0.41,15.0,23.0,7.0,7.0,6.0,4.0,2.07,2.89,3.0,1.0,0.48,0.64,1.35,1.29,38.0,39.0,2.0,1.0,2.89,2.07,1.89,0.07,0.0,0.0,0.0,0.0
8.0,18,9,11,61,43,18,63,13.0,0.9999999994858612,2,1,1.09,0.57,0.6,0.4,10.0,11.0,5.0,4.0,2.0,0.0,7.0,8.0,0.88,0.81,5.0,1.0,3.0,5.0,2.0,2.0,4.0,9.0,6.0,2.0,0.0,0.0,28.0,19.0,1.0,1.0,14.0,12.0,0.8,0.65,0.38,0.29,22.0,16.0,12.0,14.0,1.0,0.5,22.0,16.0,6.0,7.0,3.0,3.0,1.95,0.84,0.0,0.0,0.65,0.5,0.36,0.48,45.0,57.0,0.0,0.0,0.84,1.95,-0.16,0.95,0.0,0.0,0.0,0.0
8.0,18,9,11,61,43,18,63,6.0,0.9999999994858612,1,2,2.34,1.75,0.6,0.4,16.0,12.0,8.0,3.0,0.0,0.0,7.0,0.0,0.79,0.72,3.0,2.0,5.0,8.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,22.0,0.0,0.0,0.0,0.0,20.0,23.0,21.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8.0,18,9,11,61,43,18,63,3.0,0.9999999994858612,1,2,0.62,2.09,0.48,0.52,6.0,17.0,2.0,8.0,1.0,4.0,0.0,7.0,0.88,0.88,0.0,2.0,3.0,4.0,1.0,5.0,5.0,14.0,1.0,3.0,0.0,0.0,10.0,27.0,2.0,0.0,14.0,13.0,0.73,0.82,0.0,0.18,10.0,17.0,13.0,14.0,0.73,0.55,20.0,4.0,7.0,10.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
8.0,18,9,11,61,43,18,63,18.0,0.8740359892678478,2,0,1.32,0.58,0.62,0.38,16.0,8.0,5.0,0.0,3.0,0.0,6.0,2.0,0.86,0.73,4.0,2.0,7.0,4.0,4.0,4.0,11.0,7.0,5.0,1.0,0.0,1.0,34.0,17.0,2.0,5.0,17.0,10.0,0.76,0.5,0.11,0.33,20.0,20.0,10.0,17.0,0.72,0.57,25.0,19.0,7.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
8.0,18,9,11,61,43,18,63,17.0,0.8740359892678478,3,2,3.19,0.86,0.71,0.29,16.0,11.0,9.0,3.0,4.0,2.0,7.0,2.0,0.89,0.68,1.0,2.0,6.0,6.0,1.0,2.0,13.0,8.0,3.0,3.0,1.0,1.0,33.0,14.0,7.0,2.0,13.0,7.0,0.84,0.5,0.41,0.2,15.0,18.0,7.0,13.0,0.67,0.73,14.0,38.0,3.0,7.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,18,9,11,61,43,18,63,9.0,0.9999999994858612,3,1,1.64,0.45,0.47,0.53,10.0,10.0,5.0,4.0,3.0,0.0,3.0,4.0,0.85,0.87,2.0,2.0,1.0,5.0,4.0,1.0,9.0,5.0,1.0,5.0,0.0,0.0,23.0,16.0,1.0,2.0,14.0,5.0,0.66,0.69,0.29,0.41,13.0,25.0,5.0,14.0,0.73,0.73,19.0,14.0,8.0,5.0,3.0,2.0,1.72,0.65,1.0,0.0,0.51,0.59,0.63,0.39,53.0,38.0,1.0,0.0,0.65,1.72,-0.35,-1.28,0.0,0.0,0.0,0.0
8.0,18,9,11,61,43,18,63,15.0,0.8740359892678478,3,3,3.2,1.59,0.55,0.45,13.0,16.0,6.0,7.0,0.0,0.0,3.0,6.0,0.9,0.88,2.0,0.0,5.0,5.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,7.0,11.0,0.0,0.0,0.0,0.0,14.0,9.0,11.0,7.0,0.0,0.0,0.0,0.0,3.0,7.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,18,9,11,61,43,18,63,15.0,0.9999999994858612,1,1,2.14,0.37,0.68,0.32,24.0,6.0,11.0,2.0,5.0,0.0,9.0,1.0,0.89,0.73,1.0,2.0,10.0,2.0,3.0,2.0,13.0,3.0,11.0,3.0,2.0,0.0,42.0,9.0,3.0,5.0,11.0,9.0,0.8,0.57,0.09,0.11,18.0,10.0,9.0,11.0,0.65,0.53,10.0,33.0,3.0,7.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,18,9,11,61,43,18,63,12.0,0.9999999994858612,4,0,1.56,0.81,0.47,0.53,14.0,14.0,7.0,5.0,3.0,0.0,7.0,5.0,0.84,0.88,1.0,1.0,4.0,5.0,3.0,4.0,10.0,7.0,5.0,7.0,0.0,0.0,24.0,22.0,1.0,1.0,10.0,9.0,0.7,0.74,0.3,0.14,10.0,8.0,9.0,10.0,0.64,0.92,9.0,22.0,4.0,7.0,5.0,3.0,3.16,0.43,1.0,0.0,0.36,0.46,1.23,0.36,28.0,33.0,0.0,1.0,0.43,3.16,0.43,-0.84,0.0,0.0,0.0,0.0
8.0,18,9,11,61,43,18,63,10.0,0.8894601537843392,2,1,1.43,1.25,0.5,0.5,12.0,12.0,6.0,4.0,2.0,2.0,4.0,2.0,0.81,0.83,6.0,1.0,3.0,6.0,3.0,2.0,10.0,9.0,2.0,3.0,0.0,0.0,23.0,23.0,1.0,3.0,11.0,17.0,0.64,0.75,0.23,0.38,14.0,34.0,17.0,11.0,0.64,0.73,16.0,17.0,4.0,10.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,18,9,11,61,43,18,63,19.0,0.9999999994858612,4,0,2.4,0.43,0.62,0.38,12.0,6.0,8.0,1.0,0.0,0.0,6.0,1.0,0.92,0.84,1.0,3.0,2.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,15.0,0.0,0.0,0.0,0.0,13.0,14.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8.0,18,9,11,61,43,18,63,14.0,0.9999999994858612,1,0,2.09,0.37,0.74,0.26,18.0,7.0,3.0,2.0,2.0,0.0,10.0,7.0,0.88,0.67,3.0,4.0,8.0,3.0,7.0,2.0,9.0,4.0,9.0,3.0,0.0,0.0,27.0,8.0,3.0,2.0,18.0,11.0,0.78,0.63,0.13,0.07,18.0,16.0,11.0,18.0,0.56,0.5,17.0,32.0,5.0,10.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8.0,18,9,11,61,43,18,63,10.0,0.8740359892678478,2,1,0.92,1.07,0.42,0.58,9.0,15.0,3.0,6.0,3.0,2.0,0.0,5.0,0.82,0.88,3.0,3.0,4.0,3.0,2.0,6.0,8.0,7.0,1.0,8.0,1.0,0.0,17.0,23.0,0.0,2.0,7.0,21.0,0.61,0.78,0.0,0.07,15.0,15.0,21.0,7.0,0.78,0.58,23.0,7.0,5.0,8.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8.0,18,9,11,61,43,18,63,13.0,0.9999999994858612,0,0,1.21,0.23,0.57,0.43,22.0,5.0,4.0,0.0,1.0,0.0,9.0,2.0,0.91,0.83,0.0,2.0,8.0,3.0,10.0,2.0,14.0,0.0,8.0,5.0,1.0,0.0,32.0,10.0,3.0,2.0,12.0,11.0,0.86,0.64,0.24,0.17,13.0,16.0,11.0,12.0,0.67,0.57,19.0,31.0,5.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,18,9,11,61,43,18,63,11.0,0.9999999994858612,2,2,2.05,1.58,0.56,0.44,20.0,6.0,6.0,3.0,0.0,0.0,9.0,2.0,0.86,0.79,3.0,4.0,8.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,7.0,14.0,0.0,0.0,0.0,0.0,12.0,13.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
